ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5003	ENSG00000181409	AATK	chr17	-	81123193	81123343	81120200	81122823	81124726	81124848	5003	130,275,212,467,226,357,96,264,285,77,23	4,3,5,8,10,0,0,0,11,2,1	297,318,223,185,208,298,273,222,23	13,6,16,22,2,13,16,6,7	250	100	4.39278130648e-07	5.19628833517e-05	0.929,0.973,0.944,0.959,0.9,1.0,1.0,1.0,0.912,0.939,0.902	0.901,0.955,0.848,0.771,0.977,0.902,0.872,0.937,0.568	0.092
5164	ENSG00000151090	THRB	chr3	-	24237990	24238081	24228937	24229001	24318357	24318494	5164	11,4,4,13,25,5,14,17,10,12,8	2,1,1,2,9,0,3,17,3,4,1	14,2,16,0,6,0,0,5,2	15,4,0,9,8,6,3,1,0	191	100	0.00167099961085	0.048762967491	0.742,0.677,0.677,0.773,0.593,1.0,0.71,0.344,0.636,0.611,0.807	0.328,0.207,1.0,0.0,0.282,0.0,0.0,0.724,1.0	0.295
5165	ENSG00000151090	THRB	chr3	-	24237990	24238081	24228937	24229001	24337299	24337371	5165	13,4,2,10,23,6,13,18,10,12,14	87,10,6,84,110,8,50,109,81,83,108	14,3,16,0,0,0,0,4,2	51,39,63,59,42,130,104,26,35	191	100	1.36698914543e-06	0.000137504205725	0.073,0.173,0.149,0.059,0.099,0.282,0.12,0.08,0.061,0.07,0.064	0.126,0.039,0.117,0.0,0.0,0.0,0.0,0.075,0.029	0.069
5177	ENSG00000151090	THRB	chr3	-	24318357	24318494	24237990	24238081	24337299	24337371	5177	11,20,17,37,37,32,8,37,26,18,27	2,0,1,1,1,1,2,1,0,1,9	16,16,32,4,14,25,26,21,8	0,1,0,0,0,0,0,1,0	237	100	0.000190303487658	0.00827367107815	0.699,1.0,0.878,0.94,0.94,0.931,0.628,0.94,1.0,0.884,0.559	1.0,0.871,1.0,1.0,1.0,1.0,1.0,0.899,1.0	-0.12
5632	ENSG00000204130	RUFY2	chr10	-	68396779	68396881	68394327	68394451	68401619	68401737	5632	587,421,320,743,656,428,599,863,649,776,695	20,12,12,14,45,6,40,27,23,30,36	473,488,785,393,537,500,522,450,140	29,24,42,135,72,23,30,25,16	202	100	6.53555153329e-08	1.0484050589e-05	0.936,0.946,0.93,0.963,0.878,0.972,0.881,0.941,0.933,0.928,0.905	0.89,0.91,0.902,0.59,0.787,0.915,0.896,0.899,0.812	0.084
5668	ENSG00000143373	ZNF687	chr1	+	151289094	151289271	151288527	151288706	151289377	151289540	5668	39,72,35,109,66,37,9,66,84,35,9	6,0,4,4,4,2,0,2,1,0,2	117,119,103,31,40,90,82,53,45	8,0,0,0,0,0,0,0,0	277	100	1.00839768868e-06	0.000105490823989	0.701,1.0,0.76,0.908,0.856,0.87,1.0,0.923,0.968,1.0,0.619	0.841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.109
5698	ENSG00000214106	PAXIP1-AS2	chr7	+	154928955	154929024	154928459	154928767	154944026	154944398	5698	4,18,13,41,32,29,13,13,17,7,2	0,1,1,2,0,2,0,5,0,0,3	20,20,6,14,4,7,26,18,0	4,1,0,23,4,0,2,1,8	169	100	0.000497679288845	0.0182967596245	1.0,0.914,0.885,0.924,1.0,0.896,1.0,0.606,1.0,1.0,0.283	0.747,0.922,1.0,0.265,0.372,1.0,0.885,0.914,0.0	0.186
5820	ENSG00000216937	CCDC7	chr10	+	32711619	32711730	32685969	32686080	32726733	32726832	5820	13,27,28,38,35,11,15,15,21,8,26	0,2,0,0,3,0,3,1,6,3,6	2,6,20,6,29,12,19,11,10	0,1,1,0,0,0,2,0,0	211	100	9.2131929863e-09	1.97677948461e-06	1.0,0.865,1.0,1.0,0.847,1.0,0.703,0.877,0.624,0.558,0.673	1.0,0.74,0.905,1.0,1.0,1.0,0.818,1.0,1.0	-0.109
5924	ENSG00000172765	TMCC1	chr3	-	129838897	129839060	129832773	129832826	129857249	129857405	5924	28,17,2,40,43,19,21,24,24,36,28	3,1,0,0,0,1,0,1,0,0,0	28,22,15,11,21,21,26,7,3	0,3,3,1,0,4,8,2,4	263	100	2.34590125103e-12	1.78557060325e-09	0.78,0.866,1.0,1.0,1.0,0.878,1.0,0.901,1.0,1.0,1.0	1.0,0.736,0.655,0.807,1.0,0.666,0.553,0.571,0.222	0.258
5928	ENSG00000172765	TMCC1	chr3	-	129857249	129857405	129832773	129832826	129867009	129867098	5928	14,13,2,10,13,4,1,11,10,5,9	3,0,5,1,1,0,0,0,5,2,4	10,8,10,1,25,8,29,3,9	0,0,0,0,0,0,2,2,0	256	100	3.80582080295e-08	6.70085600868e-06	0.646,1.0,0.135,0.796,0.835,1.0,1.0,1.0,0.439,0.494,0.468	1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.369,1.0	-0.203
5933	ENSG00000172765	TMCC1	chr3	-	129857249	129857405	129848342	129848412	129880308	129880559	5933	21,27,24,26,25,16,13,39,20,20,23	2,9,3,16,10,5,2,9,4,5,3	19,21,30,16,31,4,31,21,48	0,0,7,0,0,0,3,4,0	256	100	3.84174702162e-07	4.65682125975e-05	0.804,0.54,0.758,0.388,0.494,0.556,0.717,0.629,0.661,0.61,0.75	1.0,1.0,0.626,1.0,1.0,1.0,0.801,0.672,1.0	-0.272
5957	ENSG00000071889	FAM3A	chrX	-	154507810	154507861	154507405	154507490	154508288	154508347	5957	36,44,34,83,66,46,22,66,74,20,9	25,15,10,19,18,8,0,11,10,14,6	70,43,61,35,50,54,63,44,25	2,6,10,0,18,6,10,10,0	151	100	0.0016982195121	0.0494135762384	0.488,0.66,0.692,0.743,0.708,0.792,1.0,0.799,0.831,0.486,0.498	0.959,0.826,0.802,1.0,0.648,0.856,0.807,0.745,1.0	-0.149
5958	ENSG00000071889	FAM3A	chrX	-	154507810	154507882	154507405	154507490	154508288	154508347	5958	26,36,17,47,42,30,11,37,49,11,9	25,15,10,19,18,8,0,11,10,14,6	51,28,44,28,36,32,73,25,18	2,6,10,0,18,6,10,10,0	172	100	0.000797360047944	0.0268788757029	0.377,0.583,0.497,0.59,0.576,0.686,1.0,0.662,0.74,0.314,0.466	0.937,0.731,0.719,1.0,0.538,0.756,0.809,0.592,1.0	-0.197
6055	ENSG00000124535	WRNIP1	chr6	+	2770194	2770361	2765413	2766444	2779262	2779492	6055	78,20,23,135,60,19,37,117,140,74,62	0,0,2,0,0,0,0,0,0,0,0	73,72,48,46,29,49,68,35,33	2,3,0,1,0,9,0,1,4	267	100	5.89251381877e-06	0.000457981112762	1.0,1.0,0.812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.932,0.9,1.0,0.945,1.0,0.671,1.0,0.929,0.755	0.079
6063	ENSG00000164506	STXBP5	chr6	+	147291093	147291172	147278080	147278204	147310083	147310238	6063	278,84,71,366,348,86,186,417,361,378,330	2,0,0,0,3,0,0,2,1,2,0	276,200,234,61,88,241,225,117,30	1,0,5,7,28,13,0,4,0	179	100	2.8810287489e-13	3.04460048707e-10	0.987,1.0,1.0,1.0,0.985,1.0,1.0,0.991,0.995,0.991,1.0	0.994,1.0,0.963,0.83,0.637,0.912,1.0,0.942,1.0	0.076
6124	ENSG00000084073	ZMPSTE24	chr1	+	40280119	40280312	40271893	40272035	40281342	40281527	6124	1,13,3,2,3,17,8,1,4,9,12	76,36,21,73,78,10,73,115,81,118,106	25,17,2,12,18,2,4,7,15	50,31,73,43,10,44,73,29,22	293	100	2.81572327299e-06	0.00024781508353	0.004,0.11,0.046,0.009,0.013,0.367,0.036,0.003,0.017,0.025,0.037	0.146,0.158,0.009,0.087,0.381,0.015,0.018,0.076,0.189	-0.059
6386	ENSG00000164112	SMIM43	chr4	-	121764130	121764245	121763763	121763872	121764816	121765170	6386	4,0,0,8,6,0,6,13,4,7,5	72,4,1,180,281,10,15,282,97,7,4	2,0,0,0,0,0,4,0,0	169,52,16,8,10,74,63,91,12	215	100	0.000133915357564	0.00616077630384	0.025,0.0,0.0,0.02,0.01,0.0,0.157,0.021,0.019,0.317,0.368	0.005,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0	0.081
6399	ENSG00000032742	IFT88	chr13	+	20567669	20567785	20567137	20567256	20574379	20574475	6399	0,0,11,4,0,4,0,10,2,2,0	13,15,1,27,15,13,12,22,26,27,30	0,0,3,0,0,0,0,0,0	51,27,15,16,13,13,68,26,4	216	100	0.000203117215843	0.0087430712339	0.0,0.0,0.836,0.064,0.0,0.125,0.0,0.174,0.034,0.033,0.0	0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0	0.106
6400	ENSG00000032742	IFT88	chr13	+	20567669	20567997	20567165	20567256	20574379	20574475	6400	22,34,24,42,18,24,25,26,16,26,17	13,15,1,27,15,13,12,22,26,27,30	31,12,32,20,13,4,11,1,14	51,27,15,16,13,13,68,26,4	428	100	0.00117144771671	0.0365117194867	0.283,0.346,0.849,0.267,0.219,0.301,0.327,0.216,0.126,0.184,0.117	0.124,0.094,0.333,0.226,0.189,0.067,0.036,0.009,0.45	0.124
6407	ENSG00000032742	IFT88	chr13	+	20589810	20589867	20582956	20583019	20590966	20591020	6407	33,62,56,61,62,83,111,107,71,142,77	9,3,0,6,11,12,4,15,9,12,11	29,44,77,20,40,75,37,25,30	20,15,13,6,24,4,12,6,7	157	100	5.44465283214e-06	0.000428496935471	0.7,0.929,1.0,0.866,0.782,0.815,0.946,0.82,0.834,0.883,0.817	0.48,0.651,0.79,0.68,0.515,0.923,0.663,0.726,0.732	0.169
6724	ENSG00000197912	SPG7	chr16	+	89548426	89549713	89548002	89548113	89550493	89550609	6724	122,171,77,95,122,106,154,83,80,61,82	83,63,27,107,107,39,18,111,88,51,42	135,109,180,280,559,174,123,144,115	98,59,56,18,32,96,77,97,12	1387	100	0.00116760409967	0.0364433806743	0.096,0.164,0.171,0.06,0.076,0.164,0.382,0.051,0.062,0.079,0.123	0.09,0.118,0.188,0.529,0.557,0.116,0.103,0.097,0.409	-0.115
6727	ENSG00000197912	SPG7	chr16	+	89549499	89549713	89548002	89548113	89550493	89550609	6727	11,6,2,3,1,1,1,11,6,1,4	83,63,27,107,107,39,18,111,88,51,42	17,6,12,8,13,9,8,2,19	98,59,56,18,32,96,77,97,12	314	100	3.60948495537e-08	6.41488593534e-06	0.04,0.029,0.023,0.009,0.003,0.008,0.017,0.031,0.021,0.006,0.029	0.052,0.031,0.064,0.124,0.115,0.029,0.032,0.007,0.335	-0.068
6805	ENSG00000162341	TPCN2	chr11	+	69067502	69067605	69063894	69063967	69070429	69070495	6805	8,1,3,21,18,7,1,2,13,6,1	0,0,0,1,12,0,2,0,1,0,0	8,14,12,0,0,0,1,2,14	0,1,0,4,4,4,0,3,0	203	100	0.000468769991601	0.0175023136271	1.0,1.0,1.0,0.912,0.425,1.0,0.198,1.0,0.865,1.0,1.0	1.0,0.873,1.0,0.0,0.0,0.0,1.0,0.247,1.0	0.286
6901	ENSG00000151692	RNF144A	chr2	+	6996915	6997061	6940947	6941147	7014453	7014483	6901	100,66,54,161,149,108,55,178,146,93,107	0,0,12,0,4,0,2,6,2,2,8	139,131,63,96,80,110,168,109,43	0,1,0,0,0,0,0,1,0	246	100	5.61581714464e-09	1.30209091383e-06	1.0,1.0,0.647,1.0,0.938,1.0,0.918,0.923,0.967,0.95,0.845	1.0,0.982,1.0,1.0,1.0,1.0,1.0,0.978,1.0	-0.069
6983	ENSG00000134186	PRPF38B	chr1	+	108693589	108693642	108692326	108692867	108695701	108695770	6983	19,22,6,41,23,39,20,34,17,15,8	84,101,74,162,110,120,120,173,84,170,179	0,4,20,8,7,16,9,4,11	117,81,187,150,192,178,142,103,69	153	100	6.99440505514e-14	8.7720966854e-11	0.129,0.125,0.05,0.142,0.12,0.175,0.098,0.114,0.117,0.055,0.028	0.0,0.031,0.065,0.034,0.023,0.055,0.04,0.025,0.094	0.064
7164	ENSG00000163629	PTPN13	chr4	+	86753008	86753065	86744965	86745128	86758259	86758349	7164	8,13,11,47,26,23,14,31,20,16,12	6,4,0,4,1,3,7,0,0,6,3	0,12,22,0,10,12,0,11,29	4,3,1,12,3,3,4,8,8	157	100	0.000305939717874	0.0123231178478	0.459,0.674,1.0,0.882,0.943,0.83,0.56,1.0,1.0,0.629,0.718	0.0,0.718,0.933,0.0,0.68,0.718,0.0,0.467,0.698	0.322
7165	ENSG00000163629	PTPN13	chr4	+	86753008	86753065	86751026	86751124	86758259	86758349	7165	33,30,19,79,43,40,33,81,54,46,26	32,33,21,67,50,40,60,80,70,70,72	5,19,43,0,10,16,14,23,37	33,34,23,63,84,30,76,20,44	157	100	0.000406030661444	0.015476185304	0.396,0.367,0.366,0.429,0.354,0.389,0.259,0.392,0.329,0.295,0.187	0.088,0.263,0.544,0.0,0.07,0.254,0.105,0.423,0.349	0.109
7182	ENSG00000213339	QTRT1	chr19	+	10707499	10707615	10707301	10707380	10712160	10712256	7182	81,72,36,148,128,73,40,181,182,77,70	4,0,1,3,4,0,0,6,0,2,0	144,124,97,56,71,121,137,109,17	3,0,4,6,21,0,0,2,4	216	100	0.000662540933699	0.0230887251938	0.904,1.0,0.943,0.958,0.937,1.0,1.0,0.933,1.0,0.947,1.0	0.957,1.0,0.918,0.812,0.61,1.0,1.0,0.962,0.663	0.085
7207	ENSG00000183023	SLC8A1	chr2	-	40170280	40170349	40164853	40164984	40174824	40174842	7207	703,280,110,743,806,182,435,877,1176,871,600	312,114,59,299,302,155,330,429,471,331,267	541,507,463,62,232,357,318,184,23	328,256,366,152,286,265,480,144,41	169	100	1.93904582946e-07	2.62231424031e-05	0.571,0.592,0.525,0.595,0.612,0.41,0.438,0.547,0.596,0.609,0.571	0.494,0.54,0.428,0.194,0.324,0.444,0.282,0.431,0.249	0.175
7233	ENSG00000183023	SLC8A1	chr2	-	40446414	40446648	40428472	40430304	40451459	40451684	7233	35,7,2,21,20,3,12,17,21,16,20	28,2,0,3,23,0,0,6,29,5,2	20,20,11,10,38,17,15,28,5	0,9,0,0,0,3,12,0,0	334	100	0.00126230593206	0.038849876324	0.272,0.512,1.0,0.677,0.207,1.0,1.0,0.459,0.178,0.489,0.75	1.0,0.4,1.0,1.0,1.0,0.629,0.272,1.0,1.0	-0.216
7234	ENSG00000183023	SLC8A1	chr2	-	40446414	40446648	40428472	40430304	40451903	40452136	7234	43,7,2,24,19,3,14,23,23,20,21	46,15,5,74,42,3,13,66,90,43,48	25,21,20,17,40,17,17,34,9	51,18,47,0,2,17,53,20,0	334	100	0.000702224315384	0.024143828284	0.219,0.123,0.107,0.089,0.119,0.23,0.244,0.094,0.071,0.122,0.116	0.128,0.259,0.113,1.0,0.857,0.23,0.088,0.337,1.0	-0.306
7297	ENSG00000108021	TASOR2	chr10	+	5712822	5712918	5684837	5685175	5720543	5720611	7297	17,4,8,40,9,1,2,8,22,14,19	1,0,0,10,2,0,4,2,10,0,0	16,20,10,10,12,37,9,4,8	0,5,0,0,2,1,0,0,0	196	100	3.4296297576e-05	0.0019974380888	0.897,1.0,1.0,0.671,0.697,1.0,0.203,0.671,0.529,1.0,1.0	1.0,0.671,1.0,1.0,0.754,0.95,1.0,1.0,1.0	-0.143
7360	ENSG00000291122	CASTOR3P	chr7	-	100214969	100215207	100212861	100213353	100222596	100222720	7360	61,281,120,128,126,181,103,107,120,109,198	1,7,5,6,12,15,5,3,7,2,10	138,137,164,210,271,163,205,104,37	6,2,1,0,0,20,3,4,0	338	100	0.00144079983409	0.0434112242668	0.947,0.922,0.877,0.863,0.756,0.781,0.859,0.913,0.835,0.942,0.854	0.872,0.953,0.98,1.0,1.0,0.707,0.953,0.885,1.0	-0.06
7364	ENSG00000291122	CASTOR3P	chr7	-	100222596	100222720	100200652	100202603	100223569	100223698	7364	48,236,128,240,193,284,35,115,226,65,44	5,0,0,6,1,0,0,2,0,0,0	152,277,83,24,104,165,156,106,55	14,1,0,8,0,0,4,6,0	224	100	6.08934635438e-06	0.000469969790033	0.811,1.0,1.0,0.947,0.989,1.0,1.0,0.963,1.0,1.0,1.0	0.829,0.992,1.0,0.573,1.0,1.0,0.946,0.887,1.0	0.06
7374	ENSG00000291122	CASTOR3P	chr7	-	100223569	100223698	100222596	100222720	100223881	100223943	7374	118,368,221,391,287,479,92,212,345,150,97	5,18,3,20,17,17,10,16,21,6,0	263,424,240,84,213,214,212,174,94	4,11,0,0,0,7,7,7,0	229	100	3.59326846056e-08	6.39636559545e-06	0.912,0.899,0.97,0.895,0.881,0.925,0.801,0.853,0.878,0.916,1.0	0.966,0.944,1.0,1.0,1.0,0.93,0.93,0.916,1.0	-0.062
7448	ENSG00000143252	SDHC	chr1	+	161328365	161328497	161323613	161323670	161340593	161340655	7448	9,32,16,48,32,7,2,34,52,21,11	4,1,0,0,4,2,0,9,7,2,0	40,51,18,6,3,30,46,11,46	2,3,0,0,0,0,3,3,0	232	100	0.000695362405434	0.0239826147619	0.492,0.932,1.0,1.0,0.775,0.601,1.0,0.62,0.762,0.819,1.0	0.896,0.88,1.0,1.0,1.0,1.0,0.869,0.612,1.0	-0.099
7450	ENSG00000143252	SDHC	chr1	+	161328395	161328497	161323613	161323670	161340593	161340655	7450	21,56,33,78,67,14,12,54,93,37,31	4,1,0,0,4,2,0,9,7,2,0	98,88,35,14,10,67,95,33,68	2,3,0,0,0,0,3,3,0	202	100	5.36204106995e-05	0.00289099670115	0.722,0.965,1.0,1.0,0.892,0.776,1.0,0.748,0.868,0.902,1.0	0.96,0.936,1.0,1.0,1.0,1.0,0.94,0.845,1.0	-0.067
7698	ENSG00000137574	TGS1	chr8	+	55782747	55782812	55773445	55773719	55785718	55785891	7698	86,26,34,53,75,26,54,77,82,40,59	0,2,0,2,0,0,0,1,0,4,2	9,24,48,16,19,24,62,42,46	0,1,0,18,13,0,17,3,0	165	100	1.22597110241e-08	2.53348417802e-06	1.0,0.887,1.0,0.941,1.0,1.0,1.0,0.979,1.0,0.858,0.947	1.0,0.936,1.0,0.35,0.47,1.0,0.689,0.895,1.0	0.149
7738	ENSG00000265681	RPL17	chr18	-	49491735	49491833	49491531	49491584	49492457	49492508	7738	8,20,18,32,17,6,20,39,31,15,15	166,156,155,232,253,172,161,525,427,162,114	26,6,31,53,35,27,40,19,32	265,232,166,107,60,217,187,133,105	198	100	5.18274645422e-10	1.68731267011e-07	0.024,0.061,0.055,0.065,0.033,0.017,0.059,0.036,0.035,0.045,0.062	0.047,0.013,0.086,0.2,0.228,0.059,0.097,0.067,0.133	-0.059
7765	ENSG00000092148	HECTD1	chr14	-	31173524	31173806	31172953	31173426	31174910	31175138	7765	153,104,57,298,225,82,106,264,245,236,166	0,0,0,2,0,0,0,0,1,0,1	126,151,176,58,47,129,156,97,69	5,2,0,4,0,8,0,0,5	382	100	3.64060914748e-07	4.4694045514e-05	1.0,1.0,1.0,0.975,1.0,1.0,1.0,1.0,0.985,1.0,0.978	0.868,0.952,1.0,0.791,1.0,0.808,1.0,1.0,0.783	0.083
8082	ENSG00000179476	C14orf28	chr14	+	44903522	44903613	44903206	44903296	44904394	44904529	8082	0,0,0,1,0,0,0,2,1,2,0	9,9,6,8,8,7,2,28,12,3,13	3,0,8,0,0,0,0,7,0	3,7,5,8,4,14,15,8,1	191	100	0.00141965532219	0.0429029789947	0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.036,0.042,0.259,0.0	0.344,0.0,0.456,0.0,0.0,0.0,0.0,0.314,0.0	-0.088
8221	ENSG00000078140	UBE2K	chr4	+	39745751	39745810	39698138	39698390	39755656	39755739	8221	120,70,79,124,173,76,130,156,184,154,155	0,0,4,0,1,0,0,8,1,2,0	157,87,134,28,43,130,143,56,56	4,4,0,16,6,4,2,0,0	159	100	1.26219804009e-06	0.00012827232863	1.0,1.0,0.925,1.0,0.991,1.0,1.0,0.925,0.991,0.98,1.0	0.961,0.932,1.0,0.524,0.818,0.953,0.978,1.0,1.0	0.076
8237	ENSG00000136936	XPA	chr9	-	97689533	97689639	97687095	97687261	97693648	97693759	8237	185,187,140,224,176,115,289,317,220,267,241	0,4,9,0,7,5,15,3,4,0,14	77,86,284,57,178,142,117,149,69	1,14,5,2,30,4,12,5,2	206	100	2.681053225e-05	0.00163118588881	1.0,0.958,0.883,1.0,0.924,0.918,0.903,0.981,0.964,1.0,0.893	0.974,0.749,0.965,0.933,0.742,0.945,0.826,0.935,0.944	0.057
8335	ENSG00000198612	COPS8	chr2	+	237086731	237086796	237085881	237086042	237087126	237087197	8335	10,5,6,14,22,1,3,52,11,5,9	33,20,7,82,67,7,38,120,119,68,29	6,5,1,0,13,0,3,0,0	106,56,25,16,18,45,47,20,5	165	100	4.10916545479e-06	0.000337937522044	0.155,0.132,0.342,0.094,0.166,0.08,0.046,0.208,0.053,0.043,0.158	0.033,0.051,0.024,0.0,0.304,0.0,0.037,0.0,0.0	0.084
8358	ENSG00000198818	SFT2D1	chr6	-	166331384	166331407	166330160	166330247	166342418	166342547	8358	2,1,4,4,12,3,3,10,12,11,1	15,15,7,16,28,7,9,24,19,7,0	0,3,3,1,2,4,6,0,0	23,15,9,5,19,18,12,7,29	123	100	0.000885398848942	0.0291434325566	0.098,0.051,0.317,0.169,0.258,0.258,0.213,0.253,0.339,0.561,1.0	0.0,0.14,0.213,0.14,0.079,0.153,0.289,0.0,0.0	0.207
8361	ENSG00000272980	NA	chr6	+	167003722	167003811	167003192	167003247	167004263	167004401	8361	80,61,14,95,89,31,41,86,97,103,54	0,1,1,2,0,0,0,1,2,0,1	105,30,68,26,72,122,70,68,30	4,0,2,8,14,2,1,0,0	189	100	1.77269796953e-07	2.4364331769e-05	1.0,0.97,0.881,0.962,1.0,1.0,1.0,0.978,0.962,1.0,0.966	0.933,1.0,0.947,0.632,0.731,0.97,0.974,1.0,1.0	0.065
8391	ENSG00000138119	MYOF	chr10	-	93341912	93341969	93340152	93340164	93343855	93343932	8391	0,0,0,6,0,0,0,0,4,0,0	8,15,11,52,16,33,9,22,31,10,13	0,0,0,0,0,14,20,12,20	31,28,47,25,8,50,52,33,158	157	100	3.83050136055e-09	9.43654270443e-07	0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.076,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.151,0.197,0.188,0.075	-0.055
8420	ENSG00000081019	RSBN1	chr1	-	113796185	113796303	113777670	113777808	113797362	113798036	8420	2,0,0,0,1,0,2,0,1,0,2	21,3,10,14,22,13,7,22,39,18,10	4,0,6,0,0,1,16,7,3	14,9,8,11,12,18,16,9,9	218	100	6.03773697705e-11	2.76498290128e-08	0.042,0.0,0.0,0.0,0.02,0.0,0.116,0.0,0.012,0.0,0.084	0.116,0.0,0.256,0.0,0.0,0.025,0.314,0.263,0.133	-0.098
8447	ENSG00000286239	NA	chr2	-	223881941	223882072	223880123	223880232	223884647	223884749	8447	160,69,72,253,211,98,233,263,161,254,246	3,0,2,17,7,4,11,1,14,10,15	149,104,269,151,165,241,239,182,120	26,0,12,29,5,13,18,9,10	231	100	0.00129361404904	0.0397358775776	0.958,1.0,0.94,0.866,0.929,0.914,0.902,0.991,0.833,0.917,0.877	0.713,1.0,0.907,0.693,0.935,0.889,0.852,0.897,0.839	0.062
8467	ENSG00000166938	DIS3L	chr15	+	66306761	66306952	66294987	66295141	66308708	66308844	8467	72,77,62,108,146,56,101,127,156,139,94	0,0,0,1,0,0,0,3,0,0,0	77,73,77,70,65,78,74,75,30	0,1,3,0,2,6,0,0,6	291	100	0.000829968387274	0.0277156705083	1.0,1.0,1.0,0.974,1.0,1.0,1.0,0.936,1.0,1.0,1.0	1.0,0.962,0.898,1.0,0.918,0.817,1.0,1.0,0.632	0.078
8486	ENSG00000148498	PARD3	chr10	-	34284134	34284245	34269656	34269899	34317106	34317338	8486	341,158,98,158,141,96,666,368,243,339,274	38,13,14,10,13,4,58,26,20,48,18	144,184,351,165,262,141,288,148,113	40,23,27,50,55,26,44,17,16	211	100	2.01050333837e-06	0.000190138141767	0.81,0.852,0.768,0.882,0.837,0.919,0.845,0.87,0.852,0.77,0.878	0.63,0.791,0.86,0.61,0.693,0.72,0.756,0.805,0.77	0.107
8490	ENSG00000148498	PARD3	chr10	-	34372497	34372536	34360070	34360259	34374873	34375002	8490	104,85,55,67,83,51,78,108,112,180,70	16,15,18,9,10,5,5,8,14,15,15	78,69,65,101,74,97,68,45,27	21,11,14,101,62,11,26,14,18	139	100	8.36921506542e-07	8.94311612961e-05	0.824,0.803,0.687,0.843,0.857,0.88,0.918,0.907,0.852,0.896,0.771	0.728,0.819,0.77,0.418,0.462,0.864,0.653,0.698,0.519	0.181
8492	ENSG00000148498	PARD3	chr10	-	34399329	34399413	34384128	34384254	34401825	34401917	8492	51,62,83,74,80,60,55,60,86,48,48	7,0,0,4,1,0,3,16,6,20,6	88,67,67,77,73,88,72,50,60	2,0,2,0,0,2,0,1,0	184	100	1.92568183621e-12	1.50730355699e-09	0.798,1.0,1.0,0.91,0.978,1.0,0.909,0.671,0.886,0.566,0.813	0.96,1.0,0.948,1.0,1.0,0.96,1.0,0.965,1.0	-0.115
8618	ENSG00000101844	ATG4A	chrX	+	108128780	108128852	108126076	108126187	108131259	108131358	8618	5,5,28,31,19,26,18,39,36,20,18	0,0,1,0,0,0,0,0,0,0,0	13,11,22,15,21,25,15,18,15	4,0,0,7,0,0,4,0,3	172	100	2.63721821081e-06	0.000236441287615	1.0,1.0,0.942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.654,1.0,1.0,0.555,1.0,1.0,0.686,1.0,0.744	0.146
8782	ENSG00000125388	GRK4	chr4	+	3035385	3035523	3029200	3029409	3040571	3040727	8782	24,21,3,29,10,14,22,21,21,15,24	6,4,0,0,6,2,6,0,4,5,1	13,16,15,14,21,31,11,31,9	0,2,0,0,0,11,0,0,0	238	100	0.00155488161218	0.0460563778878	0.627,0.688,1.0,1.0,0.412,0.746,0.606,1.0,0.688,0.558,0.91	1.0,0.771,1.0,1.0,1.0,0.542,1.0,1.0,1.0	-0.175
8833	ENSG00000079277	MKNK1	chr1	-	46574946	46575020	46572062	46572167	46576574	46576654	8833	14,7,2,41,38,9,18,38,47,40,77	0,0,0,0,6,0,1,0,2,2,2	34,12,49,3,35,22,59,9,12	3,2,3,3,2,11,1,2,6	174	100	3.58136303502e-07	4.41139188307e-05	1.0,1.0,1.0,1.0,0.784,1.0,0.912,1.0,0.931,0.92,0.957	0.867,0.775,0.904,0.365,0.91,0.535,0.971,0.721,0.535	0.223
8891	ENSG00000085721	RRN3	chr16	-	15086364	15086454	15086128	15086258	15091314	15091371	8891	27,7,7,56,38,8,41,50,50,43,36	0,0,9,0,4,0,5,4,2,7,11	20,10,40,0,21,6,4,10,6	0,4,10,2,11,14,14,5,8	190	100	3.46705050325e-06	0.00029502274159	1.0,1.0,0.29,1.0,0.833,1.0,0.812,0.868,0.929,0.764,0.633	1.0,0.568,0.678,0.0,0.501,0.184,0.131,0.513,0.283	0.401
8992	ENSG00000070882	OSBPL3	chr7	-	24863199	24863292	24861612	24861769	24863495	24863599	8992	21,1,2,58,39,2,9,16,21,26,41	0,0,0,0,0,0,0,0,4,0,0	44,11,26,19,13,34,22,8,0	2,2,0,4,0,0,6,0,5	193	100	1.45868870188e-05	0.000969817091998	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.731,1.0,1.0	0.919,0.74,1.0,0.711,1.0,1.0,0.655,1.0,0.0	0.195
