gene_name	groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Con1	Con2	log2fold_Con2_Con1	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.SRR22776675_Aligned.sortedByCoord.out	countData.SRR22776676_Aligned.sortedByCoord.out	countData.SRR22776677_Aligned.sortedByCoord.out	countData.SRR22776686_Aligned.sortedByCoord.out	countData.SRR22776687_Aligned.sortedByCoord.out	countData.SRR22776688_Aligned.sortedByCoord.out	countData.SRR22776689_Aligned.sortedByCoord.out	countData.SRR22776690_Aligned.sortedByCoord.out	countData.SRR22776691_Aligned.sortedByCoord.out	countData.SRR22776692_Aligned.sortedByCoord.out	countData.SRR22776693_Aligned.sortedByCoord.out	countData.SRR22776660_Aligned.sortedByCoord.out	countData.SRR22776678_Aligned.sortedByCoord.out	countData.SRR22776679_Aligned.sortedByCoord.out	countData.SRR22776680_Aligned.sortedByCoord.out	countData.SRR22776681_Aligned.sortedByCoord.out	countData.SRR22776682_Aligned.sortedByCoord.out	countData.SRR22776683_Aligned.sortedByCoord.out	countData.SRR22776684_Aligned.sortedByCoord.out	countData.SRR22776685_Aligned.sortedByCoord.out
MYLK	ENSG00000065534	E013	60.3643733074962	0.0595462594725913	15.0021555908795	0.000107388440566811	0.0203825166499486	8.83841523999285	7.38502337282493	-1.0523824447275	3	123613073	123613484	412	-	43	66	88	136	45	68	80	104	55	75	89	50	38	31	45	46	65	87	43	10
ME1	ENSG00000065833	E001	319.073302051863	0.0471612186630659	15.3654584160517	8.85931074290824e-05	0.0183932479640709	11.9256202636011	11.0502617893407	-0.613207968764288	6	83210402	83212094	1693	-	328	199	165	398	525	226	523	630	369	700	616	283	196	348	252	161	209	261	169	159
ME1	ENSG00000065833	E004	42.4899352308159	0.0657658459804305	14.6348775996152	0.000130477345801065	0.0225924781786119	7.26669503933717	7.9373449713463	0.490765560227565	6	83227335	83227477	143	-	82	6	17	63	54	16	40	65	29	60	50	64	28	80	47	60	56	49	45	23
FGFR2	ENSG00000066468	E006	231.583387293778	0.0264225655955186	21.6985735862044	3.19028415190745e-06	0.00255766918507484	11.2955900972327	10.4689274407601	-0.580654452684245	10	121478368	121479071	704	-	205	327	248	467	223	391	251	243	253	191	174	177	193	110	138	143	262	189	188	225
FECH	ENSG00000066926	E008	39.2704163147973	0.0937648789442908	12.722384532595	0.000361304794089713	0.0394694570854817	6.76448193495014	8.03184636298958	0.933013291295879	18	57551945	57554259	2315	-	44	24	21	37	27	20	42	18	24	25	32	64	29	52	112	70	62	90	59	10
TP53BP1	ENSG00000067369	E043	8.40350303703285	0.0412301872882915	14.9707826823397	0.00010918876124265	0.020572060499265	3.98124235058158	5.15888827568577	1.02593415792312	15	43456025	43456152	128	-	9	5	3	11	5	7	2	9	8	4	6	11	10	9	17	12	13	24	9	8
ROGDI	ENSG00000067836	E006	99.4617596909628	0.0320098126432889	17.9516924612856	2.26582856672361e-05	0.00824636487102305	9.10668566489174	9.48531398742973	0.269188103678778	16	4797403	4797501	99	-	105	92	86	164	87	84	23	136	212	55	33	191	277	91	51	79	150	125	83	36
PDZD4	ENSG00000067840	E010	11.8881704521641	0.114880898991251	13.9612243838283	0.000186620082248763	0.0277135142048725	4.38619885935757	5.90753939986752	1.25636256060222	X	153806742	153806840	99	-	2	8	10	14	15	3	9	14	13	2	5	26	21	21	12	16	7	27	12	15
ACSL4	ENSG00000068366	E032	16.300071570581	0.0315773073268927	13.9464666563931	0.000188090851974362	0.0278421300405653	5.49363109670499	6.11836698685956	0.490840704268018	X	109682719	109682863	145	-	24	2	3	18	12	0	28	29	12	27	30	29	15	42	13	15	21	28	7	8
REEP1	ENSG00000068615	E030	22.7709113523915	0.117736630524627	14.3842102182447	0.000149046880589042	0.0244235109334069	5.51487470707633	7.2170568038172	1.30233065737847	2	86251352	86251956	605	-	33	8	1	24	20	6	22	16	29	21	24	36	16	23	20	61	29	34	25	36
ATP11A	ENSG00000068650	E041	17.7142911015368	0.0582954505897802	18.0800037279571	2.11814260022284e-05	0.00797141209435465	4.8590713107989	6.46468536494481	1.27680207395369	13	112860287	112860414	128	+	8	14	11	14	5	7	6	7	8	3	10	20	21	21	46	80	24	31	21	21
KIF2A	ENSG00000068796	E003	11.9331902305047	0.0341955517126346	15.7973309205529	7.05018941774448e-05	0.0160401825812627	4.64072185030329	5.77370446567001	0.929167680121938	5	62306928	62307219	292	+	7	11	5	18	8	10	5	14	16	8	11	16	14	19	24	7	19	22	20	5
KIF2A	ENSG00000068796	E047	862.382264085124	0.00602157754887666	18.47061465382	1.72544265993048e-05	0.00724457165676927	13.8208106110357	13.440938955442	-0.264743690104117	5	62386384	62391025	4642	+	977	858	615	1265	1089	914	1122	1190	1222	1171	1088	960	846	829	754	612	952	875	650	246
KCNAB2	ENSG00000069424	E057	13.7444198131248	0.119628215314579	12.69153182664	0.00036731523981856	0.0398720382065653	4.75031252915642	6.14620185960051	1.12530405187846	1	6073848	6074791	944	+	12	7	5	28	20	7	5	6	16	3	4	33	20	16	20	41	22	38	12	4
GNB5	ENSG00000069966	E014	9.44154315406528	0.0998471779705658	12.2696064003028	0.000460395364882183	0.0457286908170552	4.0801138021207	5.50085617883079	1.21141386569035	15	52128274	52128643	370	-	11	2	1	12	8	1	5	8	5	7	11	8	13	17	22	37	11	24	17	0
ELP1	ENSG00000070061	E020	5.59566131669796	0.186370763148042	12.5947730939305	0.00038682701232899	0.0412570462542671	4.58691959052482	2.86150419834836	-1.70136586996384	9	108875736	108876701	966	-	10	1	10	7	12	4	10	5	9	12	8	7	1	11	1	0	4	2	2	0
NUCB2	ENSG00000070081	E058	17.1134660451363	0.0418142321247034	13.4902652324644	0.000239804296808559	0.0316135679520279	6.28989433332988	5.18000246569587	-0.876794911122185	11	17331526	17332041	516	+	25	13	7	43	34	8	15	23	28	23	26	4	21	15	10	11	16	18	9	18
SPTB	ENSG00000070182	E012	15.9081914660918	0.135998396282959	12.5102778117574	0.000404719419003678	0.0423210511611132	4.50480102023026	6.39659878888916	1.5289802005449	14	64766399	64766725	327	-	10	3	0	14	15	2	10	4	8	2	17	17	19	19	19	45	31	21	11	51
DGCR2	ENSG00000070413	E019	6.2786424892269	0.186840790953414	17.377265279238	3.06469954521474e-05	0.010082547175598	2.95503150789456	4.9196303254177	1.87728650968585	22	19089368	19089490	123	-	5	3	1	2	8	2	0	4	6	0	0	4	15	3	22	22	11	9	10	8
AP3M2	ENSG00000070718	E011	10.3315539704451	0.124983308126122	13.3251805156294	0.000261865699512331	0.0332662776649794	4.38137040688488	5.5034837872278	0.941343947369495	8	42154131	42154477	347	+	15	7	5	5	7	1	14	12	7	16	3	5	12	17	17	21	21	18	11	8
CAMK2A	ENSG00000070808	E019	16.9557223068041	0.120410047866446	12.3704433438616	0.000436184020101532	0.0446404619499528	5.18778467615327	6.52788329146087	1.05163532864709	5	150228192	150228286	95	-	16	13	5	40	30	10	6	8	22	0	5	37	54	10	18	13	53	29	25	0
CAMK2A	ENSG00000070808	E038	7.43605128628005	0.0798430958807917	16.0137435361176	6.28843330747606e-05	0.0153392342956088	3.8141102329374	5.10331110115669	1.13830498859491	5	150257563	150257617	55	-	12	5	0	16	11	4	0	11	5	1	1	24	25	13	2	10	8	11	14	0
EPHA8	ENSG00000070886	E004	5.94727256641923	0.159063232001697	16.1164278342642	5.95651000612018e-05	0.0151038729811315	4.74209396482637	3.39817291224923	-1.24841244622185	1	22576217	22576880	664	+	4	4	1	12	11	1	3	12	18	2	5	5	7	4	0	1	14	14	4	9
ATP2B1	ENSG00000070961	E034	423.62957078426	0.0132036765858976	13.9222222115991	0.000190532469714525	0.0280993782289562	12.0270475952397	12.4233083799241	0.276920566766551	12	89634997	89635251	255	-	695	185	63	581	672	58	658	775	625	671	817	611	509	572	150	464	407	701	331	33
SNX13	ENSG00000071189	E030	211.562588676157	0.0206928345803501	12.2607273053194	0.000462591177707457	0.0457286908170552	10.5607934791858	11.0980989193993	0.377495362869361	7	17879427	17882943	3517	-	218	140	153	262	188	91	358	259	196	236	257	224	222	251	269	285	330	324	183	101
DAZAP1	ENSG00000071626	E019	270.008958452935	0.0229425469968263	15.7222790258501	7.33550609820399e-05	0.0164172193920474	11.1106945246476	11.4998045919026	0.27276575084703	19	1426349	1428841	2493	+	174	296	235	409	203	234	140	160	182	116	135	318	327	262	570	683	446	403	336	148
TFRC	ENSG00000072274	E009	595.912097570072	0.0603454728338363	14.1622043396832	0.000167705677560341	0.0259313147565243	13.2484383724275	12.2565990171259	-0.692293086972963	3	196049476	196052184	2709	-	512	349	579	1377	880	829	596	1410	871	674	772	609	559	514	286	367	392	291	238	341
TFRC	ENSG00000072274	E028	33.9058036273869	0.0731570910496862	12.2329965223435	0.000469517323498588	0.0461977681816026	6.69161044167488	7.56815091822288	0.650087592318411	3	196060250	196060721	472	-	36	14	38	73	18	27	41	32	17	16	33	24	31	100	25	50	47	33	33	27
TFRC	ENSG00000072274	E035	42.6764301724539	0.109727007071531	13.8961474208637	0.000193194068058151	0.0283563282419013	7.09884145009929	8.05854696751561	0.702875655355464	3	196063425	196064023	599	-	50	13	79	87	30	47	17	27	23	14	21	36	52	82	85	86	50	39	24	25
PDE8A	ENSG00000073417	E044	34.4246633741717	0.0212281507943836	22.1367995414776	2.5389577022554e-06	0.00220544046601756	7.52087707872047	6.439188422208	-0.806389540119239	15	85138608	85139142	535	+	32	65	40	68	31	58	47	34	34	31	29	28	30	22	23	16	43	35	29	7
SDHA	ENSG00000073578	E002	50.7731407363882	0.0627514046762821	12.8384562385799	0.000339567652069036	0.0382319769891168	7.51373016441334	8.34420980275835	0.603233819472763	5	224522	224843	322	+	42	23	9	113	71	27	22	27	69	33	31	82	57	77	47	101	94	110	54	48
SMARCE1	ENSG00000073584	E002	93.9778018571894	0.0617014711421681	14.084174181926	0.000174808426092039	0.0265265441176308	9.55737929383523	8.46649206703785	-0.778375870274887	17	40625003	40627355	2353	-	139	67	67	172	141	50	103	237	133	170	124	71	79	129	61	57	111	63	50	21
KDM5A	ENSG00000073614	E029	9.64247541053552	0.0529268333787412	12.1410202581717	0.000493247848823012	0.0475482032239559	4.22195361179648	5.37672334809933	0.982140624418889	12	333068	333486	419	-	6	3	1	11	8	6	12	14	7	6	4	11	8	7	21	21	13	29	12	10
NSF	ENSG00000073969	E014	90.3634967272377	0.0241701908215268	14.1235234935626	0.000171189542407796	0.0262252389079666	9.38571684714459	8.39841733527478	-0.705526309982299	17	46626613	46626712	100	+	100	15	11	177	167	8	116	221	185	282	207	92	82	97	27	44	45	121	50	1
DPP8	ENSG00000074603	E045	42.5269992969793	0.053638672040184	20.3819526269988	6.34251316915681e-06	0.00380272193776558	7.01993852361398	8.1631127605646	0.837146159687133	15	65515805	65517205	1401	-	62	27	27	44	51	10	27	45	45	31	29	58	65	69	47	81	76	69	41	28
TIPIN	ENSG00000075131	E002	7.6533234271106	0.0542410029008896	25.0199670218686	5.6739678670527e-07	0.000900354723446234	4.90991456888928	3.25177422290408	-1.54346868512747	15	66336384	66336980	597	-	8	13	7	11	15	5	7	13	8	22	17	3	1	6	3	0	6	6	4	3
EIF4G3	ENSG00000075151	E018	125.713334107008	0.0299463145821097	18.0869824533125	2.11039326182518e-05	0.00797141209435465	9.36141444833471	10.1823301363201	0.58097658986559	1	20851269	20851478	210	-	149	74	27	151	116	57	99	112	202	138	118	168	178	225	103	222	197	205	98	106
ZNF638	ENSG00000075292	E064	438.917378854827	0.017117558788728	12.0390466986794	0.000520976086547978	0.0485434696881807	12.5465708891798	11.946053067162	-0.419643339009173	2	71426846	71427282	437	+	421	464	338	549	520	494	521	625	494	636	604	371	253	427	471	623	418	487	289	179
SLC25A40	ENSG00000075303	E008	8.91008891542716	0.0477376813547168	12.8840493650442	0.000331394430388945	0.0378965185253868	4.21661662672303	5.1683819564259	0.817367011947084	7	87836811	87837147	337	-	12	2	4	8	5	1	13	10	8	12	12	12	8	4	5	15	13	23	15	9
MCM6	ENSG00000076003	E018	20.4194767341407	0.0303811973137371	13.3683528494707	0.000255906007250338	0.0326709215584696	5.92202884264833	6.46024837691919	0.414107237248519	2	135868611	135868860	250	-	8	11	11	35	34	10	10	19	15	17	13	48	18	47	21	41	26	54	10	12
SLC46A1	ENSG00000076351	E001	49.0043516159432	0.0439402623371333	12.8058291946231	0.000345541033278676	0.0384185336359218	8.06245344305159	7.60662677466606	-0.331705399406784	17	28394642	28395675	1034	-	47	62	27	71	91	43	31	50	51	24	31	42	52	50	73	50	58	49	49	60
PLXNA2	ENSG00000076356	E001	629.773933875805	0.0125371291993413	19.9013699825203	8.15418713111565e-06	0.0044331827713768	13.3098310940038	12.7983651681093	-0.35677899306507	1	208022242	208026103	3862	-	759	483	390	1023	1296	406	349	843	965	639	622	1033	591	521	444	346	839	768	599	538
GPC4	ENSG00000076716	E002	8.83062541356052	0.074134911723366	20.8434788698553	4.98386213819023e-06	0.00324598688072404	3.82147344591466	5.34776754318246	1.33098542396175	X	133303166	133303341	176	-	7	2	8	5	8	2	5	3	5	7	8	13	12	13	23	20	24	5	8	9
GTF3C1	ENSG00000077235	E019	28.1709784801643	0.0627572275063556	12.3742934785491	0.000435285487206235	0.0446269440102077	6.11794180668768	7.21625984608043	0.828233767557832	16	27469402	27469550	149	-	35	21	12	17	25	15	13	20	19	16	3	65	36	32	65	43	38	49	29	37
PAK3	ENSG00000077264	E019	27.3662930950655	0.0872585825891129	16.063425473205	6.12557726272834e-05	0.0153392342956088	6.16422352026138	7.40507281737594	0.931760541635483	X	111152448	111152762	315	+	32	7	1	19	28	2	30	21	49	42	60	35	30	62	28	76	40	36	27	0
FAM76B	ENSG00000077458	E003	48.2584866682215	0.0513720600939011	12.5796690331414	0.000389965784195407	0.0414883498399468	8.10259753316725	7.21781197855924	-0.646651242077926	11	95768988	95770114	1127	-	77	44	29	96	72	17	91	91	73	67	78	40	25	40	24	32	60	59	20	17
FGFR1	ENSG00000077782	E013	53.0867620391846	0.0456120609250833	13.1502318070609	0.000287483675311204	0.0350734852125789	8.43502288797633	7.51621870950131	-0.66677934243819	8	38411642	38412084	443	-	48	51	56	99	65	42	25	104	72	60	42	62	107	48	42	40	41	49	38	30
AMPH	ENSG00000078053	E010	99.7835881923718	0.0315208279018381	24.3351907710779	8.09466601783412e-07	0.00109753511220343	9.02315785707611	9.63370374967067	0.433940322554687	7	38394070	38394214	145	-	156	30	7	103	94	14	97	137	104	127	105	160	149	205	112	231	159	193	105	7
PIK3C3	ENSG00000078142	E045	53.5715178291275	0.037420634183691	17.3856501346652	3.05120906778485e-05	0.010082547175598	7.65370796000632	8.40720902489995	0.546137385632913	18	42049976	42051313	1338	+	65	38	48	74	51	25	40	53	40	46	58	73	83	62	49	57	86	65	70	46
GNB1	ENSG00000078369	E022	8.93373395240113	0.367879646701806	12.6433414237277	0.000376905705619774	0.04050189569954	3.09572793908877	5.62338204458324	2.29353117038688	1	1788240	1788444	205	-	1	5	3	5	1	3	6	1	0	1	7	5	7	17	28	46	2	13	6	22
PCM1	ENSG00000078674	E047	106.503674305805	0.00561478875036744	40.6253153990666	1.8440207626661e-10	2.62887697749597e-06	9.13848881728632	9.72532178144222	0.416629096685948	8	17966980	17967170	191	+	113	63	67	143	103	61	120	99	100	129	143	132	135	155	111	171	147	138	110	54
TOLLIP	ENSG00000078902	E006	7.11326283150407	0.19907028337756	14.3324090132865	0.000153204502186523	0.0248334559393349	3.384296848898	5.08343140849334	1.5491375311914	11	1277013	1277154	142	-	3	0	0	5	4	1	0	8	18	2	6	15	13	10	9	15	17	6	6	14
RUNX1T1	ENSG00000079102	E035	61.5168069252338	0.0282965785998439	13.091895924562	0.000296576032877506	0.0356377165222296	7.9891926421856	8.73663807718703	0.538385999294479	8	92005298	92006768	1471	-	74	39	13	77	81	16	35	79	80	54	93	102	46	98	90	112	114	95	68	21
CDC14A	ENSG00000079335	E014	9.34549061428429	0.133274362567627	13.2251378687409	0.000276219405539532	0.0343416734953054	5.33483433879988	3.67973546511023	-1.457729299951	1	100390825	100391060	236	+	7	3	12	25	8	11	21	10	11	8	26	4	5	13	12	0	1	3	3	6
CARMIL1	ENSG00000079691	E008	5.57242970937361	0.0647722093596838	13.6009438432125	0.000226071834374316	0.0307596742112736	3.22046819679529	4.48323069718534	1.21120843740843	6	25449898	25449995	98	+	1	3	1	6	6	4	2	5	9	1	3	9	13	4	11	6	10	5	6	10
EPB41L2	ENSG00000079819	E016	12.3963772490037	0.0503509623749302	12.7216166127496	0.000361453182824194	0.0394694570854817	4.77411767739526	5.77810861811514	0.818502727621325	6	130865536	130865634	99	-	10	6	5	26	8	6	14	9	11	7	9	17	14	14	23	30	27	13	20	6
STX7	ENSG00000079950	E001	2661.14125091627	0.0347326062148063	16.0922254005872	6.03312093654128e-05	0.0152079688582292	16.3021611696223	15.7003938782466	-0.418586198311004	6	132445867	132460850	14984	-	3069	1250	1116	4067	3675	1026	4573	3972	3943	4521	4396	2930	2246	3448	2261	2502	3168	3409	2156	672
STX7	ENSG00000079950	E003	11.3218345140533	0.0963645195415326	12.7293072985766	0.000359969846203488	0.039408098197086	4.58206377671837	5.66311294719054	0.892547303487218	6	132463993	132464075	83	-	13	0	7	17	9	5	5	16	11	13	3	15	18	15	21	34	16	21	15	2
RIF1	ENSG00000080345	E029	8.94779225130408	0.0248073014208497	22.9038343738341	1.70311774230995e-06	0.00164518885364798	4.04290748441039	5.40199267577816	1.16635674709576	2	151445338	151445445	108	+	7	6	1	10	7	7	12	8	3	9	9	11	13	21	13	10	15	23	8	4
RIF1	ENSG00000080345	E035	14.3042634807198	0.0545528251691966	20.159671544006	7.12391290281915e-06	0.00413593108103671	4.77029562804891	6.26047127968285	1.19613795155053	2	151457761	151457963	203	+	15	5	5	14	11	10	10	6	11	12	24	22	11	20	25	45	22	20	13	10
SLC4A4	ENSG00000080493	E023	13.7088130506554	0.1385198354091	13.4330544270513	0.000247229251074518	0.0320738081783288	4.73280950957706	6.18510309295398	1.17018631209825	4	71440616	71440773	158	+	4	10	1	20	11	33	4	12	19	6	14	25	18	23	8	20	38	12	15	3
PSEN1	ENSG00000080815	E079	5.78706699701537	0.097919234086646	20.7584281325237	5.21017694151695e-06	0.0033258555356133	2.96098005036779	4.78856718047935	1.75998967333866	14	73186853	73186920	68	+	10	2	0	4	2	4	4	2	1	1	3	10	7	13	14	16	13	5	6	7
CPOX	ENSG00000080819	E002	127.496653074188	0.0146372005209875	12.3484008186916	0.000441364387021269	0.0448374497554639	9.61719389187481	9.95426101188732	0.238495869179195	3	98585499	98585659	161	-	102	109	138	156	96	111	145	118	120	83	108	176	111	214	197	146	145	248	146	38
MEF2C	ENSG00000081189	E057	8.71232391711404	0.0297242031860034	14.9921677216062	0.000107958324772361	0.0204302371950479	4.31446035915068	5.26372170883796	0.80732903370613	5	88771973	88772000	28	-	8	1	0	10	17	1	0	19	12	6	19	16	5	18	6	14	17	22	15	0
PTPRC	ENSG00000081237	E025	20.5456770890602	0.117832155862555	18.3874551652769	1.80240733693265e-05	0.00743600243641415	5.03290730980985	6.8902634169647	1.45192496803611	1	198702387	198702530	144	+	11	13	5	25	6	0	12	10	19	4	6	20	39	33	47	54	72	47	25	17
ZNF506	ENSG00000081665	E023	7.49982924887808	0.0564069765658067	19.486327656818	1.01322329282609e-05	0.00500960079033675	3.57942296424815	5.16277819882466	1.41651354150853	19	19820255	19820666	412	-	4	0	3	11	4	1	8	5	7	2	7	15	8	12	12	10	27	17	10	6
ME2	ENSG00000082212	E033	28.3345668597091	0.0750223857991032	13.2474686119281	0.000272948215349793	0.0341334246770668	6.05780646690037	7.33474778527152	0.962177243270712	18	50935576	50935733	158	+	32	21	7	26	24	8	18	17	15	10	24	52	33	36	78	73	30	35	31	34
FAM135A	ENSG00000082269	E047	19.6753944139698	0.0489274256295789	14.960935919312	0.000109760053279627	0.0206191411363043	5.51843177773082	6.74481159000624	0.947682592560403	6	70533160	70533251	92	+	21	13	6	10	18	5	31	22	8	16	34	18	16	51	29	36	39	39	16	7
FAM135A	ENSG00000082269	E056	172.672128775604	0.00817306552343655	14.0484069964135	0.000178164685702869	0.0268620424956431	10.5236470353378	10.1106012309744	-0.291074698818752	6	70559716	70560659	944	+	194	137	107	263	260	116	254	272	191	263	308	158	92	194	152	189	189	178	107	72
TRAF5	ENSG00000082512	E022	115.314179098016	0.013375576861158	15.8237788399426	6.95232760528193e-05	0.0160047983352306	9.74617374302486	9.29549289816509	-0.319670856835751	1	211372796	211374785	1990	+	95	89	85	218	134	53	105	198	160	133	104	108	84	102	56	131	137	133	73	182
ERC1	ENSG00000082805	E058	172.522215507553	0.0458483104353527	22.6878516033763	1.90568893157112e-06	0.00178475419017638	10.8985960916189	9.48748851325173	-0.995528421755013	12	1289852	1290012	161	+	157	275	204	264	250	218	168	289	229	225	177	127	150	147	86	107	118	125	134	68
XPO1	ENSG00000082898	E057	44.3778467096583	0.0321187595018596	16.5687575520515	4.69176030502035e-05	0.0130250789672715	8.16980123715724	7.06040869088442	-0.811894933764787	2	61499713	61499894	182	-	41	31	37	49	62	27	38	65	66	76	71	39	40	49	43	44	34	71	33	24
XPO1	ENSG00000082898	E096	100.55717626282	0.0252301281225874	19.1389804709194	1.21537149510685e-05	0.00564998025547752	8.70586997920157	9.76905952550551	0.75654631875405	2	61536202	61536586	385	-	79	50	30	73	73	40	82	75	67	87	81	140	78	144	388	184	163	226	125	36
ULK2	ENSG00000083290	E004	379.195130966311	0.0388482133647227	15.8600025084122	6.82050712327366e-05	0.015969196842313	12.4222051405604	11.4192588906709	-0.701544846682804	17	19773925	19776308	2384	-	369	333	287	565	498	257	487	649	502	603	670	408	347	389	271	310	427	421	237	102
TNPO1	ENSG00000083312	E013	28.9949879628117	0.0383638974121376	20.5849900989195	5.70415971898311e-06	0.00358763684756788	6.27893272576729	7.28226495058102	0.753198403368537	5	72848385	72848498	114	+	30	28	7	24	23	6	36	22	13	25	34	25	40	42	41	43	37	50	28	46
TDRD3	ENSG00000083544	E005	59.0556614537205	0.0213400694331627	32.4276209819799	1.23715476068372e-08	7.82460322741919e-05	7.65783147616564	8.74021408579072	0.782126004116835	13	60397831	60398631	801	+	42	43	64	63	60	57	49	56	55	35	45	82	63	66	60	85	113	70	64	51
APLP2	ENSG00000084234	E051	59.1501276719417	0.0321171466755013	12.8269690006838	0.000341658772322205	0.038352467577929	7.83299678716439	8.59833727938685	0.55273506332437	11	130135563	130135715	153	+	64	39	21	123	59	28	22	51	67	45	38	60	98	61	52	121	78	91	48	93
