ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
999	ENSG00000151090	THRB	chr3	-	24237990	24238081	24297225	24297371	24228937	24229001	24337299	24337371	999	68,28,23,109,171,35,71,165,104,171,174	13,4,2,10,23,6,13,18,10,12,14	159,29,78,23,94,78,66,53,16	14,3,16,0,0,0,0,4,2	246	191	0.000827298195841	0.0134568251184	0.802,0.845,0.899,0.894,0.852,0.819,0.809,0.877,0.89,0.917,0.906	0.898,0.882,0.791,1.0,1.0,1.0,1.0,0.911,0.861	-0.062
1000	ENSG00000151090	THRB	chr3	-	24237990	24238081	24318357	24318494	24228937	24229001	24337299	24337371	1000	13,21,15,35,43,32,8,54,29,21,25	13,4,2,10,23,6,13,18,10,12,14	31,20,32,13,16,31,29,21,8	14,3,16,0,0,0,0,4,2	237	191	0.000129987908895	0.00324911197961	0.446,0.809,0.858,0.738,0.601,0.811,0.332,0.707,0.7,0.585,0.59	0.641,0.843,0.617,1.0,1.0,1.0,1.0,0.809,0.763	-0.2
1015	ENSG00000114757	PEX5L	chr3	-	179875353	179875477	179887672	179887784	179859061	179859157	179898141	179898246	1015	570,245,144,505,417,132,157,385,493,422,253	41,23,28,52,41,12,45,35,62,36,28	441,455,341,152,210,405,488,319,40	18,21,25,7,16,15,37,16,1	212	224	3.32583960372e-11	1.10936187509e-08	0.936,0.918,0.845,0.911,0.915,0.921,0.787,0.921,0.894,0.925,0.905	0.963,0.958,0.935,0.958,0.933,0.966,0.933,0.955,0.977	-0.055
1016	ENSG00000114757	PEX5L	chr3	-	179875353	179875477	179887672	179887784	179859061	179859157	179971593	179971665	1016	134,78,111,116,68,97,235,97,141,135,173	41,25,28,52,41,12,47,37,63,36,27	123,121,115,245,131,196,225,136,16	18,21,25,7,12,15,37,16,1	212	224	6.67910171614e-13	4.28865121193e-10	0.775,0.767,0.807,0.702,0.637,0.895,0.841,0.735,0.703,0.798,0.871	0.878,0.859,0.829,0.974,0.92,0.932,0.865,0.9,0.944	-0.125
1017	ENSG00000114757	PEX5L	chr3	-	179875353	179875477	179971593	179971665	179859061	179859157	180036578	180036937	1017	235,73,25,188,186,43,213,186,116,147,96	45,22,28,55,54,12,45,41,70,42,27	111,113,220,24,90,152,136,117,4	27,25,25,7,20,22,39,18,1	172	224	0.000369505577069	0.00738628780294	0.872,0.812,0.538,0.817,0.818,0.824,0.86,0.855,0.683,0.82,0.822	0.843,0.855,0.92,0.817,0.854,0.9,0.82,0.894,0.839	-0.067
1018	ENSG00000114757	PEX5L	chr3	-	179875353	179875477	179887672	179887784	179859061	179859157	180036578	180036959	1018	169,61,12,146,172,37,84,147,202,172,118	45,22,28,55,54,12,45,41,70,42,27	129,131,86,37,188,158,205,111,4	27,25,25,7,20,22,39,18,1	212	224	9.77773122568e-06	0.000414408001321	0.799,0.746,0.312,0.737,0.771,0.765,0.664,0.791,0.753,0.812,0.822	0.835,0.847,0.784,0.848,0.909,0.884,0.847,0.867,0.809	-0.123
1019	ENSG00000114757	PEX5L	chr3	-	179875353	179875477	179887672	179887784	179874326	179874423	179898141	179898246	1019	563,245,144,505,414,132,155,385,488,421,250	500,352,179,491,422,241,349,464,596,526,413	441,455,341,151,210,405,488,318,40	445,349,341,204,295,313,456,201,38	212	224	0.00112122557048	0.0170905386067	0.543,0.424,0.459,0.521,0.509,0.367,0.319,0.467,0.464,0.458,0.39	0.512,0.579,0.514,0.439,0.429,0.578,0.531,0.626,0.527	-0.079
1020	ENSG00000114757	PEX5L	chr3	-	179875353	179875477	179887672	179887784	179874326	179874423	179971593	179971665	1020	127,78,111,116,65,97,233,97,136,134,170	500,354,179,491,422,241,351,466,597,526,412	123,121,115,244,131,196,225,135,16	445,349,341,204,291,313,456,201,38	212	224	0.000441763202127	0.00846656203501	0.212,0.189,0.396,0.2,0.14,0.298,0.412,0.18,0.194,0.212,0.304	0.226,0.268,0.263,0.558,0.322,0.398,0.343,0.415,0.308	-0.096
1022	ENSG00000114757	PEX5L	chr3	-	179879928	179880123	179887672	179887784	179875353	179875477	179898141	179898246	1022	585,260,148,552,450,152,182,423,521,460,276	881,439,332,834,748,412,717,905,771,973,771	450,480,349,151,214,435,503,322,42	645,547,657,401,357,598,635,432,51	212	295	0.00196368703453	0.0262274247503	0.48,0.452,0.383,0.479,0.456,0.339,0.261,0.394,0.485,0.397,0.333	0.493,0.55,0.425,0.344,0.455,0.503,0.524,0.509,0.534	-0.077
1026	ENSG00000114757	PEX5L	chr3	-	179887672	179887784	179898141	179898246	179875353	179875477	179900669	179900735	1026	44,32,3,57,21,17,27,47,36,35,26	37,34,10,71,54,38,31,56,82,69,50	56,29,30,9,30,31,53,15,3	21,50,21,8,12,49,28,18,6	205	212	0.00350630418336	0.0405657282187	0.552,0.493,0.237,0.454,0.287,0.316,0.474,0.465,0.312,0.344,0.35	0.734,0.375,0.596,0.538,0.721,0.395,0.662,0.463,0.341	-0.147
1049	ENSG00000151849	CENPJ	chr13	-	24885605	24885670	24889315	24889400	24885275	24885386	24892642	24892867	1049	2,5,3,6,11,7,10,8,8,6,9	9,11,9,19,21,13,14,13,13,7,8	1,3,0,0,0,5,0,4,0	2,2,3,2,8,31,20,5,2	185	165	1.34473553126e-05	0.000529726800382	0.165,0.288,0.229,0.22,0.318,0.324,0.389,0.354,0.354,0.433,0.501	0.308,0.572,0.0,0.0,0.0,0.126,0.0,0.416,0.0	0.167
1052	ENSG00000145087	STXBP5L	chr3	+	121045434	121045535	121114924	121115059	121041699	121041781	121121640	121121704	1052	1963,355,135,1016,960,60,2210,1234,1072,1708,1471	330,120,43,333,281,37,244,302,391,570,301	1154,1317,2320,467,1139,801,1622,654,24	211,220,247,36,133,120,267,122,11	201	235	2.07254025053e-09	3.77525700671e-07	0.874,0.776,0.786,0.781,0.8,0.655,0.914,0.827,0.762,0.778,0.851	0.865,0.875,0.917,0.938,0.909,0.886,0.877,0.862,0.718	-0.072
1095	ENSG00000204130	RUFY2	chr10	-	68401619	68401737	68404670	68404844	68394327	68394451	68406753	68407189	1095	41,26,20,72,83,27,55,65,82,66,79	32,23,23,46,74,29,55,68,53,67,80	51,35,62,25,51,41,51,27,5	49,35,79,144,89,49,51,36,27	274	218	0.000452076211138	0.00863035334255	0.505,0.474,0.409,0.555,0.472,0.426,0.443,0.432,0.552,0.439,0.44	0.453,0.443,0.384,0.121,0.313,0.4,0.443,0.374,0.128	0.128
1116	ENSG00000216937	CCDC7	chr10	+	32571858	32571893	32675664	32675813	32567835	32567891	32685969	32686080	1116	7,38,55,19,41,39,25,24,20,32,50	0,1,1,1,3,6,6,2,5,1,3	18,16,11,18,31,28,3,11,14	1,9,5,6,0,0,2,2,4	135	249	0.00354322482995	0.0409506312492	1.0,0.986,0.99,0.972,0.962,0.923,0.885,0.957,0.881,0.983,0.968	0.971,0.766,0.802,0.847,1.0,1.0,0.735,0.91,0.866	0.078
1118	ENSG00000216937	CCDC7	chr10	+	32584231	32584304	32623718	32623817	32567835	32567891	32685969	32686080	1118	9,7,16,11,19,22,15,8,20,18,17	2,2,3,3,4,3,6,11,3,2,5	9,7,18,2,6,16,13,11,4	4,1,1,0,0,0,5,2,0	173	199	0.00181935471543	0.0248819523488	0.838,0.801,0.86,0.808,0.845,0.894,0.742,0.456,0.885,0.912,0.796	0.721,0.89,0.954,1.0,1.0,1.0,0.749,0.864,1.0	-0.105
1150	ENSG00000121892	PDS5A	chr4	-	39837855	39838208	39841947	39842056	39822862	39825488	39844655	39844801	1150	203,114,104,217,188,98,328,322,185,337,328	355,225,182,441,397,141,572,440,446,412,490	142,100,216,281,344,196,181,113,133	453,285,337,685,796,434,469,329,289	209	453	2.20864066693e-05	0.000805478645018	0.553,0.523,0.553,0.516,0.507,0.601,0.554,0.613,0.473,0.639,0.592	0.405,0.432,0.581,0.471,0.484,0.495,0.455,0.427,0.499	0.085
1152	ENSG00000121892	PDS5A	chr4	-	39841947	39842056	39844655	39844801	39837011	39838208	39845817	39848561	1152	175,94,93,220,174,69,233,245,201,255,268	415,189,188,383,312,139,740,465,312,645,848	143,87,150,161,206,186,172,112,97	264,223,494,692,666,428,588,263,291	246	209	0.000255978709022	0.00554009711483	0.264,0.297,0.296,0.328,0.321,0.297,0.211,0.309,0.354,0.251,0.212	0.315,0.249,0.205,0.165,0.208,0.27,0.199,0.266,0.221	0.052
1166	ENSG00000172765	TMCC1	chr3	-	129832773	129832826	129838897	129839060	129654967	129655103	129857249	129857405	1166	7,9,2,20,17,7,13,5,14,4,8	3,0,0,1,0,0,0,1,0,0,0	6,9,5,3,12,16,12,3,1	0,3,3,1,0,4,4,1,0	263	153	1.6006117044e-06	9.40734805854e-05	0.576,1.0,1.0,0.921,1.0,1.0,1.0,0.744,1.0,1.0,1.0	1.0,0.636,0.492,0.636,1.0,0.699,0.636,0.636,1.0	0.183
1168	ENSG00000172765	TMCC1	chr3	-	129838897	129839060	129860939	129861012	129832773	129832826	129880308	129880562	1168	1,2,3,4,1,0,0,0,6,3,2	24,18,1,41,46,19,19,27,26,36,29	0,0,0,0,0,7,0,0,0	29,24,13,8,25,10,18,9,3	173	263	0.00149615617461	0.0213841264266	0.06,0.145,0.82,0.129,0.032,0.0,0.0,0.0,0.26,0.112,0.095	0.0,0.0,0.0,0.0,0.0,0.516,0.0,0.0,0.0	0.093
1169	ENSG00000172765	TMCC1	chr3	-	129857249	129857405	129867009	129867098	129832773	129832826	129880308	129880559	1169	4,2,18,12,7,10,4,4,12,8,8	22,17,14,22,20,12,2,24,19,6,14	0,6,2,0,0,17,7,6,3	19,22,20,1,31,8,39,17,21	189	256	0.00246204388553	0.0310999283319	0.198,0.137,0.635,0.425,0.322,0.53,0.73,0.184,0.461,0.644,0.436	0.0,0.27,0.119,0.0,0.0,0.742,0.196,0.323,0.162	0.226
1171	ENSG00000071889	FAM3A	chrX	-	154507810	154507861	154508288	154508347	154507405	154507490	154508473	154508597	1171	34,38,16,70,35,18,0,31,31,17,6	18,29,15,36,37,29,11,33,39,11,9	17,17,15,0,18,15,15,24,2	45,23,44,24,36,32,50,25,13	159	151	0.000330032068929	0.00677581427528	0.642,0.554,0.503,0.649,0.473,0.371,0.0,0.471,0.43,0.595,0.388	0.264,0.412,0.245,0.0,0.322,0.308,0.222,0.477,0.127	0.197
1217	ENSG00000091157	WDR7	chr18	+	56816030	56816144	56923921	56924108	56781532	56781656	56935787	56935905	1217	199,92,80,304,249,85,119,365,305,279,193	731,331,166,784,919,304,248,947,950,498,381	257,199,240,68,128,153,250,143,74	867,806,669,383,576,602,936,534,183	214	287	0.000211079185367	0.00474802955926	0.267,0.272,0.393,0.342,0.267,0.273,0.392,0.341,0.301,0.429,0.405	0.284,0.249,0.325,0.192,0.23,0.254,0.264,0.264,0.352	0.067
1218	ENSG00000091157	WDR7	chr18	+	56879943	56880165	56923921	56924108	56758864	56758953	56935787	56935905	1218	176,38,61,147,202,86,117,234,219,210,194	730,331,166,784,920,304,248,947,950,499,381	179,152,152,52,106,113,141,78,40	867,806,669,383,576,602,936,534,183	322	287	4.85649618742e-07	3.52356632988e-05	0.177,0.093,0.247,0.143,0.164,0.201,0.296,0.18,0.17,0.273,0.312	0.155,0.144,0.168,0.108,0.141,0.143,0.118,0.115,0.163	0.066
1219	ENSG00000091157	WDR7	chr18	+	56879943	56880165	56923921	56924108	56781532	56781656	56935787	56935905	1219	179,43,61,155,211,86,119,237,232,218,192	731,331,166,784,919,304,248,947,950,498,381	179,153,162,55,110,115,147,81,43	867,806,669,383,576,602,936,534,183	322	287	3.40139945099e-07	2.60780726863e-05	0.179,0.104,0.247,0.15,0.17,0.201,0.3,0.182,0.179,0.281,0.31	0.155,0.145,0.178,0.113,0.145,0.145,0.123,0.119,0.173	0.065
1220	ENSG00000091157	WDR7	chr18	+	56879943	56880165	56923921	56924108	56816030	56816144	56935787	56935905	1220	406,139,121,467,468,188,253,524,522,559,452	734,334,166,794,921,304,248,948,956,509,383	454,354,311,125,246,316,336,173,78	867,816,674,388,576,618,940,536,183	322	287	1.39072218297e-07	1.25330907184e-05	0.33,0.271,0.394,0.344,0.312,0.355,0.476,0.33,0.327,0.495,0.513	0.318,0.279,0.291,0.223,0.276,0.313,0.242,0.223,0.275	0.106
1284	ENSG00000112159	MDN1	chr6	-	89662791	89662967	89664486	89664628	89662086	89662239	89668013	89668151	1284	192,155,90,234,163,120,440,287,181,172,250	190,111,98,177,138,108,472,301,202,316,331	198,149,493,124,381,237,396,218,75	192,154,486,80,264,147,393,108,46	242	276	0.00316285753545	0.0375093108319	0.535,0.614,0.512,0.601,0.574,0.559,0.515,0.521,0.505,0.383,0.463	0.54,0.525,0.536,0.639,0.622,0.648,0.535,0.697,0.65	-0.073
1285	ENSG00000112159	MDN1	chr6	-	89683830	89683904	89685826	89685973	89683131	89683330	89686901	89687023	1285	93,92,60,102,80,79,70,83,118,112,99	15,15,11,34,14,13,14,19,23,25,17	56,56,70,59,129,83,102,75,33	28,13,26,18,48,35,25,16,11	247	174	0.000159401902263	0.00385366353526	0.814,0.812,0.793,0.679,0.801,0.811,0.779,0.755,0.783,0.759,0.804	0.585,0.752,0.655,0.698,0.654,0.626,0.742,0.768,0.679	0.097
1329	ENSG00000204054	LINC00963	chr9	+	129502396	129503139	129503322	129503672	129498391	129498511	129513418	129513683	1329	11,24,6,28,7,32,2,10,3,1,8	9,11,12,43,19,9,5,20,13,9,11	12,19,14,20,14,18,10,10,0	0,13,3,0,13,19,0,3,12	843	450	0.00120198965322	0.0179696753512	0.395,0.538,0.211,0.258,0.164,0.655,0.176,0.211,0.11,0.056,0.28	1.0,0.438,0.714,1.0,0.365,0.336,1.0,0.64,0.0	-0.333
1345	ENSG00000197912	SPG7	chr16	+	89536764	89536948	89540943	89541346	89532462	89532636	89544647	89544772	1345	4,1,2,17,9,4,0,7,4,2,4	64,101,36,71,99,66,63,82,47,38,49	0,14,9,16,12,12,17,1,12	18,45,58,29,112,77,69,58,39	284	503	0.000179364715167	0.00418800304032	0.1,0.017,0.09,0.298,0.139,0.097,0.0,0.131,0.131,0.085,0.126	0.0,0.355,0.216,0.494,0.159,0.216,0.304,0.03,0.353	-0.126
1346	ENSG00000197912	SPG7	chr16	+	89536764	89536948	89540943	89541384	89532462	89532636	89544647	89544772	1346	4,1,2,17,9,4,0,7,4,2,4	73,109,37,95,109,68,62,90,55,45,59	0,14,9,16,12,12,17,1,12	20,56,60,29,114,88,73,63,35	284	541	8.58408768559e-05	0.00233058888073	0.095,0.017,0.093,0.254,0.136,0.101,0.0,0.129,0.122,0.078,0.114	0.0,0.323,0.222,0.512,0.167,0.206,0.307,0.029,0.395	-0.137
1347	ENSG00000197912	SPG7	chr16	+	89536764	89536948	89540943	89542279	89532462	89532636	89544647	89544772	1347	4,1,2,17,9,4,0,7,4,2,4	183,187,56,221,258,137,113,177,85,68,95	0,14,9,16,12,12,17,1,12	104,152,151,56,188,256,145,143,89	284	1436	0.00250760914075	0.0315433858784	0.1,0.026,0.153,0.28,0.15,0.129,0.0,0.167,0.192,0.129,0.176	0.0,0.318,0.232,0.591,0.244,0.192,0.372,0.034,0.405	-0.129
1352	ENSG00000186522	SEPTIN10	chr2	-	109567814	109567976	109574580	109574767	109565762	109565859	109585125	109585321	1352	55,146,81,114,72,157,58,131,98,68,84	85,193,137,226,123,256,147,225,96,137,118	120,84,115,120,111,156,111,78,102	136,75,140,141,96,161,130,101,199	287	262	0.000480257215844	0.00895132534959	0.371,0.408,0.351,0.315,0.348,0.359,0.265,0.347,0.482,0.312,0.394	0.446,0.506,0.429,0.437,0.514,0.469,0.438,0.413,0.319	-0.082
1353	ENSG00000186522	SEPTIN10	chr2	-	109567814	109567976	109574580	109574767	109565762	109565859	109593050	109593119	1353	28,86,37,57,54,87,56,63,40,43,46	85,193,137,228,124,256,148,224,96,136,120	66,40,79,75,92,103,76,59,53	136,75,140,141,96,163,135,101,199	287	262	6.11733538014e-06	0.000281645018468	0.231,0.289,0.198,0.186,0.284,0.237,0.257,0.204,0.276,0.224,0.259	0.307,0.327,0.34,0.327,0.467,0.366,0.339,0.348,0.196	-0.095
1355	ENSG00000186522	SEPTIN10	chr2	-	109567814	109567976	109574580	109574767	109565762	109565859	109613797	109613918	1355	24,77,35,50,51,80,46,55,38,38,40	85,193,138,227,123,256,147,224,96,136,118	66,39,79,69,86,95,63,56,53	136,75,140,141,96,161,130,104,199	287	262	2.9675854718e-07	2.35245263141e-05	0.205,0.267,0.188,0.167,0.275,0.222,0.222,0.183,0.265,0.203,0.236	0.307,0.322,0.34,0.309,0.45,0.35,0.307,0.33,0.196	-0.102
1393	ENSG00000187164	SHTN1	chr10	-	116968651	116968712	116979255	116979308	116960135	116960230	117005021	117005577	1393	325,432,550,519,403,880,686,485,315,612,648	147,213,262,154,180,292,294,216,190,319,329	437,353,633,388,516,497,559,465,219	158,134,199,144,184,182,189,106,67	153	161	5.14759846382e-06	0.00024528927448	0.699,0.681,0.688,0.78,0.702,0.76,0.711,0.703,0.636,0.669,0.675	0.744,0.735,0.77,0.739,0.747,0.742,0.757,0.822,0.775	-0.059
1406	ENSG00000163629	PTPN13	chr4	+	86741633	86741816	86744965	86745128	86735593	86735746	86750469	86750887	1406	84,99,60,154,122,79,107,132,139,104,85	109,69,54,143,79,46,101,151,144,108,118	67,84,75,62,71,59,108,78,61	127,157,76,112,162,145,163,69,98	283	263	4.74513445792e-06	0.00022908652898	0.417,0.571,0.508,0.5,0.589,0.615,0.496,0.448,0.473,0.472,0.401	0.329,0.332,0.478,0.34,0.289,0.274,0.381,0.512,0.366	0.132
1413	ENSG00000183023	SLC8A1	chr2	-	40170280	40170349	40174824	40174842	40164853	40164984	40178386	40178493	1413	263,120,43,336,321,137,288,419,410,363,283	425,186,53,482,497,102,254,471,647,491,334	277,226,342,97,256,186,475,149,46	311,312,263,30,159,210,182,108,20	118	169	8.79218380023e-06	0.00037952680458	0.47,0.48,0.537,0.5,0.481,0.658,0.619,0.56,0.476,0.514,0.548	0.561,0.509,0.651,0.822,0.698,0.559,0.789,0.664,0.767	-0.138
1444	ENSG00000102763	VWA8	chr13	-	41777984	41778056	41783794	41783901	41761127	41761204	41787436	41787543	1444	34,17,17,60,29,24,41,59,44,46,43	114,92,75,137,163,91,130,177,129,206,203	14,29,50,6,15,6,26,13,12	121,98,175,60,103,178,157,118,137	207	172	6.7663613601e-08	7.06452134849e-06	0.199,0.133,0.158,0.267,0.129,0.18,0.208,0.217,0.221,0.157,0.15	0.088,0.197,0.192,0.077,0.108,0.027,0.121,0.084,0.068	0.077
1457	ENSG00000170743	SYT9	chr11	+	7303038	7303390	7313394	7313941	7251903	7252331	7416041	7416162	1457	49,125,75,121,52,92,16,93,146,46,41	91,134,117,168,132,120,69,127,191,163,103	108,82,88,123,80,91,126,85,47	111,112,87,160,120,119,94,129,37	452	647	0.000764835334641	0.0127145829999	0.435,0.572,0.479,0.508,0.361,0.523,0.249,0.512,0.522,0.288,0.363	0.582,0.512,0.591,0.524,0.488,0.523,0.657,0.485,0.645	-0.119
1481	ENSG00000115761	NOL10	chr2	-	10654480	10654547	10657741	10657891	10644319	10644372	10659171	10659250	1481	34,19,22,28,27,23,23,41,40,25,27	23,24,14,43,29,30,22,40,41,44,44	9,14,16,18,7,9,4,10,0	36,30,28,37,34,32,29,14,4	250	167	3.5885898142e-07	2.73499527561e-05	0.497,0.346,0.512,0.303,0.383,0.339,0.411,0.406,0.395,0.275,0.291	0.143,0.238,0.276,0.245,0.121,0.158,0.084,0.323,0.0	0.202
1489	ENSG00000234377	OBI1-AS1	chr13	+	78189607	78189696	78274252	78274337	78188308	78188436	78605300	78605378	1489	3,5,3,6,28,31,10,14,16,14,5	2,8,1,8,6,2,2,4,1,7,4	3,1,1,8,5,6,3,4,3	2,1,0,0,0,7,0,0,1	189	185	0.00194244842909	0.0260113897042	0.595,0.38,0.746,0.423,0.82,0.938,0.83,0.774,0.94,0.662,0.55	0.595,0.495,1.0,1.0,1.0,0.456,1.0,1.0,0.746	-0.114
1495	ENSG00000092148	HECTD1	chr14	-	31101179	31101324	31102915	31103066	31100116	31101067	31105382	31105476	1495	115,90,39,156,122,48,154,207,213,210,135	199,105,99,454,269,120,305,449,343,406,290	152,93,107,45,51,100,123,70,24	261,194,265,255,163,227,313,191,113	251	245	0.00308877410668	0.0368301179926	0.361,0.456,0.278,0.251,0.307,0.281,0.33,0.31,0.377,0.335,0.312	0.362,0.319,0.283,0.147,0.234,0.301,0.277,0.263,0.172	0.065
1534	ENSG00000078687	TNRC6C	chr17	+	78077160	78077334	78079394	78079541	78075135	78075278	78083046	78083166	1534	33,18,14,32,27,24,6,21,24,6,14	40,41,52,65,67,39,10,43,79,47,34	19,18,15,9,16,5,12,32,0	69,82,85,62,58,86,44,33,15	274	247	0.00138544073244	0.0200810721061	0.427,0.284,0.195,0.307,0.266,0.357,0.351,0.306,0.215,0.103,0.271	0.199,0.165,0.137,0.116,0.199,0.05,0.197,0.466,0.0	0.11
1553	ENSG00000013441	CLK1	chr2	-	200856890	200856985	200857717	200857884	200856681	200856811	200857972	200858089	1553	468,396,297,748,384,356,601,496,595,496,461	143,69,120,222,111,67,232,185,213,282,297	573,361,344,638,595,735,582,402,213	89,103,107,126,81,164,122,133,46	267	195	2.03231891726e-05	0.000755399118248	0.705,0.807,0.644,0.711,0.716,0.795,0.654,0.662,0.671,0.562,0.531	0.825,0.719,0.701,0.787,0.843,0.766,0.777,0.688,0.772	-0.086
1584	ENSG00000144445	KANSL1L	chr2	-	210104103	210104301	210129030	210129172	210075551	210075756	210153494	210153665	1584	72,64,54,104,90,53,94,101,112,125,90	97,80,63,78,83,43,78,84,113,107,73	90,67,75,119,91,57,100,44,23	126,112,100,149,160,81,97,74,65	242	298	2.3523655368e-05	0.000845009181079	0.478,0.496,0.513,0.621,0.572,0.603,0.597,0.597,0.55,0.59,0.603	0.468,0.424,0.48,0.496,0.412,0.464,0.559,0.423,0.303	0.118
1604	ENSG00000148498	PARD3	chr10	-	34401825	34401917	34450316	34450448	34384128	34384254	34470084	34470263	1604	78,75,85,81,53,55,59,91,79,113,62	15,7,15,13,14,5,3,21,26,30,18	62,69,49,117,45,66,128,43,29	4,7,2,10,0,8,6,11,19	232	192	0.00371873017672	0.0424874848127	0.811,0.899,0.824,0.838,0.758,0.901,0.942,0.782,0.715,0.757,0.74	0.928,0.891,0.953,0.906,1.0,0.872,0.946,0.764,0.558	-0.053
1606	ENSG00000164062	APEH	chr3	+	49676055	49676219	49676377	49676515	49675890	49675966	49676608	49676700	1606	299,78,92,337,311,107,252,500,389,261,187	56,24,27,107,68,38,56,92,79,14,16	448,216,427,274,343,319,316,267,232	52,61,55,28,51,62,35,43,7	264	238	0.000481145789545	0.00896138394393	0.828,0.746,0.754,0.74,0.805,0.717,0.802,0.83,0.816,0.944,0.913	0.886,0.761,0.875,0.898,0.858,0.823,0.891,0.848,0.968	-0.059
1670	ENSG00000125388	GRK4	chr4	+	3013687	3013828	3019640	3019831	2984512	2984608	3022413	3022451	1670	20,13,16,28,18,21,25,35,25,29,41	67,31,55,85,99,49,170,154,102,95,69	13,5,23,7,8,23,16,8,2	54,58,86,112,50,107,45,44,50	241	291	0.000831686099465	0.0135019123847	0.265,0.336,0.26,0.285,0.18,0.341,0.151,0.215,0.228,0.269,0.418	0.225,0.094,0.244,0.07,0.162,0.206,0.3,0.18,0.046	0.098
1675	ENSG00000125388	GRK4	chr4	+	3013687	3013828	3019640	3019831	3007735	3007828	3022413	3022451	1675	39,23,27,43,27,41,38,68,47,47,65	67,31,55,85,99,51,170,152,102,97,69	21,18,39,11,15,22,20,19,10	54,58,86,112,50,111,45,44,50	241	291	0.000608620072751	0.0107119899715	0.413,0.473,0.372,0.379,0.248,0.493,0.213,0.351,0.357,0.369,0.532	0.32,0.273,0.354,0.106,0.266,0.193,0.349,0.343,0.195	0.115
1682	ENSG00000125388	GRK4	chr4	+	3029200	3029409	3035385	3035523	3022413	3022451	3037373	3037511	1682	24,21,20,32,45,21,64,65,28,46,32	6,4,0,0,1,6,0,14,3,0,1	13,10,40,14,33,23,29,32,18	0,0,0,0,0,2,0,1,0	309	238	6.39321573459e-09	1.00123995687e-06	0.755,0.802,1.0,1.0,0.972,0.729,1.0,0.781,0.878,1.0,0.961	1.0,1.0,1.0,1.0,1.0,0.899,1.0,0.961,1.0	-0.086
1757	ENSG00000145725	PPIP5K2	chr5	+	103186319	103186439	103187313	103187376	103184671	103184744	103190841	103190982	1757	27,21,11,39,44,14,37,56,59,22,31	10,13,13,23,19,0,25,31,14,26,22	46,23,29,7,24,35,22,23,14	6,6,4,0,4,8,2,2,0	220	163	6.94824631164e-08	7.21273561636e-06	0.667,0.545,0.385,0.557,0.632,1.0,0.523,0.572,0.757,0.385,0.511	0.85,0.74,0.843,1.0,0.816,0.764,0.891,0.895,1.0	-0.273
1759	ENSG00000104490	NCALD	chr8	-	101887140	101887227	101915808	101915858	101719251	101719648	102020236	102020289	1759	184,12,5,215,105,6,44,557,101,98,68	0,0,0,101,177,2,25,0,96,31,81	269,108,179,61,158,279,167,167,2	96,6,37,0,0,0,46,0,6	150	187	0.000216905072277	0.00484855515784	1.0,1.0,1.0,0.726,0.425,0.789,0.687,1.0,0.567,0.798,0.511	0.777,0.957,0.858,1.0,1.0,1.0,0.819,1.0,0.294	-0.083
1762	ENSG00000080845	DLGAP4	chr20	+	36367044	36367275	36431645	36432716	36306335	36306512	36436108	36436350	1762	30,84,24,72,60,38,0,38,73,8,0	589,511,239,816,809,361,114,418,687,185,184	71,59,9,6,11,26,13,16,10	1148,1051,313,240,279,467,476,340,143	331	1171	0.00347452771804	0.0402706542916	0.153,0.368,0.262,0.238,0.208,0.271,0.0,0.243,0.273,0.133,0.0	0.18,0.166,0.092,0.081,0.122,0.165,0.088,0.143,0.198	0.058
1763	ENSG00000080845	DLGAP4	chr20	+	36499241	36499321	36499587	36499676	36496704	36497066	36500198	36500611	1763	570,461,279,498,647,240,165,334,501,455,510	115,68,85,170,147,73,44,92,127,94,62	609,439,382,254,324,299,380,296,102	188,102,107,98,149,164,133,120,105	180	189	1.02113557177e-06	6.52409105108e-05	0.839,0.877,0.775,0.755,0.822,0.775,0.797,0.792,0.806,0.836,0.896	0.773,0.819,0.789,0.731,0.695,0.657,0.75,0.721,0.505	0.1
