groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Con1	Con2	log2fold_Con2_Con1	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.SRR12582120_Aligned.sortedByCoord.out	countData.SRR12582121_Aligned.sortedByCoord.out	countData.SRR12582122_Aligned.sortedByCoord.out	countData.SRR12582123_Aligned.sortedByCoord.out	countData.SRR12582124_Aligned.sortedByCoord.out	countData.SRR12582125_Aligned.sortedByCoord.out	countData.SRR12582126_Aligned.sortedByCoord.out	countData.SRR12582127_Aligned.sortedByCoord.out	countData.SRR12582128_Aligned.sortedByCoord.out	countData.SRR12582129_Aligned.sortedByCoord.out	countData.SRR12582130_Aligned.sortedByCoord.out	countData.SRR12582131_Aligned.sortedByCoord.out	countData.SRR12582132_Aligned.sortedByCoord.out	countData.SRR12582133_Aligned.sortedByCoord.out	countData.SRR12582134_Aligned.sortedByCoord.out	countData.SRR12582135_Aligned.sortedByCoord.out	countData.SRR12582136_Aligned.sortedByCoord.out	countData.SRR12582137_Aligned.sortedByCoord.out	countData.SRR12582138_Aligned.sortedByCoord.out	countData.SRR12582139_Aligned.sortedByCoord.out	countData.SRR12582140_Aligned.sortedByCoord.out	countData.SRR12582145_Aligned.sortedByCoord.out	countData.SRR12582146_Aligned.sortedByCoord.out	countData.SRR12582147_Aligned.sortedByCoord.out	countData.SRR12582148_Aligned.sortedByCoord.out	countData.SRR12582149_Aligned.sortedByCoord.out	countData.SRR12582150_Aligned.sortedByCoord.out	countData.SRR12582151_Aligned.sortedByCoord.out	countData.SRR12582152_Aligned.sortedByCoord.out
ENSG00000047365	E056	470.462482122877	0.0118544022736676	18.4174308927936	1.77427493138966e-05	0.00812341676778153	2.62011090310804	2.74193680967667	0.405544995991717	4	36228582	36229345	764	-	493	326	181	1072	382	362	198	286	355	306	224	323	528	476	440	541	338	611	806	2323	674	438	502	521	356	540	404	354	761
ENSG00000048991	E019	424.993473740977	0.041900240311094	12.7935818762262	0.000347810538258452	0.0445060133777923	2.69364994322796	2.4931116187358	-0.66789258274161	2	135605017	135606676	1660	+	924	396	382	447	265	530	385	333	470	478	837	413	494	351	418	341	525	398	601	464	639	371	313	411	366	443	254	304	220
ENSG00000049239	E002	14.4970296497302	0.0395879108265832	12.5338976545071	0.00039963530980781	0.0484298574060618	1.1079421639718	1.32536932213781	0.769560290726445	1	9239844	9240018	175	+	5	7	14	22	18	10	13	9	12	18	26	9	12	20	7	8	29	12	16	11	7	15	16	17	22	25	13	15	27
ENSG00000049283	E048	9.8815699041949	0.0368748686222851	25.5303696753459	4.35474105518834e-07	0.000717327124837315	1.09659768517754	0.727190170253961	-1.40617427545774	17	50542487	50543057	571	+	18	9	8	24	3	14	19	9	14	19	14	21	4	10	1	7	13	19	28	35	0	5	7	3	1	4	3	5	4
ENSG00000052126	E081	41.2046400757904	0.0333865709717554	19.8499427201664	8.37652429051637e-06	0.00499986734849633	1.54170252895707	1.77076917117911	0.778328059700483	12	19335625	19336514	890	+	28	39	34	49	42	51	39	32	41	57	27	27	38	38	37	35	61	28	39	16	10	81	70	69	59	48	46	38	39
ENSG00000052795	E003	5.89847580411854	0.070378105841777	28.4875336246733	9.43037359024631e-08	0.000222654263923579	0.677257199317534	1.08584415008704	1.57429907864145	4	158795854	158796024	171	+	13	2	2	6	0	4	5	4	0	3	5	2	5	4	7	5	5	1	3	7	7	16	12	5	16	11	6	7	11
ENSG00000054523	E044	72.0261539495233	0.0262819056975925	17.8524721324143	2.38708955488555e-05	0.00981121510224943	NA	NA	NA	1	10323884	10324062	179	+	52	37	30	130	49	51	37	27	48	44	49	57	61	49	39	62	64	137	173	252	89	88	82	107	69	127	92	79	118
ENSG00000054690	E028	23.8168931284342	0.0242065457940286	17.8373491016279	2.40613625607218e-05	0.00983244445118359	1.32342697788327	1.55985303636736	0.815272986613993	14	67578023	67578199	177	+	8	9	13	49	13	12	6	6	9	8	18	6	13	15	25	36	10	34	28	114	18	17	23	18	13	22	19	14	159
ENSG00000055070	E010	8.03799284918028	0.0150783121960716	20.5658176101103	5.76157454227017e-06	0.00406742278807513	0.88024443746318	1.10477171953271	0.831638105213376	1	16367711	16368015	305	+	5	9	7	13	4	11	6	2	9	10	14	3	7	4	9	4	6	7	12	13	6	13	11	11	15	17	6	3	12
ENSG00000055163	E042	5.92982218544056	0.0633176047198363	16.9769075579813	3.78372328269049e-05	0.0128027820303941	NA	NA	NA	5	157325482	157325599	118	+	6	2	2	9	2	3	2	2	3	1	5	4	2	3	2	4	2	17	17	15	7	10	11	15	3	9	7	10	13
ENSG00000055609	E098	209.55383919678	0.00745920483771429	13.9796748119373	0.00018479757811871	0.0321080881170719	2.29863270913737	2.39379002927116	0.317539489555966	7	152180711	152181350	640	-	195	166	132	326	191	161	166	154	169	227	275	152	193	192	181	199	189	228	352	540	136	214	276	249	257	344	223	178	253
ENSG00000055609	E142	10.8957699881474	0.0302821995230656	12.7004910333477	0.00036555957120912	0.0458459945912212	1.12786885837636	0.882019695708023	-0.907932160433244	7	152229923	152230027	105	-	14	4	8	24	10	14	7	21	14	8	12	12	13	14	10	23	10	10	17	17	13	8	10	7	7	5	11	5	1
ENSG00000056558	E003	5.54919075360572	0.0108292265451575	16.2196042029384	5.64073588416401e-05	0.0163446589011741	0.751394164745977	0.973797791058646	0.858290130568448	9	120911336	120911513	178	-	1	3	5	19	5	4	3	1	5	3	5	3	5	10	1	2	2	6	9	12	1	5	7	3	8	10	3	6	26
ENSG00000057935	E048	11.726902087142	0.0130885024982423	17.9963062093108	2.21334031101203e-05	0.00941289300004083	1.04324433883014	1.23721534527673	0.695178040334147	2	42752234	42752307	74	+	15	10	8	13	8	8	11	8	10	20	8	10	19	4	8	7	14	9	17	11	3	19	16	16	15	27	13	18	11
ENSG00000058404	E031	4.60114728031334	0.0253427874575871	14.3764214836862	0.000149664679533703	0.0286252896022999	NA	NA	NA	7	44219523	44219602	80	-	6	3	4	2	5	4	2	2	4	5	12	6	2	4	4	1	1	3	3	5	1	9	5	6	13	11	5	4	6
ENSG00000058453	E054	13.4934473977043	0.0321894250253331	17.7272172276627	2.54952569581574e-05	0.0102605371909275	1.07416220984652	1.33415810185556	0.922309186690969	1	16970253	16970453	201	+	8	13	14	13	8	10	7	10	6	15	34	5	16	1	5	5	7	11	15	8	2	8	17	17	36	39	13	11	48
ENSG00000059758	E005	69.6894968652164	0.040737930496332	14.9877798406565	0.000108209648282398	0.023970180975488	1.84246967022304	1.69850336043792	-0.486538238697557	12	96281739	96282508	770	-	82	63	29	194	71	100	55	75	81	34	85	62	117	119	116	95	76	85	109	113	55	45	54	63	27	21	56	48	17
ENSG00000060237	E063	3.60558394361648	0.03061435188817	14.9225369508536	0.000112016784820598	0.0244131104173163	0.579832453075497	0.854465501612728	1.1355551546294	12	907847	907956	110	+	2	2	1	5	4	1	1	2	1	1	5	4	3	5	1	3	3	1	5	11	0	5	6	0	9	13	6	7	6
ENSG00000060749	E006	14.4216068429682	0.0199096900180386	18.7132731654119	1.51921297370827e-05	0.00737036809183086	1.13151019477739	1.32662031285066	0.689198702541526	11	32927962	32928123	162	+	3	9	5	30	11	8	9	10	9	6	9	10	5	10	10	15	7	25	35	56	22	16	21	21	22	22	18	14	21
ENSG00000062650	E022	142.222169108348	0.00943640727764849	16.0948594480104	6.02473523247431e-05	0.0169116785172281	2.11951029328978	2.20100177363069	0.272596438033327	10	86517571	86518091	521	-	157	114	87	284	112	118	115	97	128	140	168	105	162	149	116	138	143	163	273	385	147	159	151	141	138	160	129	121	155
ENSG00000062716	E018	8.62232723756395	0.0698759199281329	18.7657334316768	1.47798955877721e-05	0.00725317402571004	0.83889415308883	1.18256028876062	1.2694773505097	17	59735474	59735744	271	+	7	12	6	19	11	9	1	6	10	3	3	7	11	9	11	7	3	9	15	10	7	11	11	9	8	16	12	16	4
ENSG00000062716	E037	16.9029795833777	0.0257796930134926	25.7756324302858	3.8349979636987e-07	0.000651928177840182	1.23412909268069	0.848782371572201	-1.41375453868067	17	59837951	59838212	262	+	29	21	11	33	18	20	21	18	10	11	18	12	26	15	24	13	17	9	34	56	64	4	11	5	3	5	3	0	6
ENSG00000062716	E041	78.4129197379763	0.0828331637478322	25.0149543256767	5.68873810184752e-07	0.000845817120876924	1.88298027652692	1.5203872573249	-1.22969492163848	17	59838398	59839767	1370	+	178	70	96	144	79	76	162	52	38	62	155	91	115	97	140	55	85	27	178	240	106	25	44	19	19	28	17	14	29
ENSG00000063046	E029	121.759373320092	0.0396981579941689	15.6030498995007	7.8128468768693e-05	0.019655757965188	2.04183024334719	2.14661800920047	0.350929242602137	12	53033806	53034034	229	+	97	101	82	207	57	104	108	60	71	71	177	92	147	84	52	91	79	136	245	720	202	108	79	125	80	176	111	100	206
ENSG00000063046	E045	2234.7029596724	0.0293602760752619	13.962706922549	0.000186472972816344	0.0321886282799865	3.34963169810672	3.24315060849752	-0.353901823029419	12	53040463	53042215	1753	+	2235	1916	1930	4325	1586	2363	1862	1663	2297	1905	2931	1839	2143	2282	1910	2029	1941	2774	5236	11466	3390	2172	1242	2117	1385	1165	1725	1519	1113
ENSG00000063245	E021	107.582845898742	0.0240847213040951	38.1759685506946	6.46436714157459e-10	5.08752876672077e-06	2.09437224023615	1.88300448115257	-0.709504366944109	19	55695442	55695766	325	+	113	127	115	135	76	107	136	99	114	141	212	103	127	79	78	105	108	147	244	340	68	128	36	61	77	151	61	59	61
ENSG00000063660	E004	30.1432168588749	0.152146115302657	27.2246520242109	1.8113432590659e-07	0.000376982905998165	1.59905366852228	1.15588656104526	-1.53983789749777	2	240454838	240455020	183	+	49	38	36	57	34	49	22	30	53	56	54	31	48	49	31	37	37	24	40	24	5	25	0	3	33	41	1	3	13
ENSG00000063660	E028	784.227674229646	0.0104909000032765	14.0206114410544	0.000180817677443723	0.0317133899036474	2.92530483107771	2.86411862050168	-0.20351575706359	2	240466794	240468076	1283	+	770	779	750	993	556	852	712	563	655	1081	2522	674	796	612	481	592	748	905	1441	1310	345	774	537	780	833	1143	592	692	877
ENSG00000064961	E020	12.0145576202717	0.0132327144206172	13.0987890061053	0.000295486732090053	0.040745530280345	1.05123400985113	1.20029462125141	0.535482748839281	19	3574383	3574586	204	+	7	6	18	14	9	6	20	8	3	10	41	5	4	6	7	10	13	10	20	49	7	11	12	5	12	11	3	11	37
ENSG00000064961	E046	26.4655583553604	0.0118819880074631	15.5783220825509	7.91569395036271e-05	0.0197885829952285	1.44115208987568	1.31845055550031	-0.425412155036011	19	3578702	3579083	382	+	21	24	34	52	23	26	54	21	14	36	84	16	18	22	18	25	22	30	55	105	13	22	17	10	12	25	9	3	39
ENSG00000064999	E020	96.5614194004748	0.00932198048201064	23.0952007297094	1.54175045013611e-06	0.00171524177173179	1.96946345473427	2.08466660822704	0.386337406171229	6	35058774	35059470	697	+	98	97	84	133	89	84	95	78	60	87	84	76	81	59	57	73	80	107	123	147	26	128	130	126	147	219	109	120	134
ENSG00000064999	E036	186.063851338474	0.0066905904609218	18.3587588106997	1.82975877514035e-05	0.00827257300863612	2.27004039528905	2.34178990779766	0.239532347417284	6	35087050	35088605	1556	+	192	171	166	246	165	121	164	121	142	215	262	146	177	76	121	149	176	232	259	322	54	223	209	198	256	347	226	232	307
ENSG00000065000	E046	6.5652600798569	0.0217262483894006	12.9204302785704	0.000325015140246897	0.0429341730749542	0.814143784646383	1.02567279502669	0.800119299292909	19	2116605	2116746	142	-	5	3	8	12	5	1	7	0	5	9	13	1	7	3	3	7	2	8	7	14	6	12	8	8	6	11	7	13	12
ENSG00000065060	E018	20.5087394539914	0.00856055475673409	12.7917015336096	0.00034816030628354	0.0445060133777923	1.30439759626665	1.42328822757032	0.412870724838457	6	34870854	34871116	263	+	18	12	14	32	15	24	13	13	13	25	20	17	14	11	16	17	23	25	39	43	21	23	24	25	27	43	16	27	26
ENSG00000065978	E014	21.1622844148416	0.0334482186334586	20.2222726737766	6.89455201977997e-06	0.004573103999328	1.26284554366725	1.4682413959621	0.713368538720718	1	42702350	42703805	1456	+	12	16	27	24	15	16	16	14	7	31	38	8	26	25	19	21	16	31	31	42	17	28	22	21	27	36	22	24	19
ENSG00000065989	E007	8.82015061509571	0.00881616347363257	20.1300344599367	7.23515486360875e-06	0.00471601154120495	0.93871731085031	1.13865811548795	0.731850454913647	19	10446218	10446409	192	+	4	5	6	14	5	6	7	5	7	6	19	3	4	5	4	6	7	12	13	22	8	13	8	13	14	20	9	13	17
ENSG00000066044	E001	253.494027886096	0.00193241745649598	15.5252189008178	8.14118597778274e-05	0.0201625295102213	2.40393311448631	2.43647397604	0.108510852879412	19	7958573	7960916	2344	-	324	201	172	346	154	198	192	179	216	278	214	216	250	156	209	259	250	329	577	738	263	323	219	336	252	309	267	295	216
ENSG00000066136	E018	7.56611859292359	0.0113372179719939	14.2527667904636	0.000159825677764146	0.029895983930578	0.857955023129068	1.06949659429611	0.789629837318417	1	40723208	40723274	67	+	7	10	5	14	3	6	2	8	9	9	4	7	4	7	3	11	8	6	6	5	4	12	13	11	9	15	7	11	10
ENSG00000066468	E053	14.2171123561078	0.0380658242753719	14.8547123891685	0.000116117597103871	0.0248963367319946	1.10788551174182	1.34827107203134	0.849514929234879	10	121551290	121551459	170	-	10	8	5	23	7	16	12	4	8	9	10	9	20	12	8	15	7	12	20	91	4	15	10	10	17	32	19	2	49
ENSG00000066739	E051	13.1800587799619	0.00770012877960651	16.1828344964008	5.75129211857096e-05	0.0164797664012591	1.09618953543481	1.27128853690388	0.622776053859912	14	96343119	96343281	163	-	12	10	14	21	7	9	5	7	14	5	6	10	15	6	11	10	11	14	29	36	17	14	14	20	19	17	22	14	18
ENSG00000067208	E001	520.934190468375	0.00439178440771974	18.0060102621389	2.20208618883413e-05	0.00941289300004083	2.72458699402397	2.67495501539191	-0.165203843294552	1	92508696	92513138	4443	-	574	455	368	1241	466	560	353	384	567	465	394	544	623	591	597	558	569	529	1175	1426	385	618	477	592	425	429	440	399	260
ENSG00000067798	E021	48.246291808934	0.0118078497161503	15.3681773572642	8.84657114141301e-05	0.0213398563368888	1.65518926895443	1.78053409398448	0.42454532201151	12	78007178	78007445	268	+	48	37	26	69	22	28	27	30	30	41	52	40	43	33	31	47	41	76	94	171	77	77	45	59	51	76	56	43	53
ENSG00000067829	E024	3.33564530727818	0.0500108188720814	15.6113414980658	7.77866257103934e-05	0.019655757965188	0.708147749763383	0.340839540338048	-1.78463207737275	X	153790564	153790575	12	-	4	6	5	5	2	8	4	6	1	1	6	4	4	5	5	6	3	5	3	4	1	0	1	0	3	2	0	1	3
ENSG00000067836	E003	122.749847761137	0.00636117283959654	20.8401980864046	4.99240634890566e-06	0.00370927063740563	2.09350913431506	2.16025107740111	0.223381491102812	16	4796987	4797246	260	-	112	68	91	165	66	84	87	85	84	139	139	88	87	65	73	90	90	148	175	663	90	147	126	105	120	186	119	134	295
ENSG00000067840	E024	3.6989000918713	0.0382674010429169	16.2107825853435	5.66706359623281e-05	0.0163446589011741	0.760252974307934	0.398608522411339	-1.66161828930545	X	153830549	153830565	17	-	8	7	2	2	4	5	6	4	4	4	14	3	1	1	1	4	7	1	6	10	6	1	0	4	3	1	0	1	3
ENSG00000068903	E016	3.2694781494352	0.147230768002168	15.1864332330774	9.74006849567347e-05	0.0227189503276745	0.501437257824159	0.846532151765051	1.4709899913572	19	38881156	38881431	276	-	2	3	3	1	1	2	3	1	1	6	6	4	2	2	1	1	0	2	1	7	1	4	3	5	13	7	3	1	11
ENSG00000069998	E006	6.65465533339885	0.0158339831667494	14.1627210406579	0.000167659626433627	0.0307921322383411	0.831865681575839	1.02744671699475	0.737337552700873	22	17138550	17138738	189	-	3	4	6	4	2	8	4	3	4	6	10	4	6	8	3	2	1	6	12	14	5	11	3	7	17	20	4	6	21
ENSG00000070010	E015	17.9235074123497	0.0165084414223899	14.0423825696428	0.000178736348967394	0.0315983843822767	1.2091108269133	1.38890437577699	0.629114110042154	22	19465275	19467402	2128	-	12	12	25	32	20	16	8	13	9	24	46	14	22	15	9	9	18	18	30	23	9	25	17	21	21	31	15	9	31
ENSG00000070018	E019	18.7562569364835	0.0102110135123591	14.1415082350309	0.000169560736301257	0.0308509038698322	1.26653005267507	1.39434734647253	0.445498997333286	12	12138325	12138534	210	-	12	7	12	38	19	15	12	9	9	19	28	10	12	17	20	14	21	16	34	82	12	19	20	27	19	25	26	18	30
ENSG00000070423	E005	2.89054531180302	0.0191245468794914	14.8522543999417	0.00011626901701157	0.0248963367319946	0.497667097590899	0.771893635878613	1.19574322358738	19	648372	648487	116	-	2	2	1	1	2	1	2	2	2	7	9	2	1	2	0	0	2	1	3	4	1	3	2	6	4	10	5	2	9
ENSG00000070476	E016	89.3834287324501	0.00958452144385951	24.0931565365926	9.17859107984053e-07	0.00117493153875214	1.99108597972708	1.86048670063443	-0.439070459888216	3	126474988	126475865	878	-	94	83	110	114	81	81	90	77	75	142	159	71	77	64	61	95	107	110	192	249	76	62	79	64	56	85	48	65	114
ENSG00000070669	E007	32.9363545964434	0.00569766425908343	29.4262971714141	5.80841049186952e-08	0.000162400864559057	1.55207111945896	1.37025421009474	-0.625793087294887	7	97869180	97869184	5	-	46	38	38	41	24	29	38	27	56	50	25	42	49	32	41	25	54	27	60	46	31	27	17	26	28	20	12	30	12
ENSG00000070770	E016	3.02626772614535	0.0146110355325148	15.97237630117	6.42735201730326e-05	0.0176007441097925	0.674298494605264	0.301000466198086	-1.89700125364171	16	58184260	58184310	51	-	2	7	1	7	2	6	5	3	4	3	3	4	3	3	4	5	2	3	5	8	5	1	1	1	1	2	1	0	1
ENSG00000070831	E009	114.396621696857	0.0592406743726731	21.7390026327369	3.12375392903406e-06	0.00267988202595871	2.12257776854061	1.85642138993809	-0.893452485631979	1	22052712	22052742	31	+	124	83	103	240	89	112	88	88	171	142	143	99	107	100	109	146	92	137	254	532	167	152	71	101	48	29	70	65	32
ENSG00000070831	E031	228.158392928501	0.0122568527229852	14.0760613376465	0.000175564077825758	0.0312708613490602	2.33703248452866	2.41700600246602	0.266787687982704	1	22087264	22089942	2679	+	169	182	156	359	213	178	145	119	260	209	256	190	238	202	225	248	224	317	366	405	254	327	245	294	217	366	260	272	124
ENSG00000071127	E067	19.435919112867	0.00587448153967008	13.8561751900447	0.000197347164561024	0.0331239265711419	1.19871548075883	1.37908107761454	0.631911822308308	4	10098992	10099139	148	-	23	14	16	35	12	10	25	14	12	19	88	11	22	11	12	13	26	20	30	56	22	15	20	13	9	28	10	6	26
ENSG00000071189	E024	8.45089830466484	0.0129668565154933	13.5916443285744	0.000227194531938846	0.0354287030351292	0.895501118612801	1.12197612872678	0.835340745838205	7	17850826	17850964	139	-	8	9	6	22	6	7	4	10	8	6	4	8	9	7	6	3	6	9	11	19	5	13	12	20	2	11	14	10	7
ENSG00000071246	E001	111.169936310939	0.0109485263677897	13.8801721213561	0.000194843226892236	0.0330440975439214	2.09434098773057	2.01359384448034	-0.270629765670908	14	76761468	76762328	861	+	92	106	152	128	119	80	111	80	72	153	209	91	96	38	67	113	111	143	179	383	38	97	60	73	89	170	56	54	299
ENSG00000071626	E013	4.98602271881655	0.012132906478615	13.942249898246	0.000188513239086557	0.0324091777615046	0.820278562528057	0.530098159771811	-1.23177039261182	19	1418710	1418731	22	+	3	3	7	8	5	10	10	6	6	11	10	3	6	5	5	6	6	6	5	4	3	1	0	0	2	3	1	3	9
ENSG00000072071	E015	58.7725971870586	0.0164271815361749	18.0277832402413	2.17704408054652e-05	0.00940257373592627	1.75461529016993	1.8683064300629	0.38361275350309	19	14157251	14157460	210	-	43	46	65	66	44	41	42	41	37	58	113	38	46	32	24	33	40	92	130	139	47	74	58	80	79	134	65	59	76
ENSG00000072134	E044	17.5769780792722	0.0181739253183819	17.3735301430772	3.07072832644406e-05	0.01128451624246	1.31464316714039	1.10176929875888	-0.754391452518408	17	19312912	19313020	109	+	21	15	18	31	21	10	20	20	15	25	35	18	24	19	24	24	25	17	19	22	8	10	13	9	10	12	6	4	31
ENSG00000072195	E053	73.2894540138803	0.0280866368505677	22.9788429487824	1.63794124384099e-06	0.00180337330946893	1.96385252390967	1.74396667079772	-0.740931477650919	2	219466057	219466655	599	+	90	85	108	86	48	70	88	50	58	130	145	74	89	62	34	52	80	76	121	154	43	93	45	65	52	104	36	46	81
ENSG00000072195	E073	9.08632302309874	0.0125936051108261	16.1443170318528	5.86944131542355e-05	0.0166517382301508	0.941065407168568	1.14982065563666	0.762985254914781	2	219477277	219477445	169	+	8	7	7	3	6	5	5	6	4	13	22	10	7	4	4	10	4	6	7	10	0	11	8	21	15	28	9	13	20
ENSG00000072195	E083	153.832878471146	0.00435060772537892	15.9486056472573	6.50857041151544e-05	0.0176723203669565	2.19688972082504	2.24935271075105	0.175327814913262	2	219483098	219485072	1975	+	160	188	176	117	144	109	137	104	132	232	335	121	137	88	59	89	148	128	211	132	21	207	161	167	175	410	138	182	250
ENSG00000072364	E030	78.2288178702637	0.0134854229594757	13.9536259364876	0.000187375898469664	0.0322920249744642	1.86243682677284	1.95673557637991	0.31716726397494	5	132934620	132934941	322	-	78	64	32	171	76	74	51	60	56	64	59	66	82	76	57	81	80	94	181	246	85	80	90	87	82	138	77	70	41
ENSG00000072609	E035	55.9825519124238	0.0408577325297631	17.0133761043784	3.71174114315265e-05	0.0126512291418138	1.81330701640145	1.62638751511418	-0.633097842962904	12	132854243	132855055	813	-	56	62	45	140	55	80	52	35	62	79	114	61	68	72	44	40	64	65	126	56	30	73	28	39	45	72	27	43	25
ENSG00000072858	E015	13.5340681613644	0.0354363932937673	18.5312575536909	1.67140649408945e-05	0.00787803443705329	1.19002311401218	0.894769966028807	-1.08116070671366	3	113592703	113593004	302	+	19	14	11	20	11	25	15	17	14	8	42	11	15	13	18	13	20	18	29	18	14	13	3	2	10	4	3	7	7
ENSG00000072952	E018	12.7403078684796	0.03889422324014	19.6340032453314	9.37851982193946e-06	0.00531431950006235	1.1591393127379	0.844335785448319	-1.16492614308614	11	10606742	10606772	31	-	17	16	6	31	16	23	9	11	12	9	13	13	19	48	11	4	21	11	29	23	14	3	16	1	8	3	5	4	1
ENSG00000073169	E001	60.1843951407344	0.00938229855933187	13.4896850038166	0.000239878460746762	0.0363840975203516	1.81686715871255	1.71552358912438	-0.342538157805333	22	50201011	50201590	580	+	74	88	93	58	47	47	71	50	44	132	124	41	45	37	37	54	73	58	95	115	32	45	32	43	38	91	42	40	90
ENSG00000073670	E034	17.9454083941069	0.00558559969499237	21.2473280183069	4.03672698027943e-06	0.00322472265496435	1.22179084266669	1.40341310255392	0.634474617399758	17	44779739	44779875	137	+	26	21	16	12	11	16	12	18	13	23	21	18	9	12	9	8	13	20	21	19	5	24	23	30	20	45	19	31	23
ENSG00000073737	E021	4.45708425341	0.0225099020633109	13.4847490134139	0.000240510306930282	0.0363840975203516	0.787767910717447	0.532073380119835	-1.0943479122262	2	169095768	169096162	395	+	3	0	4	4	3	1	3	0	1	1	11	6	2	3	2	10	0	12	3	51	15	4	3	2	3	0	2	0	3
ENSG00000073803	E013	164.870261716819	0.0190707586500144	20.5225649862585	5.89324031379772e-06	0.00411931682236782	2.25327334056464	2.08919711457463	-0.548771380357333	3	185291918	185293079	1162	+	187	166	115	382	143	144	139	125	205	130	173	145	184	203	130	122	137	180	369	816	229	191	107	135	101	160	85	118	57
ENSG00000074054	E062	10.5564659001157	0.039649596135473	13.0134738917943	0.000309257698379159	0.0416181735919459	1.10188446673408	0.869274482318544	-0.863278611687298	2	121528677	121528780	104	-	15	14	11	13	11	11	16	16	16	18	14	12	12	12	10	13	8	8	10	14	9	5	10	9	5	13	3	1	5
ENSG00000074800	E007	197.31117839429	0.044776917561516	13.0822092021411	0.000298113653297355	0.0409218763114437	2.23861665102024	2.41031206111262	0.573092633320383	1	8863891	8864092	202	-	158	133	135	261	98	106	120	99	90	139	355	94	190	121	70	117	134	198	346	1109	365	154	180	179	197	456	156	142	476
ENSG00000075292	E071	18.1265805573292	0.0210563271078402	12.7899122934352	0.000348493457437166	0.0445060133777923	1.31547686091369	1.12105583254508	-0.687859918416178	2	71431023	71431182	160	+	17	16	16	29	11	32	11	12	30	11	9	15	27	21	23	21	27	26	40	43	29	18	14	19	5	8	12	11	7
ENSG00000075340	E008	63.1762251514577	0.0238388595827671	15.5897099687053	7.86816173284534e-05	0.0197394249244097	1.7809132102546	1.91318738858135	0.445770135516451	2	70663244	70663482	239	-	54	49	57	104	34	56	52	34	29	52	70	39	68	35	20	37	40	92	168	150	52	89	54	116	56	109	106	98	72
