ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1329	ENSG00000141551	CSNK1D	chr17	-	82245975	82249014	82245975	82246039	82248874	82249014	1329	304,384,435,343,425,308,450,223,220,531,867,236,353,215,263,252,372,313,356,357,137	17,16,13,48,29,11,12,7,13,24,91,9,10,10,7,7,18,32,54,52,7	430,398,276,448,676,289,268,644	63,29,53,37,67,51,77,27	2910	75	7.88294510112e-07	4.61083139774e-05	0.315,0.382,0.463,0.156,0.274,0.419,0.491,0.451,0.304,0.363,0.197,0.403,0.476,0.357,0.492,0.481,0.348,0.201,0.145,0.15,0.335	0.15,0.261,0.118,0.238,0.206,0.127,0.082,0.381	0.148
1360	ENSG00000105677	TMEM147	chr19	+	35546671	35547240	35546671	35547029	35547118	35547240	1360	4,5,8,12,4,4,3,0,3,14,10,1,0,7,4,4,4,1,11,6,3	43,30,40,57,33,36,38,33,29,40,59,31,30,23,31,43,39,49,74,193,50	4,10,8,12,7,6,5,4	48,40,42,16,22,17,26,20	164	75	2.85007725602e-05	0.000888052109493	0.041,0.071,0.084,0.088,0.053,0.048,0.035,0.0,0.045,0.138,0.072,0.015,0.0,0.122,0.056,0.041,0.045,0.009,0.064,0.014,0.027	0.037,0.103,0.08,0.255,0.127,0.139,0.081,0.084	-0.062
1420	ENSG00000125826	RBCK1	chr20	+	428490	429094	428490	428589	428950	429094	1420	42,33,25,56,13,55,27,25,26,31,112,44,55,33,30,42,26,24,42,34,19	39,32,35,33,46,26,43,18,29,70,47,34,26,19,18,41,48,27,40,75,13	26,15,26,30,47,6,18,54	36,39,39,32,39,22,24,113	436	75	0.000112817736837	0.00269308592803	0.156,0.151,0.109,0.226,0.046,0.267,0.097,0.193,0.134,0.071,0.291,0.182,0.267,0.23,0.223,0.15,0.085,0.133,0.153,0.072,0.201	0.111,0.062,0.103,0.139,0.172,0.045,0.114,0.076	0.061
1429	ENSG00000140983	RHOT2	chr16	+	668352	668699	668352	668411	668655	668699	1429	41,42,42,54,32,37,53,37,15,52,121,37,60,18,23,38,46,36,53,41,18	1,1,0,10,2,2,0,1,0,0,10,0,0,1,0,1,0,1,1,1,4	36,33,20,79,105,22,26,74	0,0,0,0,2,0,0,2	319	75	5.07026594043e-06	0.000213078991328	0.906,0.908,1.0,0.559,0.79,0.813,1.0,0.897,1.0,1.0,0.74,1.0,1.0,0.809,1.0,0.899,1.0,0.894,0.926,0.906,0.514	1.0,1.0,1.0,1.0,0.925,1.0,1.0,0.897	-0.094
1536	ENSG00000293313	ZNF37BP	chr10	-	42551989	42552451	42551989	42552280	42552387	42552451	1536	42,45,46,37,36,21,27,24,43,63,58,33,14,25,22,26,44,37,59,49,11	5,3,4,5,1,3,3,5,3,1,2,1,0,4,2,3,0,5,6,8,1	43,30,30,39,47,17,36,73	1,1,1,1,1,2,1,2	182	75	1.58188470822e-05	0.000540000370362	0.776,0.861,0.826,0.753,0.937,0.743,0.788,0.664,0.855,0.963,0.923,0.932,1.0,0.72,0.819,0.781,1.0,0.753,0.802,0.716,0.819	0.947,0.925,0.925,0.941,0.951,0.778,0.937,0.938	-0.088
1552	ENSG00000173818	ENDOV	chr17	+	80415452	80415821	80415452	80415518	80415649	80415821	1552	43,30,35,47,36,49,42,26,27,37,90,23,46,21,22,36,42,34,37,57,17	4,6,4,6,1,2,2,3,1,2,8,3,4,3,3,3,5,4,5,5,2	35,30,34,57,57,21,25,66	0,0,0,2,2,2,1,7	206	75	0.000503429098025	0.00905629107634	0.796,0.645,0.761,0.74,0.929,0.899,0.884,0.759,0.908,0.871,0.804,0.736,0.807,0.718,0.728,0.814,0.754,0.756,0.729,0.806,0.756	1.0,1.0,1.0,0.912,0.912,0.793,0.901,0.774	-0.121
1554	ENSG00000137103	TMEM8B	chr9	+	35829227	35829955	35829227	35829391	35829876	35829955	1554	172,226,163,137,107,129,175,128,113,156,181,111,171,122,55,91,119,107,194,161,35	2,0,0,0,0,1,3,0,0,0,9,1,2,2,0,2,0,3,4,4,3	157,118,139,161,422,105,90,98	0,0,0,1,1,0,0,0	560	75	0.00151754043935	0.0215602833443	0.92,1.0,1.0,1.0,1.0,0.945,0.887,1.0,1.0,1.0,0.729,0.937,0.92,0.891,1.0,0.859,1.0,0.827,0.867,0.844,0.61	1.0,1.0,1.0,0.956,0.983,1.0,1.0,1.0	-0.076
1582	ENSG00000110888	CAPRIN2	chr12	-	30714958	30716676	30714958	30715081	30716507	30716676	1582	514,294,261,710,347,423,207,352,494,255,246,326,566,405,399,382,412,378,790,371,243	10,5,1,11,6,2,2,4,2,4,1,2,2,5,1,5,2,7,7,15,2	480,286,480,302,344,368,421,101	14,7,6,5,18,6,7,0	1501	75	0.00416164871422	0.0457415499337	0.72,0.746,0.929,0.763,0.743,0.914,0.838,0.815,0.925,0.761,0.925,0.891,0.934,0.802,0.952,0.792,0.911,0.73,0.849,0.553,0.859	0.631,0.671,0.8,0.751,0.488,0.754,0.75,1.0	0.096
1608	ENSG00000257815	PRANCR	chr12	-	70243023	70243341	70243023	70243204	70243311	70243341	1608	16,8,19,28,9,29,16,13,11,12,34,20,9,9,10,13,15,7,19,27,11	2,2,0,1,3,1,1,1,0,2,3,1,2,0,0,2,2,0,2,1,0	3,5,6,8,22,2,4,12	1,1,0,0,0,0,0,0	182	75	0.00447856141668	0.0483742670514	0.767,0.622,1.0,0.92,0.553,0.923,0.868,0.843,1.0,0.712,0.824,0.892,0.65,1.0,1.0,0.728,0.756,1.0,0.797,0.918,1.0	0.553,0.673,1.0,1.0,1.0,1.0,1.0,1.0	-0.057
1623	ENSG00000115524	SF3B1	chr2	-	197418508	197420542	197418508	197418588	197418895	197420542	1623	125,128,114,281,219,154,60,71,195,109,67,114,221,157,172,243,160,196,256,199,139	7,4,3,7,3,7,1,1,3,10,5,7,2,2,3,6,4,8,15,10,3	211,194,189,173,182,167,142,95	6,7,6,14,19,11,4,9	382	75	0.00219951340687	0.0286079754168	0.778,0.863,0.882,0.887,0.935,0.812,0.922,0.933,0.927,0.682,0.725,0.762,0.956,0.939,0.918,0.888,0.887,0.828,0.77,0.796,0.901	0.873,0.845,0.861,0.708,0.653,0.749,0.875,0.675	0.077
1624	ENSG00000115524	SF3B1	chr2	-	197418508	197420542	197418508	197418588	197420427	197420542	1624	740,784,587,1708,1101,899,341,443,1075,748,491,730,1031,829,1055,1244,1017,1261,2025,1515,831	69,37,45,123,61,63,87,69,59,58,108,73,62,71,59,60,47,48,90,278,69	1253,933,1160,908,847,1003,908,453	67,38,44,30,51,47,52,28	1914	75	8.38205340592e-06	0.000319989687657	0.296,0.454,0.338,0.352,0.414,0.359,0.133,0.201,0.417,0.336,0.151,0.282,0.395,0.314,0.412,0.448,0.459,0.507,0.469,0.176,0.321	0.423,0.49,0.508,0.543,0.394,0.455,0.406,0.388	-0.106
1628	ENSG00000115392	FANCL	chr2	-	58161521	58163517	58161521	58161638	58162865	58163517	1628	52,71,69,249,121,128,52,72,73,62,45,57,137,139,174,179,103,128,204,343,56	15,12,7,23,10,12,5,8,17,13,14,10,15,18,10,19,9,26,26,82,17	94,74,80,43,27,94,58,47	21,20,11,12,6,14,21,17	1302	75	0.000561085387613	0.00982832932908	0.166,0.254,0.362,0.384,0.411,0.381,0.375,0.341,0.198,0.216,0.156,0.247,0.345,0.308,0.501,0.352,0.397,0.221,0.311,0.194,0.159	0.205,0.176,0.295,0.171,0.206,0.279,0.137,0.137	0.098
1659	ENSG00000177728	TMEM94	chr17	+	75485870	75486426	75485870	75485998	75486289	75486426	1659	22,32,40,18,29,15,21,27,18,43,28,18,19,18,18,33,25,12,21,19,9	48,74,50,66,46,47,41,40,51,74,103,36,41,44,24,38,46,35,112,163,30	32,15,18,27,82,20,9,81	39,2,7,38,92,8,6,86	366	75	8.25277379768e-08	6.69389963221e-06	0.086,0.081,0.141,0.053,0.114,0.061,0.095,0.122,0.067,0.106,0.053,0.093,0.087,0.077,0.133,0.151,0.1,0.066,0.037,0.023,0.058	0.144,0.606,0.345,0.127,0.154,0.339,0.235,0.162	-0.178
1749	ENSG00000011243	AKAP8L	chr19	-	15397713	15398766	15397713	15397855	15398629	15398766	1749	245,353,372,383,319,342,336,322,249,345,702,239,498,226,271,290,397,217,428,148,78	3,5,15,5,4,2,3,1,3,20,37,3,1,3,3,12,4,12,18,15,4	272,261,314,388,562,221,240,366	15,12,11,9,18,11,14,10	849	75	0.00100765656242	0.0155294005198	0.878,0.862,0.687,0.871,0.876,0.938,0.908,0.966,0.88,0.604,0.626,0.876,0.978,0.869,0.889,0.681,0.898,0.615,0.677,0.466,0.633	0.616,0.658,0.716,0.792,0.734,0.64,0.602,0.764	0.104
1750	ENSG00000011243	AKAP8L	chr19	-	15397713	15399410	15397713	15397855	15399301	15399410	1750	504,713,736,623,629,673,688,585,497,754,1562,454,904,402,484,550,723,424,774,260,140	27,34,32,58,31,35,32,24,21,40,45,21,40,27,22,21,22,32,46,54,25	526,486,676,663,1061,414,446,788	27,18,28,17,32,18,25,15	1521	75	0.00309871615138	0.0364199282563	0.479,0.508,0.531,0.346,0.5,0.487,0.515,0.546,0.539,0.482,0.631,0.516,0.527,0.423,0.52,0.564,0.618,0.395,0.453,0.192,0.216	0.49,0.571,0.543,0.658,0.62,0.531,0.468,0.721	-0.1
1751	ENSG00000011243	AKAP8L	chr19	-	15397713	15399410	15397713	15398766	15399301	15399410	1751	228,322,326,220,275,298,315,234,226,372,769,199,371,160,192,226,295,192,295,93,58	7,4,14,10,1,2,3,2,2,7,31,3,2,7,4,5,2,9,9,4,2	222,201,296,239,435,169,182,368	7,5,9,8,26,7,7,17	610	75	0.000103310101345	0.00253261674915	0.8,0.908,0.741,0.73,0.971,0.948,0.928,0.935,0.933,0.867,0.753,0.891,0.958,0.738,0.855,0.848,0.948,0.724,0.801,0.741,0.781	0.796,0.832,0.802,0.786,0.673,0.748,0.762,0.727	0.082
1767	ENSG00000111300	NAA25	chr12	-	112039228	112040578	112039228	112039339	112040480	112040578	1767	221,146,107,414,169,314,131,160,168,79,194,130,338,360,260,283,176,176,273,259,156	22,23,10,21,15,17,5,16,22,16,20,18,17,10,13,29,16,24,33,47,19	145,132,182,97,152,145,93,123	24,39,35,20,30,21,16,15	1216	75	2.72197985929e-07	1.93086826614e-05	0.383,0.281,0.398,0.549,0.41,0.533,0.618,0.381,0.32,0.233,0.374,0.308,0.551,0.689,0.552,0.376,0.404,0.311,0.338,0.254,0.336	0.271,0.173,0.243,0.23,0.238,0.299,0.264,0.336	0.153
1792	ENSG00000172345	STARD5	chr15	-	81322407	81324141	81322407	81322540	81323801	81324141	1792	24,32,25,56,27,51,36,30,26,40,36,13,52,32,25,52,38,44,57,83,20	3,2,3,3,1,1,0,1,1,2,1,0,0,2,1,1,1,1,1,1,2	28,41,39,21,38,49,22,14	1,0,0,0,0,0,2,1	1336	75	1.4852649417e-06	7.77781149051e-05	0.31,0.473,0.319,0.512,0.602,0.741,1.0,0.627,0.593,0.529,0.669,1.0,1.0,0.473,0.584,0.745,0.681,0.712,0.762,0.823,0.36	0.611,1.0,1.0,1.0,1.0,1.0,0.382,0.44	-0.161
1813	ENSG00000133657	ATP13A3	chr3	-	194412198	194413839	194412198	194412288	194413758	194413839	1813	166,107,49,254,109,182,108,133,116,80,119,116,214,164,153,141,167,130,213,155,179	27,26,25,45,19,25,28,19,31,32,24,26,43,40,20,27,57,46,58,131,82	109,77,98,96,85,70,72,63	33,44,37,39,39,23,34,23	1545	75	6.26482686761e-06	0.000252664509394	0.23,0.167,0.087,0.215,0.218,0.261,0.158,0.254,0.154,0.108,0.194,0.178,0.195,0.166,0.271,0.202,0.125,0.121,0.151,0.054,0.096	0.138,0.078,0.114,0.107,0.096,0.129,0.093,0.117	0.063
1816	ENSG00000133657	ATP13A3	chr3	-	194453705	194454392	194453705	194453778	194454257	194454392	1816	109,73,32,177,50,120,53,77,79,48,116,84,180,100,94,67,89,93,146,110,184	33,22,20,69,23,19,33,18,29,19,8,32,27,28,29,25,38,37,67,135,74	76,56,90,58,42,53,41,18	49,35,42,18,27,24,44,7	554	75	0.000555863623688	0.00978828866924	0.309,0.31,0.178,0.258,0.227,0.461,0.179,0.367,0.269,0.255,0.663,0.262,0.474,0.326,0.305,0.266,0.241,0.254,0.228,0.099,0.252	0.174,0.178,0.225,0.304,0.174,0.23,0.112,0.258	0.088
1820	ENSG00000133706	LARS1	chr5	-	146130017	146133081	146130017	146130158	146132897	146133081	1820	217,203,167,270,232,226,145,124,260,179,222,171,212,174,270,232,268,182,274,179,113	3,4,4,0,2,0,6,4,0,1,0,0,0,1,4,0,2,1,2,6,0	279,216,254,211,217,181,226,158	1,2,1,0,0,0,0,1	2814	75	9.7700701196e-08	7.63439385439e-06	0.658,0.575,0.527,1.0,0.756,1.0,0.392,0.452,1.0,0.827,1.0,1.0,1.0,0.823,0.643,1.0,0.781,0.829,0.785,0.443,1.0	0.881,0.742,0.871,1.0,1.0,1.0,1.0,0.808	-0.127
1895	ENSG00000105298	CACTIN	chr19	-	3610644	3612413	3610644	3610971	3611903	3612413	1895	235,192,208,298,163,126,228,151,132,366,375,170,132,137,159,180,176,215,344,427,104	1,5,4,8,2,1,0,0,0,2,3,1,1,5,2,2,2,0,5,6,3	185,147,170,183,253,113,133,287	2,0,3,1,0,0,0,1	1007	75	3.38610543393e-06	0.00015187366166	0.946,0.741,0.795,0.735,0.859,0.904,1.0,1.0,1.0,0.932,0.903,0.927,0.908,0.671,0.856,0.87,0.868,1.0,0.837,0.841,0.721	0.873,1.0,0.808,0.932,1.0,1.0,1.0,0.955	-0.074
1897	ENSG00000186088	GSAP	chr7	-	77329332	77330367	77329332	77329391	77330238	77330367	1897	80,97,48,201,64,94,73,73,97,97,129,70,92,99,76,94,90,91,125,96,70	9,8,4,3,4,3,5,4,2,10,1,5,2,2,3,4,4,7,8,11,5	127,61,110,101,99,96,72,44	13,10,15,9,7,4,6,6	922	75	0.00262361300639	0.0324769520915	0.42,0.497,0.494,0.845,0.566,0.718,0.543,0.598,0.798,0.441,0.913,0.532,0.789,0.801,0.673,0.657,0.647,0.514,0.56,0.415,0.532	0.443,0.332,0.374,0.477,0.535,0.661,0.494,0.374	0.156
1914	ENSG00000158793	NIT1	chr1	+	161119133	161119612	161119133	161119388	161119508	161119612	1914	16,18,21,24,9,18,23,11,17,28,56,9,26,22,14,13,21,22,28,23,23	33,23,31,33,19,18,16,18,25,31,23,28,43,29,18,29,33,39,82,115,30	15,9,13,15,21,11,9,48	39,30,57,37,39,28,33,81	195	75	0.0006424387703	0.0110533685649	0.157,0.231,0.207,0.219,0.154,0.278,0.356,0.19,0.207,0.258,0.484,0.11,0.189,0.226,0.23,0.147,0.197,0.178,0.116,0.071,0.228	0.129,0.103,0.081,0.135,0.172,0.131,0.095,0.186	0.082
1934	ENSG00000138095	LRPPRC	chr2	-	43957384	43960634	43957384	43957451	43957725	43960634	1934	24,20,12,120,29,41,9,30,43,18,38,23,68,71,25,41,14,39,58,32,29	0,0,0,15,0,1,0,0,0,1,2,0,1,4,0,1,0,1,4,3,3	38,21,29,16,7,26,25,7	1,0,0,0,0,0,1,0	349	75	1.21936829411e-06	6.55705466542e-05	1.0,1.0,1.0,0.632,1.0,0.898,1.0,1.0,1.0,0.795,0.803,1.0,0.936,0.792,1.0,0.898,1.0,0.893,0.757,0.696,0.675	0.891,1.0,1.0,1.0,1.0,1.0,0.843,1.0	-0.073
1948	ENSG00000203780	FANK1	chr10	+	126009221	126009592	126009221	126009266	126009372	126009592	1948	5,2,6,3,7,4,5,10,6,6,5,6,3,6,1,6,2,6,5,10,3	1,2,4,1,0,0,1,0,1,1,2,1,3,1,2,0,1,3,1,6,0	12,7,5,7,8,3,4,1	1,1,0,3,1,0,1,0	181	75	5.62431229256e-06	0.0002314994714	0.674,0.293,0.383,0.554,1.0,1.0,0.674,1.0,0.713,0.713,0.509,0.713,0.293,0.713,0.172,1.0,0.453,0.453,0.674,0.408,1.0	0.833,0.744,1.0,0.492,0.768,1.0,0.624,1.0	-0.17
1965	ENSG00000138600	SPPL2A	chr15	-	50726072	50726377	50726072	50726126	50726320	50726377	1965	14,8,5,26,12,19,7,24,4,12,19,14,12,17,17,6,20,10,17,15,7	0,0,0,3,1,0,0,0,3,0,1,0,2,4,0,0,0,0,0,9,7	9,15,7,11,5,10,18,3	0,0,0,0,0,0,0,0	269	75	0.000323482605412	0.00638160358842	1.0,1.0,1.0,0.707,0.77,1.0,1.0,1.0,0.271,1.0,0.841,1.0,0.626,0.542,1.0,1.0,1.0,1.0,1.0,0.317,0.218	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.177
1977	ENSG00000160710	ADAR	chr1	-	154601040	154602626	154601040	154601888	154602035	154602626	1977	413,272,252,599,222,314,260,205,295,425,663,230,312,302,160,266,247,417,693,1088,385	195,140,113,218,102,147,156,100,156,200,219,162,157,124,118,126,156,150,199,252,95	438,376,468,456,587,377,450,332	103,88,106,118,195,83,92,96	222	75	3.1152858071e-13	1.69781206638e-10	0.417,0.396,0.43,0.481,0.424,0.419,0.36,0.409,0.39,0.418,0.506,0.324,0.402,0.451,0.314,0.416,0.348,0.484,0.541,0.593,0.578	0.59,0.591,0.599,0.566,0.504,0.605,0.623,0.539	-0.144
2012	ENSG00000104907	TRMT1	chr19	-	13105266	13105606	13105266	13105396	13105486	13105606	2012	15,19,19,13,25,18,16,15,19,41,23,12,17,14,15,12,15,13,14,14,4	27,12,21,21,18,18,27,18,20,23,22,19,18,13,5,16,16,35,30,52,10	16,7,3,16,19,0,4,19	19,27,18,9,37,13,28,24	165	75	0.00439633109019	0.0477957647436	0.202,0.419,0.291,0.22,0.387,0.313,0.212,0.275,0.302,0.448,0.322,0.223,0.3,0.329,0.577,0.254,0.299,0.144,0.175,0.109,0.154	0.277,0.105,0.07,0.447,0.189,0.0,0.061,0.265	0.107
2049	ENSG00000121716	PILRB	chr7	+	100352563	100353123	100352563	100352914	100352996	100353123	2049	23,54,43,69,56,52,35,19,61,49,53,62,44,20,35,57,70,36,45,11,12	26,4,12,19,11,16,24,12,15,16,35,13,12,5,4,13,9,7,19,44,3	93,62,68,140,197,56,65,81	9,6,8,12,13,4,7,12	157	75	4.21385148996e-12	1.6858777041e-09	0.297,0.866,0.631,0.634,0.709,0.608,0.411,0.431,0.66,0.594,0.42,0.695,0.637,0.656,0.807,0.677,0.788,0.711,0.531,0.107,0.656	0.832,0.832,0.802,0.848,0.879,0.87,0.816,0.763	-0.234
2079	ENSG00000135597	REPS1	chr6	-	138926400	138930098	138926400	138926481	138929976	138930098	2079	620,836,383,2289,838,1296,445,672,1221,643,707,747,1102,995,879,880,1026,1348,1979,1056,928	39,19,11,37,14,17,19,20,23,21,28,21,17,18,17,16,17,33,60,147,25	1417,1184,1456,1147,1070,1231,1211,291	17,13,19,12,13,14,15,11	3570	75	1.56229502599e-05	0.000535557465332	0.25,0.48,0.422,0.565,0.557,0.616,0.33,0.414,0.527,0.391,0.347,0.428,0.577,0.537,0.521,0.536,0.559,0.462,0.409,0.131,0.438	0.637,0.657,0.617,0.668,0.634,0.649,0.629,0.357	-0.154
2083	ENSG00000167967	E4F1	chr16	+	2229569	2232364	2229569	2229675	2232170	2232364	2083	191,275,234,224,222,208,244,237,182,327,429,197,250,155,192,226,252,148,181,115,88	26,16,36,20,27,13,28,19,18,42,42,16,23,16,10,22,27,21,35,53,8	222,208,179,308,465,143,167,432	21,18,8,17,34,11,10,33	2570	75	0.000129320287803	0.00298032607974	0.177,0.334,0.159,0.246,0.194,0.318,0.203,0.267,0.228,0.185,0.23,0.264,0.241,0.22,0.359,0.231,0.214,0.171,0.131,0.06,0.243	0.236,0.252,0.395,0.346,0.285,0.275,0.328,0.276	-0.077
2101	ENSG00000237753	SLC20A1-DT	chr2	-	112642082	112643293	112642082	112642189	112643178	112643293	2101	9,14,40,19,22,27,18,14,17,37,11,12,17,25,40,32,22,16,44,32,9	1,1,2,1,0,0,1,0,0,5,1,0,0,0,0,1,0,2,0,1,1	29,17,27,15,58,17,28,19	5,2,0,4,1,9,0,1	1064	75	2.09362860382e-10	4.02701409527e-08	0.388,0.497,0.585,0.573,1.0,1.0,0.559,1.0,1.0,0.343,0.437,1.0,1.0,1.0,1.0,0.693,1.0,0.361,1.0,0.693,0.388	0.29,0.375,1.0,0.209,0.803,0.118,1.0,0.573	0.193
2132	ENSG00000293311	SMPD4BP	chr2	+	131500203	131501852	131500203	131500346	131500505	131501852	2132	4,5,5,6,8,6,7,6,7,0,10,6,12,8,4,6,2,3,10,11,5	25,18,32,28,38,24,18,9,9,28,105,13,38,15,15,17,27,15,20,31,10	3,6,4,3,7,4,0,3	22,28,37,36,52,16,18,47	234	75	0.000158676081512	0.00353469525007	0.049,0.082,0.048,0.064,0.063,0.074,0.111,0.176,0.2,0.0,0.03,0.129,0.092,0.146,0.079,0.102,0.023,0.06,0.138,0.102,0.138	0.042,0.064,0.033,0.026,0.041,0.074,0.0,0.02	0.053
2244	ENSG00000142046	TMEM91	chr19	+	41382771	41384083	41382771	41382921	41383885	41384083	2244	76,101,135,95,85,82,64,39,88,115,96,91,58,88,66,78,119,72,119,82,24	1,1,4,5,0,4,3,4,2,3,1,0,1,0,1,0,2,5,2,5,4	91,24,53,71,122,32,34,58	4,5,3,6,5,1,7,4	1039	75	0.000110315356724	0.00265106983113	0.846,0.879,0.709,0.578,1.0,0.597,0.606,0.413,0.761,0.735,0.874,1.0,0.807,1.0,0.827,1.0,0.811,0.51,0.811,0.542,0.302	0.622,0.257,0.56,0.461,0.638,0.698,0.26,0.511	0.242
2293	ENSG00000104824	HNRNPL	chr19	-	38840095	38840559	38840095	38840376	38840487	38840559	2293	55,23,26,43,14,35,37,24,28,39,65,23,28,16,22,24,34,30,42,108,23	79,74,64,153,63,76,84,72,61,60,100,56,75,71,63,91,76,65,117,221,59	38,26,49,30,44,40,33,34	82,35,62,36,70,63,74,55	186	75	3.3139798356e-05	0.000989445561662	0.219,0.111,0.141,0.102,0.082,0.157,0.151,0.118,0.156,0.208,0.208,0.142,0.131,0.083,0.123,0.096,0.153,0.157,0.126,0.165,0.136	0.157,0.23,0.242,0.252,0.202,0.204,0.152,0.2	-0.064
2294	ENSG00000153922	CHD1	chr5	-	98858179	98859015	98858179	98858390	98858963	98859015	2294	40,19,12,40,38,37,17,35,13,9,10,24,14,25,30,21,26,33,38,88,18	16,16,12,51,15,10,6,6,10,14,18,17,26,12,25,13,7,18,30,58,28	27,27,20,15,9,8,9,4	19,13,23,21,27,12,15,12	648	75	0.000295746469035	0.00600119783531	0.224,0.121,0.104,0.083,0.227,0.3,0.247,0.403,0.131,0.069,0.06,0.14,0.059,0.194,0.122,0.158,0.301,0.175,0.128,0.149,0.069	0.141,0.194,0.091,0.076,0.037,0.072,0.065,0.037	0.076
2415	ENSG00000204642	HLA-F	chr6	+	29726010	29726526	29726010	29726043	29726402	29726526	2415	19,27,34,46,38,21,25,25,11,37,69,24,10,11,10,22,21,13,31,37,16	2,4,9,12,5,4,6,2,6,9,18,3,9,7,3,1,6,4,8,11,8	13,0,12,16,8,9,21,14	0,1,1,2,2,0,0,2	434	75	0.00309818089964	0.0364199282563	0.621,0.538,0.395,0.398,0.568,0.476,0.419,0.684,0.241,0.415,0.398,0.58,0.161,0.214,0.365,0.792,0.377,0.36,0.401,0.368,0.257	1.0,0.0,0.675,0.58,0.409,1.0,1.0,0.547	-0.221
2426	ENSG00000089053	ANAPC5	chr12	-	121327095	121328497	121327095	121327231	121328315	121328497	2426	195,260,265,384,322,210,153,169,286,355,252,226,242,256,277,465,301,370,390,353,73	101,100,86,133,59,92,98,65,93,90,127,53,104,88,57,90,78,140,198,405,88	284,336,312,263,396,295,206,618	85,53,79,52,83,78,86,138	1159	75	1.3471944893e-08	1.48072959143e-06	0.111,0.144,0.166,0.157,0.261,0.129,0.092,0.144,0.166,0.203,0.114,0.216,0.131,0.158,0.239,0.251,0.2,0.146,0.113,0.053,0.051	0.178,0.291,0.204,0.247,0.236,0.197,0.134,0.225	-0.059
2433	ENSG00000133884	DPF2	chr11	+	65345665	65346058	65345665	65345803	65345929	65346058	2433	19,16,31,27,20,22,14,8,8,28,55,19,26,12,8,23,14,27,24,12,12	44,38,30,76,33,25,33,29,28,60,52,21,38,39,30,46,38,60,103,201,62	19,26,24,34,47,4,25,37	42,39,37,39,39,30,17,61	201	75	0.000939512862875	0.014775169268	0.139,0.136,0.278,0.117,0.184,0.247,0.137,0.093,0.096,0.148,0.283,0.252,0.203,0.103,0.09,0.157,0.121,0.144,0.08,0.022,0.067	0.144,0.199,0.195,0.245,0.31,0.047,0.354,0.185	-0.062
2463	ENSG00000084072	PPIE	chr1	+	39741894	39743297	39741894	39742031	39743215	39743297	2463	49,68,33,170,76,114,45,55,94,39,52,31,73,93,80,55,71,103,125,95,44	1,3,0,1,1,1,1,0,1,1,1,1,4,9,3,7,0,2,6,7,3	79,48,66,49,84,78,63,31	0,0,0,0,3,1,2,1	1259	75	4.07475874663e-05	0.00117451691596	0.745,0.575,1.0,0.91,0.819,0.872,0.728,1.0,0.848,0.699,0.756,0.649,0.521,0.381,0.614,0.319,1.0,0.754,0.554,0.447,0.466	1.0,1.0,1.0,1.0,0.625,0.823,0.652,0.649	-0.146
2473	ENSG00000095787	WAC	chr10	+	28614566	28616362	28614566	28614685	28616175	28616362	2473	202,180,103,354,277,246,133,211,179,147,74,174,241,283,277,208,214,217,341,316,193	25,31,30,76,26,28,24,23,25,28,19,33,35,20,20,36,42,55,111,213,33	219,238,214,171,154,163,183,58	45,50,53,49,36,52,45,15	1565	75	0.00116985713337	0.0174744857208	0.279,0.218,0.141,0.182,0.338,0.296,0.21,0.305,0.255,0.201,0.157,0.202,0.248,0.404,0.399,0.217,0.196,0.159,0.128,0.066,0.219	0.189,0.186,0.162,0.143,0.17,0.131,0.163,0.156	0.067
2494	ENSG00000123329	ARHGAP9	chr12	-	57476070	57476454	57476070	57476166	57476363	57476454	2494	18,10,20,19,19,12,20,16,5,22,23,17,13,9,11,12,21,14,18,9,2	2,2,7,4,4,3,1,1,2,1,8,1,1,6,0,3,4,1,7,4,0	19,11,15,16,55,15,13,11	0,1,1,1,4,1,0,3	272	75	0.000675936576177	0.0115567822819	0.713,0.58,0.441,0.567,0.567,0.524,0.847,0.815,0.408,0.858,0.442,0.824,0.782,0.293,1.0,0.524,0.591,0.794,0.415,0.383,1.0	1.0,0.752,0.805,0.815,0.791,0.805,1.0,0.503	-0.172
2495	ENSG00000123329	ARHGAP9	chr12	-	57476589	57476963	57476589	57476651	57476870	57476963	2495	10,9,14,21,7,8,10,9,5,13,10,11,10,6,11,9,3,3,8,8,2	2,0,2,2,2,0,0,0,2,4,5,0,2,0,1,1,0,0,2,3,0	10,11,7,10,12,6,4,15	1,0,0,0,1,0,0,1	294	75	6.59980883078e-06	0.000262993178986	0.561,1.0,0.641,0.728,0.472,1.0,1.0,1.0,0.389,0.453,0.338,1.0,0.561,1.0,0.737,0.697,1.0,1.0,0.505,0.405,1.0	0.718,1.0,1.0,1.0,0.754,1.0,1.0,0.793	-0.171
