ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
11287	ENSG00000244687	UBE2V1	chr20	-	50115484	50115621	50084128	50084254	50115698	50115954	11287	3,25,13	0,1,0	1,7,5	0,3,3	286	149	0.000127059064445	0.0160872680309	1.0,0.929,1.0	1.0,0.549,0.465	0.305
11289	ENSG00000244687	UBE2V1	chr20	-	50115484	50115621	50096671	50096820	50115829	50115954	11289	34,34,29	4,2,3	55,20,24	0,0,0	286	149	6.03909520066e-05	0.0100801760394	0.816,0.899,0.834	1.0,1.0,1.0	-0.15
11317	ENSG00000033800	PIAS1	chr15	+	68057479	68057580	68055798	68055913	68086305	68086750	11317	2,5,0	1,2,6	1,2,6	0,1,0	250	149	8.3586560673e-06	0.00283411961266	0.544,0.598,0.0	1.0,0.544,1.0	-0.467
11457	ENSG00000109991	P2RX3	chr11	+	57348169	57348263	57347115	57347187	57349756	57349898	11457	7,5,18	0,6,4	3,8,8	1,0,0	243	149	0.000260149077935	0.0250470697533	1.0,0.338,0.734	0.648,1.0,1.0	-0.192
11459	ENSG00000109991	P2RX3	chr11	+	57348626	57348704	57347115	57347187	57349756	57349898	11459	54,42,48	0,6,4	36,43,24	1,0,0	227	149	0.000625474971369	0.0432183182176	1.0,0.821,0.887	0.959,1.0,1.0	-0.084
11535	ENSG00000135241	PNPLA8	chr7	-	108518189	108518301	108514435	108515447	108521475	108521521	11535	2,0,0	29,16,12	8,2,1	17,12,16	261	149	0.000313930449153	0.0282181626844	0.038,0.0,0.0	0.212,0.087,0.034	-0.098
11640	ENSG00000198818	SFT2D1	chr6	-	166331384	166331407	166330160	166330247	166342418	166342547	11640	163,156,122	391,470,308	91,134,110	666,500,525	172	149	4.21448351773e-08	7.73394815326e-05	0.265,0.223,0.255	0.106,0.188,0.154	0.098
11659	ENSG00000272980	NA	chr6	+	167044404	167044576	167033874	167033971	167136037	167136143	11659	28,10,4	0,0,2	7,10,4	5,2,4	321	149	9.01472409439e-05	0.0127801257841	1.0,1.0,0.481	0.394,0.699,0.317	0.357
11722	ENSG00000138119	MYOF	chr10	-	93310533	93310643	93306428	93307001	93316713	93316813	11722	3,2,3	2,1,2	9,1,10	0,0,0	259	149	1.37840069518e-05	0.00382980549942	0.463,0.535,0.463	1.0,1.0,1.0	-0.513
11753	ENSG00000138119	MYOF	chr10	-	93409572	93409739	93404156	93404219	93431407	93431516	11753	201,200,140	2,5,0	381,196,357	18,11,10	316	149	0.00021778746426	0.0225221760068	0.979,0.95,1.0	0.909,0.894,0.944	0.061
11880	ENSG00000126522	ASL	chr7	+	66086584	66086662	66082367	66082451	66088806	66088921	11880	4,2,0	0,1,1	0,1,0	6,1,3	227	149	8.47943396651e-05	0.0123018753395	1.0,0.568,0.0	0.0,0.396,0.0	0.391
11909	ENSG00000148498	PARD3	chr10	-	34336198	34336243	34331116	34331344	34337274	34337426	11909	347,404,356	33,18,22	321,314,291	64,27,29	194	149	0.000362179941438	0.0308935567982	0.89,0.945,0.926	0.794,0.899,0.885	0.061
12216	ENSG00000288008	NA	chr5	-	124997350	124997420	124995558	124995766	124997552	124997628	12216	1,0,4	1,6,1	1,2,2	0,1,0	219	149	1.48156506679e-05	0.00398722599881	0.405,0.0,0.731	1.0,0.576,1.0	-0.48
12222	ENSG00000155066	PROM2	chr2	+	95276971	95277061	95276226	95276347	95277363	95277496	12222	17,8,5	0,0,1	7,6,10	0,3,4	239	149	8.02567609594e-05	0.0118927308752	1.0,1.0,0.757	1.0,0.555,0.609	0.198
12522	ENSG00000078328	RBFOX1	chr16	+	7671556	7671599	7664928	7664968	7676773	7676838	12522	1,1,0	21,45,20	9,3,0	7,11,14	192	149	6.27401165233e-05	0.0102438009164	0.036,0.017,0.0	0.499,0.175,0.0	-0.207
12640	ENSG00000067191	CACNB1	chr17	-	39185130	39185150	39184783	39184864	39186495	39186572	12640	241,151,208	23,14,14	101,214,177	43,34,32	169	149	1.37811808529e-05	0.00382980549942	0.902,0.905,0.929	0.674,0.847,0.83	0.128
12687	ENSG00000255794	RMST	chr12	+	97495930	97496056	97494694	97494881	97530654	97530859	12687	184,313,205	14,8,9	232,103,165	35,17,8	275	149	0.000194562493356	0.0210722059591	0.877,0.955,0.925	0.782,0.767,0.918	0.097
12848	ENSG00000280989	LINC00581	chr6	-	21490156	21490298	21486308	21486529	21502441	21502511	12848	4,11,7	23,16,26	0,1,2	3,21,18	291	149	0.000179703553681	0.0200585039773	0.082,0.26,0.121	0.0,0.024,0.054	0.128
12948	ENSG00000127022	CANX	chr5	+	179700383	179700533	179699053	179699102	179704154	179704430	12948	0,0,0	6,9,1	6,2,1	4,6,4	299	149	1.56473883572e-05	0.00413674133222	0.0,0.0,0.0	0.428,0.142,0.111	-0.227
12976	ENSG00000127022	CANX	chr5	+	179708238	179708380	179698933	179699102	179709872	179710065	12976	17,25,16	0,1,0	21,15,12	1,6,1	291	149	9.37598395651e-05	0.0131470426751	1.0,0.928,1.0	0.915,0.561,0.86	0.197
12979	ENSG00000127022	CANX	chr5	+	179708238	179708380	179706257	179706331	179709872	179710065	12979	26,26,15	2,0,0	25,15,18	1,4,3	291	149	0.000630846811063	0.0434338632521	0.869,1.0,1.0	0.928,0.658,0.754	0.176
13046	ENSG00000140262	TCF12	chr15	+	57252420	57252492	57251168	57251423	57253261	57253468	13046	377,555,364	342,404,326	290,368,295	386,419,316	221	149	0.00077357273558	0.0494849830562	0.426,0.481,0.429	0.336,0.372,0.386	0.081
13075	ENSG00000188897	NA	chr16	-	11383641	11383783	11372014	11372738	11383885	11384008	13075	28,68,38	0,12,5	32,23,15	1,0,0	291	149	2.56804972204e-05	0.00579397714418	1.0,0.744,0.796	0.942,1.0,1.0	-0.134
13090	ENSG00000188897	NA	chr16	-	11439488	11439581	11435661	11435879	11440723	11440843	13090	23,32,35	0,5,14	20,13,14	0,1,0	242	149	3.3907107381e-05	0.00703310752788	1.0,0.798,0.606	1.0,0.889,1.0	-0.162
13139	ENSG00000067715	SYT1	chr12	+	78926596	78926720	78864750	78865109	78935149	78935287	13139	6,8,4	7,7,6	17,13,10	3,4,1	273	149	0.000198248806794	0.0214245557753	0.319,0.384,0.267	0.756,0.639,0.845	-0.423
13145	ENSG00000067715	SYT1	chr12	+	78926596	78926720	78911952	78912034	78977798	78977931	13145	5,8,4	1,0,0	10,4,5	0,3,5	273	149	8.89302366948e-05	0.0126972772444	0.732,1.0,1.0	1.0,0.421,0.353	0.319
13152	ENSG00000067715	SYT1	chr12	+	78935149	78935287	78864760	78865109	79047296	79047362	13152	7,7,6	0,1,3	3,4,1	5,10,3	287	149	5.20150951571e-05	0.00915440251942	1.0,0.784,0.509	0.238,0.172,0.148	0.578
13161	ENSG00000067715	SYT1	chr12	+	78955461	78955566	78864740	78865109	79047296	79047362	13161	42,28,27	0,1,3	21,35,31	5,10,3	254	149	0.000274028193293	0.0259786039591	1.0,0.943,0.841	0.711,0.672,0.858	0.181
13163	ENSG00000067715	SYT1	chr12	+	78955461	78955566	78911952	78912034	78977798	78977911	13163	29,21,24	1,0,0	16,28,32	0,3,5	254	149	0.000544302368987	0.0395311946025	0.944,1.0,1.0	1.0,0.846,0.79	0.103
13389	ENSG00000112511	PHF1	chr6	+	33415260	33415329	33415064	33415144	33415592	33415670	13389	18,19,14	0,0,0	11,16,3	1,1,5	218	149	0.000446234248571	0.0348099448941	1.0,1.0,1.0	0.883,0.916,0.291	0.303
13408	ENSG00000042429	MED17	chr11	+	93801834	93801972	93796409	93796540	93811852	93811888	13408	37,29,31	0,0,0	13,11,17	7,0,3	287	149	2.49033718636e-06	0.00125475389545	1.0,1.0,1.0	0.491,1.0,0.746	0.254
13412	ENSG00000042429	MED17	chr11	+	93807517	93807635	93796409	93796540	93811852	93812310	13412	4,30,8	0,0,0	10,18,23	7,0,3	267	149	2.01147530857e-05	0.00488734209151	1.0,1.0,1.0	0.444,1.0,0.811	0.248
13549	ENSG00000112541	PDE10A	chr6	-	165454577	165454695	165450241	165450362	165466419	165466532	13549	7,12,2	0,0,0	6,3,5	0,2,4	267	149	0.000153887891053	0.0182760142275	1.0,1.0,1.0	1.0,0.456,0.411	0.378
13583	ENSG00000112541	PDE10A	chr6	-	165910807	165910932	165792227	165792335	165986107	165986603	13583	10,6,11	8,3,1	8,11,7	0,0,0	274	149	4.37488845151e-08	7.79869347995e-05	0.405,0.521,0.857	1.0,1.0,1.0	-0.406
13714	ENSG00000113391	ARB2A	chr5	-	94050730	94050831	93964457	93964523	94053125	94053227	13714	332,314,229	15,6,15	307,129,220	26,14,18	250	149	0.000753315805828	0.0488402008026	0.93,0.969,0.901	0.876,0.846,0.879	0.066
13990	ENSG00000272414	FAM47E-STBD1	chr4	+	76289901	76290060	76271567	76271768	76309143	76311129	13990	0,4,5	1,5,1	0,1,0	5,2,6	308	149	0.000494350095406	0.0372323622718	0.0,0.279,0.708	0.0,0.195,0.0	0.264
14121	ENSG00000054282	SDCCAG8	chr1	+	243489013	243489140	243426426	243426558	243499755	243500089	14121	131,151,94	8,15,1	125,187,160	0,5,0	276	149	7.66168632294e-06	0.00268483346362	0.898,0.845,0.981	1.0,0.953,1.0	-0.076
14257	ENSG00000033627	ATP6V0A1	chr17	+	42514543	42514690	42514288	42514460	42516771	42522578	14257	0,0,0	16,21,10	2,6,1	16,11,12	296	149	0.000509982577179	0.0378974191908	0.0,0.0,0.0	0.059,0.215,0.04	-0.105
14295	ENSG00000158458	NRG2	chr5	-	139865548	139865625	139865114	139865173	139871720	139871841	14295	8,0,0	0,5,1	0,9,6	1,0,0	226	149	0.000538484171498	0.039219379324	1.0,0.0,0.0	0.0,1.0,1.0	-0.333
14365	ENSG00000250241	PCDH10-DT	chr4	-	133145603	133145745	133142403	133142782	133147198	133147268	14365	9,19,21	9,1,7	7,9,9	0,2,0	291	149	0.00057777744357	0.0408385214239	0.339,0.907,0.606	1.0,0.697,1.0	-0.282
14419	ENSG00000140307	GTF2A2	chr15	-	59650668	59650773	59638865	59639157	59657405	59657514	14419	29,35,29	0,0,1	21,31,20	6,2,5	254	149	1.48983599579e-06	0.0009031466067	1.0,1.0,0.944	0.672,0.901,0.701	0.223
14512	ENSG00000167081	PBX3	chr9	+	125949377	125949440	125935471	125935607	125963011	125963101	14512	16,7,11	2,0,0	13,5,18	2,7,2	212	149	0.000470468768033	0.0360966459152	0.849,1.0,1.0	0.82,0.334,0.863	0.277
14542	ENSG00000059122	FLYWCH1	chr16	+	2936331	2936425	2934614	2934667	2937120	2937384	14542	3,4,0	0,1,6	6,6,6	0,0,0	243	149	0.000704287392347	0.0467559052287	1.0,0.71,0.0	1.0,1.0,1.0	-0.43
14545	ENSG00000059122	FLYWCH1	chr16	+	2948687	2948713	2940031	2940092	2948843	2949460	14545	44,28,29	12,0,0	21,43,35	0,0,1	175	149	0.000301929033202	0.0275817824958	0.757,1.0,1.0	1.0,1.0,0.968	-0.07
14613	ENSG00000175581	MRPL48	chr11	+	73823012	73823070	73805026	73805079	73825707	73825796	14613	4,2,1	52,52,52	7,6,11	50,66,36	207	149	0.000711305686448	0.046979313905	0.052,0.027,0.014	0.092,0.061,0.18	-0.08
14684	ENSG00000107021	TBC1D13	chr9	+	128791379	128791441	128788333	128788407	128792491	128792574	14684	11,16,8	0,0,0	11,17,8	5,5,0	211	149	3.70941258587e-06	0.00166113583445	1.0,1.0,1.0	0.608,0.706,1.0	0.229
14739	ENSG00000023041	ZDHHC6	chr10	-	112440533	112440695	112438335	112438389	112442191	112442259	14739	517,573,419	14,23,21	508,499,462	35,31,47	311	149	9.91068151099e-05	0.0136627016178	0.947,0.923,0.905	0.874,0.885,0.825	0.064
14741	ENSG00000023041	ZDHHC6	chr10	-	112440533	112441812	112438335	112438389	112442191	112442351	14741	430,491,396	14,23,21	350,383,360	35,31,47	1428	149	1.68114953081e-05	0.00435509647447	0.762,0.69,0.663	0.511,0.563,0.444	0.199
15187	ENSG00000291129	PPIEL	chr1	-	39556133	39556201	39554348	39554392	39556598	39556660	15187	0,0,0	57,7,2	2,3,8	12,41,38	217	149	7.27363989104e-05	0.0112599255105	0.0,0.0,0.0	0.103,0.048,0.126	-0.092
15408	ENSG00000256407	NA	chr1	-	54187651	54187739	54184160	54184265	54195418	54195715	15408	42,46,38	2,1,2	34,35,33	5,7,8	237	149	0.000103215848992	0.014032056181	0.93,0.967,0.923	0.81,0.759,0.722	0.176
15483	ENSG00000184831	APOO	chrX	-	23858641	23858733	23840312	23840377	23878914	23879007	15483	16,17,9	0,0,1	21,12,8	2,1,4	241	149	0.000622693512762	0.0431364402148	1.0,1.0,0.848	0.867,0.881,0.553	0.182
15487	ENSG00000184831	APOO	chrX	-	23868592	23868688	23840026	23840377	23878914	23879007	15487	34,20,15	0,0,1	12,22,18	2,1,4	245	149	0.000683993653072	0.0458067264594	1.0,1.0,0.901	0.785,0.93,0.732	0.151
15595	ENSG00000134369	NAV1	chr1	+	201790553	201790577	201789739	201789792	201790688	201790766	15595	273,156,136	5,11,5	94,151,119	22,14,5	173	149	0.00022200847783	0.0227220044772	0.979,0.924,0.959	0.786,0.903,0.953	0.073
15794	ENSG00000139624	CERS5	chr12	-	50132961	50133064	50129791	50130694	50134545	50134702	15794	300,238,180	450,513,332	150,256,179	613,614,568	252	149	3.03294024451e-07	0.000303366478024	0.283,0.215,0.243	0.126,0.198,0.157	0.087
15869	ENSG00000104047	DTWD1	chr15	+	49626743	49626893	49625112	49625431	49630823	49631060	15869	11,6,9	0,0,0	6,3,5	5,0,2	299	149	1.72637909814e-05	0.00444149933393	1.0,1.0,1.0	0.374,1.0,0.555	0.357
16047	ENSG00000290476	SUGT1P3	chr13	-	40855754	40855815	40826191	40826594	40908158	40908212	16047	0,0,1	2,4,1	4,2,1	0,2,2	210	149	9.36561997008e-05	0.0131470426751	0.0,0.0,0.415	1.0,0.415,0.262	-0.421
16081	ENSG00000290476	SUGT1P3	chr13	-	40912513	40912723	40908019	40908212	40921618	40921766	16081	4,2,5	20,29,19	10,7,8	9,17,7	359	149	0.000175713388744	0.0198220336151	0.077,0.028,0.098	0.316,0.146,0.322	-0.194
16207	ENSG00000243477	NAA80	chr3	-	50297806	50298083	50297435	50297672	50298820	50298889	16207	20,18,21	0,0,0	19,21,24	3,2,3	426	149	1.12814266738e-05	0.0034899345406	1.0,1.0,1.0	0.689,0.786,0.737	0.263
16359	ENSG00000127527	EPS15L1	chr19	-	16377121	16377254	16355224	16355851	16386170	16386231	16359	29,27,28	0,0,0	26,31,23	10,2,0	282	149	1.61902079909e-05	0.00423682211818	1.0,1.0,1.0	0.579,0.891,1.0	0.177
17087	ENSG00000288550	NA	chr3	+	9930399	9930459	9930027	9930149	9930894	9930943	17087	34,26,37	0,1,2	53,21,25	10,1,6	209	149	0.00014055417905	0.0171681113017	1.0,0.949,0.93	0.791,0.937,0.748	0.134
17161	ENSG00000235437	LINC01278	chrX	-	63343205	63343289	63238992	63239830	63399780	63399903	17161	2,1,3	2,0,0	0,0,1	1,4,0	233	149	4.08067252788e-06	0.00176644019643	0.39,1.0,1.0	0.0,0.0,1.0	0.463
17235	ENSG00000175356	SCUBE2	chr11	-	9050605	9050710	9047355	9047562	9055792	9055909	17235	9,1,3	0,0,0	1,0,2	0,3,3	254	149	5.21555599264e-07	0.000442936013011	1.0,1.0,1.0	1.0,0.0,0.281	0.573
17238	ENSG00000175356	SCUBE2	chr11	-	9053636	9053759	9047355	9047562	9055792	9055909	17238	10,11,2	0,0,0	5,12,0	0,3,3	272	149	0.000334547184491	0.0293246731925	1.0,1.0,1.0	1.0,0.687,0.0	0.438
17309	ENSG00000100288	CHKB	chr22	-	50581748	50581862	50579425	50579507	50601149	50601455	17309	0,0,2	2,3,0	5,2,1	1,0,0	263	149	3.11415799925e-07	0.000308067224538	0.0,0.0,1.0	0.739,1.0,1.0	-0.58
17312	ENSG00000100288	CHKB	chr22	-	50582248	50582357	50579425	50579507	50601149	50601455	17312	0,0,1	2,3,0	2,4,1	1,0,0	258	149	8.58247104496e-08	0.000128767819529	0.0,0.0,1.0	0.536,1.0,1.0	-0.512
17364	ENSG00000130363	RSPH3	chr6	-	158986279	158986421	158982484	158982688	158999434	159000202	17364	6,17,1	2,1,3	13,28,6	0,0,0	291	149	8.09143164251e-05	0.0119519655017	0.606,0.897,0.146	1.0,1.0,1.0	-0.45
17467	ENSG00000140416	TPM1	chr15	+	63064063	63064190	63062575	63062645	63065895	63066093	17467	747,455,313	568,479,389	722,1200,733	530,619,516	276	149	0.000358625372477	0.0307027997798	0.415,0.339,0.303	0.424,0.511,0.434	-0.104
17468	ENSG00000140416	TPM1	chr15	+	63064063	63064190	63062575	63062645	63069869	63071906	17468	717,430,297	156,137,89	677,1141,706	80,154,105	276	149	5.90316284743e-09	2.26132584796e-05	0.713,0.629,0.643	0.82,0.8,0.784	-0.14
17664	ENSG00000196935	SRGAP1	chr12	+	64091275	64091378	64086998	64087026	64091892	64091926	17664	21,21,15	152,179,132	48,38,38	197,136,131	252	149	2.25298429913e-05	0.00530224160224	0.076,0.065,0.063	0.126,0.142,0.146	-0.07
17667	ENSG00000196935	SRGAP1	chr12	+	64091892	64091926	64091275	64091378	64094931	64094992	17667	61,49,46	23,14,17	82,35,49	78,44,53	183	149	2.08817373393e-08	4.69951329472e-05	0.683,0.74,0.688	0.461,0.393,0.429	0.276
17689	ENSG00000130475	FCHO1	chr19	+	17754591	17754681	17754211	17754361	17755117	17755191	17689	116,95,81	19,5,16	67,93,77	17,43,22	239	149	0.000450085811486	0.0349891190662	0.792,0.922,0.759	0.711,0.574,0.686	0.167
18062	ENSG00000090612	ZNF268	chr12	+	133184663	133184759	133181945	133182030	133191488	133191615	18062	3,9,1	1,1,5	0,0,1	2,2,9	245	149	4.42365321018e-06	0.00187399481158	0.646,0.846,0.108	0.0,0.0,0.063	0.512
18110	ENSG00000247728	ARHGAP11B-DT	chr15	-	30608217	30608324	30592882	30594292	30625050	30625304	18110	15,6,5	1,0,0	14,7,11	3,1,2	256	149	0.000716351252807	0.0471861609575	0.897,1.0,1.0	0.731,0.803,0.762	0.2
18294	ENSG00000293487	CDIPTOSP	chr16	+	29864727	29864875	29864303	29864391	29865159	29865193	18294	11,9,3	0,0,0	6,11,7	4,1,1	297	149	0.000188505544219	0.0206623762185	1.0,1.0,1.0	0.429,0.847,0.778	0.315
18308	ENSG00000126581	BECN1	chr17	-	42812230	42812356	42811654	42811797	42814523	42815014	18308	6,6,3	1,0,0	10,8,2	1,3,2	275	149	0.000372083890712	0.0313703814975	0.765,1.0,1.0	0.844,0.591,0.351	0.326
18311	ENSG00000126581	BECN1	chr17	-	42813947	42814008	42810307	42810928	42818220	42818415	18311	17,17,18	0,0,0	20,22,11	0,5,5	210	149	1.15323636801e-05	0.00354038742371	1.0,1.0,1.0	1.0,0.757,0.61	0.211
18598	ENSG00000136854	STXBP1	chr9	+	127684367	127684493	127682405	127682560	127690774	127690886	18598	159,156,128	553,399,340	68,116,89	350,536,469	275	149	4.0263673462e-06	0.00175525243611	0.135,0.175,0.169	0.095,0.105,0.093	0.062
18615	ENSG00000170919	TPT1-AS1	chr13	+	45344753	45344909	45344304	45344446	45351896	45352014	18615	2,10,2	3,20,2	0,0,1	2,2,7	305	149	5.61733878748e-05	0.00960458240564	0.246,0.196,0.328	0.0,0.0,0.065	0.235
18616	ENSG00000170919	TPT1-AS1	chr13	+	45344753	45344909	45344304	45344446	45369958	45371812	18616	0,11,6	43,46,38	0,0,0	49,55,68	305	149	1.29153544991e-05	0.00368513339157	0.0,0.105,0.072	0.0,0.0,0.0	0.059
18617	ENSG00000170919	TPT1-AS1	chr13	+	45344753	45344909	45344304	45344446	45370079	45370182	18617	2,9,2	16,26,11	0,0,0	22,14,30	305	149	1.22242205582e-05	0.00360022446592	0.058,0.145,0.082	0.0,0.0,0.0	0.095
18618	ENSG00000170919	TPT1-AS1	chr13	+	45344753	45344909	45344304	45344446	45377060	45377215	18618	3,9,2	7,13,9	0,0,0	16,13,15	305	149	3.07918218589e-07	0.000306290164803	0.173,0.253,0.098	0.0,0.0,0.0	0.175
18984	ENSG00000179455	MKRN3	chr15	+	23566807	23566984	23565674	23566087	23610623	23611564	18984	50,46,25	1,6,4	63,52,32	0,1,0	326	149	2.00322817647e-05	0.00488174458101	0.958,0.778,0.741	1.0,0.96,1.0	-0.161
19113	ENSG00000281566	LINC03077	chrX	+	98841940	98842001	98731530	98731577	98981761	98981801	19113	2,4,7	6,1,2	1,3,1	0,0,0	210	149	4.93812928326e-07	0.000433557951637	0.191,0.739,0.713	1.0,1.0,1.0	-0.452
19129	ENSG00000281566	LINC03077	chrX	+	98876821	98876902	98644527	98644574	98900013	98900084	19129	14,21,17	23,36,15	1,2,5	2,22,24	230	149	0.000134259573781	0.0166477248225	0.283,0.274,0.423	0.245,0.056,0.119	0.187
19141	ENSG00000281566	LINC03077	chrX	+	98900013	98900084	98731530	98731577	98981761	98981801	19141	1,8,3	6,1,2	2,4,4	0,0,0	220	149	2.7468783359e-07	0.000287562421594	0.101,0.844,0.504	1.0,1.0,1.0	-0.517
19290	ENSG00000157193	LRP8	chr1	-	53275630	53275753	53271226	53271346	53289566	53289689	19290	286,294,267	10,3,3	224,284,254	15,16,14	272	149	3.13363601034e-05	0.00664987318986	0.94,0.982,0.98	0.891,0.907,0.909	0.065
19292	ENSG00000157193	LRP8	chr1	-	53276691	53277078	53271226	53271346	53289566	53289689	19292	278,315,232	10,3,3	235,237,219	15,16,14	536	149	1.19246880504e-05	0.00355485290128	0.885,0.967,0.956	0.813,0.805,0.813	0.126
19295	ENSG00000157193	LRP8	chr1	-	53280586	53280715	53271226	53271346	53289566	53289689	19295	354,339,285	10,3,3	296,294,237	15,16,14	278	149	1.16301643472e-05	0.00354038742371	0.95,0.984,0.981	0.914,0.908,0.901	0.064
19344	ENSG00000085788	DDHD2	chr8	+	38261537	38261599	38260072	38260147	38273369	38273442	19344	2,2,2	1,0,0	3,2,2	6,4,1	211	149	8.46516582087e-06	0.00284345867516	0.585,1.0,1.0	0.261,0.261,0.585	0.493
19377	ENSG00000138675	FGF5	chr4	+	80274908	80275012	80266663	80267179	80286324	80288958	19377	19,0,0	1,2,2	2,20,5	0,1,0	253	149	8.04707721702e-06	0.00277021017855	0.918,0.0,0.0	1.0,0.922,1.0	-0.668
19405	ENSG00000088448	ANKRD10	chr13	-	110900529	110900661	110892956	110893263	110906032	110906124	19405	276,337,247	301,246,185	226,249,188	354,302,294	281	149	1.08029796512e-05	0.00338850324972	0.327,0.421,0.415	0.253,0.304,0.253	0.118
19406	ENSG00000088448	ANKRD10	chr13	-	110900529	110900694	110893196	110893263	110906032	110906124	19406	385,470,356	301,246,185	336,375,300	354,302,294	314	149	0.000211945272191	0.0222502989161	0.378,0.476,0.477	0.311,0.371,0.326	0.108
19408	ENSG00000088448	ANKRD10	chr13	-	110911653	110911771	110910617	110910770	110914507	110914617	19408	25,27,16	0,0,0	24,19,21	0,9,1	267	149	0.000103469074675	0.014032056181	1.0,1.0,1.0	1.0,0.541,0.921	0.179
19444	ENSG00000140368	PSTPIP1	chr15	+	77031179	77032952	77030501	77030581	77035507	77035563	19444	11,7,3	0,0,0	4,1,8	4,0,2	1922	149	1.98942052831e-08	4.58928624986e-05	1.0,1.0,1.0	0.072,1.0,0.237	0.564
19504	ENSG00000290718	FAM95B1	chr9	+	40291748	40291919	40290070	40290207	40325461	40325730	19504	4,9,11	2,5,1	4,8,4	0,1,0	320	149	4.25145125066e-05	0.00807430419328	0.482,0.456,0.837	1.0,0.788,1.0	-0.338
19629	ENSG00000166321	NUDT13	chr10	+	73124213	73124320	73122174	73122309	73125117	73125243	19629	12,15,5	2,5,0	3,14,19	0,0,0	256	149	0.00010734974963	0.0143699412436	0.777,0.636,1.0	1.0,1.0,1.0	-0.196
19676	ENSG00000071967	CYBRD1	chr2	+	171541584	171541793	171522347	171522738	171553345	171553500	19676	70,43,42	11,4,0	96,63,51	1,2,0	358	149	0.000138998603477	0.0170591176318	0.726,0.817,1.0	0.976,0.929,1.0	-0.121
19680	ENSG00000004468	CD38	chr4	+	15824880	15825016	15816510	15816640	15834216	15834302	19680	23,8,2	0,0,0	17,41,10	1,4,2	285	149	0.000573516683801	0.0406767662885	1.0,1.0,1.0	0.899,0.843,0.723	0.178
19724	ENSG00000254876	SUGT1P4-STRA6LP	chr9	+	97281515	97281669	97279361	97279473	97287659	97287735	19724	58,37,46	0,0,1	39,49,40	6,3,3	303	149	1.10152754181e-05	0.00343118206246	1.0,1.0,0.958	0.762,0.889,0.868	0.146
19727	ENSG00000254876	SUGT1P4-STRA6LP	chr9	+	97291370	97291487	97290853	97290902	97293946	97294110	19727	9,15,9	2,1,4	12,16,7	0,2,0	266	149	0.000612846734835	0.0426182945847	0.716,0.894,0.558	1.0,0.818,1.0	-0.217
19884	ENSG00000185379	RAD51D	chr17	-	35116858	35117037	35106987	35107122	35118500	35118619	19884	1,11,6	0,0,0	14,8,3	3,4,1	328	149	1.23351985404e-07	0.000165736279911	1.0,1.0,1.0	0.679,0.476,0.577	0.423
19956	ENSG00000186104	CYP2R1	chr11	-	14880135	14880768	14879113	14879207	14885775	14885917	19956	258,261,217	0,1,0	136,243,164	5,4,4	782	149	1.03490206198e-05	0.00327983045517	1.0,0.98,1.0	0.838,0.92,0.887	0.112
20018	ENSG00000250337	PURPL	chr5	+	27476068	27476158	27475534	27475695	27477679	27477801	20018	6,17,15	0,2,0	11,4,20	9,1,1	239	149	0.000524509187787	0.0385838871319	1.0,0.841,1.0	0.432,0.714,0.926	0.256
20019	ENSG00000250337	PURPL	chr5	+	27476068	27476158	27475534	27475695	27494234	27494335	20019	6,16,12	0,0,0	11,3,19	6,0,1	239	149	0.000657034022608	0.0447118275161	1.0,1.0,1.0	0.533,1.0,0.922	0.182
20177	ENSG00000221817	PPP3CB-AS1	chr10	+	73498649	73498867	73496141	73496483	73499594	73499687	20177	76,61,54	0,0,0	38,56,53	8,1,4	367	149	9.65491881666e-07	0.000676381536384	1.0,1.0,1.0	0.659,0.958,0.843	0.18
20180	ENSG00000221817	PPP3CB-AS1	chr10	+	73498732	73498867	73496141	73496483	73499594	73499687	20180	8,14,8	0,0,0	2,1,1	8,1,4	284	149	1.11022302463e-16	9.99439420117e-12	1.0,1.0,1.0	0.116,0.344,0.116	0.808
20182	ENSG00000221817	PPP3CB-AS1	chr10	+	73498761	73498867	73496141	73496483	73499594	73499927	20182	8,12,8	0,0,0	0,1,1	8,1,4	255	149	0	0.0	1.0,1.0,1.0	0.0,0.369,0.127	0.835
