ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
35221	ENSG00000189144	ZNF573	chr19	-	37770406	37770597	37771563	37771696	37770004	37770097	37772937	37772982	35221	25,69,22,15,45,58,59,27,33,30,11,21	2,0,1,0,0,4,6,3,1,4,1,3	36,35,48,21,9,46,27,44,37,46,23,29	0,3,6,5,10,11,3,5,6,7,2,3	233	291	1.34434888009e-05	0.00435649468279	0.94,1.0,0.965,1.0,1.0,0.948,0.925,0.918,0.976,0.904,0.932,0.897	1.0,0.936,0.909,0.84,0.529,0.839,0.918,0.917,0.885,0.891,0.935,0.924	0.074
35222	ENSG00000189144	ZNF573	chr19	-	37770406	37770597	37771563	37771690	37770004	37770097	37773660	37773751	35222	26,62,18,15,43,55,53,23,35,26,11,21	2,0,1,0,0,6,6,4,1,4,1,3	31,31,48,20,10,37,26,39,33,43,20,26	0,2,6,5,10,11,3,5,6,7,2,3	227	291	8.61335538247e-05	0.0155512080632	0.943,1.0,0.958,1.0,1.0,0.922,0.919,0.881,0.978,0.893,0.934,0.9	1.0,0.952,0.911,0.837,0.562,0.812,0.917,0.909,0.876,0.887,0.928,0.917	0.068
35391	ENSG00000187630	DHRS4L2	chr14	+	23995031	23995133	24001383	24001517	23990181	23990359	24004336	24004392	35391	4,5,6,1,1,8,8,4,13,2,1,3	5,1,4,2,3,8,3,3,5,3,2,2	2,8,10,11,12,0,2,1,5,0,1,8	0,1,0,2,0,1,2,2,0,2,3,1	202	234	0.000409356592959	0.0411691119948	0.481,0.853,0.635,0.367,0.279,0.537,0.755,0.607,0.751,0.436,0.367,0.635	1.0,0.903,1.0,0.864,1.0,0.0,0.537,0.367,1.0,0.0,0.279,0.903	-0.096
35423	ENSG00000107864	CPEB3	chr10	-	92111075	92111194	92180962	92181019	92081319	92081501	92192545	92192636	35423	5,21,23,11,14,29,25,7,10,15,11,8	2,4,6,0,6,3,4,5,1,0,2,6	15,14,34,7,7,21,15,22,16,16,10,22	0,4,0,3,0,2,1,0,2,2,3,3	157	219	0.000347043622174	0.0373369223688	0.777,0.88,0.842,1.0,0.765,0.931,0.897,0.661,0.933,1.0,0.885,0.65	1.0,0.83,1.0,0.765,1.0,0.936,0.954,1.0,0.918,0.918,0.823,0.911	-0.07
35438	ENSG00000162869	PPP1R21	chr2	+	48498492	48498735	48505563	48505596	48491017	48491170	48507268	48507385	35438	3,13,8,6,6,9,7,5,3,5,1,3	14,15,5,14,13,21,16,17,21,15,6,18	5,6,0,3,5,3,3,4,2,0,3,3	17,22,58,24,13,26,18,16,25,25,7,18	343	133	3.05447724813e-06	0.00137869648646	0.077,0.252,0.383,0.143,0.152,0.143,0.145,0.102,0.052,0.114,0.061,0.061	0.102,0.096,0.0,0.046,0.13,0.043,0.061,0.088,0.03,0.0,0.143,0.061	0.074
35815	ENSG00000106554	CHCHD3	chr7	-	132886973	132886988	133024545	133024627	132885661	132885745	133070141	133070229	35815	37,62,44,26,56,63,67,37,50,67,19,52	1,0,4,4,2,2,11,0,5,6,1,5	40,56,43,30,51,46,50,53,49,57,32,37	8,7,7,7,11,9,7,9,6,0,3,8	182	115	6.51112283064e-05	0.0127731483054	0.959,1.0,0.874,0.804,0.947,0.952,0.794,1.0,0.863,0.876,0.923,0.868	0.76,0.835,0.795,0.73,0.746,0.764,0.819,0.788,0.838,1.0,0.871,0.745	0.097
35983	ENSG00000149972	CNTN5	chr11	+	100002033	100002136	100061211	100061393	99956805	99957009	100070423	100070560	35983	19,13,14,8,24,29,22,12,24,25,4,14	17,7,20,18,17,32,21,19,29,15,7,10	21,23,53,25,8,22,28,35,25,26,14,23	15,10,7,20,8,10,10,21,12,10,8,10	203	282	1.96795918316e-05	0.00569166058451	0.608,0.721,0.493,0.382,0.662,0.557,0.593,0.467,0.535,0.698,0.443,0.66	0.66,0.762,0.913,0.635,0.581,0.753,0.795,0.698,0.743,0.783,0.709,0.762	-0.165
36355	ENSG00000164741	DLC1	chr8	-	13401469	13401619	13499048	13500196	13393552	13393693	13514601	13514765	36355	14,23,13,16,23,19,32,14,9,7,12,23	11,48,11,10,25,26,24,12,6,18,26,23	25,26,37,10,16,34,28,45,24,40,22,26	26,15,4,7,27,33,11,16,15,14,16,14	1248	250	0.000177424521834	0.0245650937879	0.203,0.088,0.191,0.243,0.156,0.128,0.211,0.189,0.231,0.072,0.085,0.167	0.162,0.258,0.649,0.222,0.106,0.171,0.338,0.36,0.243,0.364,0.216,0.271	-0.116
36423	ENSG00000164074	ABHD18	chr4	+	127982938	127983047	127984338	127984423	127965410	127965606	128001715	128001760	36423	14,7,11,6,20,22,21,12,14,18,11,13	2,1,3,2,1,5,8,4,0,2,0,0	21,10,34,9,17,26,19,19,11,9,20,19	2,1,4,0,0,1,3,4,2,0,0,0	209	185	0.000310263769735	0.0354326832214	0.861,0.861,0.764,0.726,0.947,0.796,0.699,0.726,1.0,0.888,1.0,1.0	0.903,0.898,0.883,1.0,1.0,0.958,0.849,0.808,0.83,1.0,1.0,1.0	-0.072
36801	ENSG00000028528	SNX1	chr15	+	64112572	64112684	64123502	64123546	64095981	64096172	64126078	64126220	36801	52,125,89,26,125,91,121,72,61,78,64,88	30,63,33,22,39,33,36,16,29,36,12,27	67,57,19,35,34,100,45,68,81,79,37,43	36,45,55,34,35,50,25,29,28,36,23,29	212	144	0.000484082292865	0.0459999502105	0.541,0.574,0.647,0.445,0.685,0.652,0.695,0.753,0.588,0.595,0.784,0.689	0.558,0.462,0.19,0.411,0.398,0.576,0.55,0.614,0.663,0.598,0.522,0.502	0.134
36802	ENSG00000028528	SNX1	chr15	+	64118116	64118244	64123502	64123546	64112572	64112684	64126078	64126220	36802	114,223,144,81,238,176,201,122,84,125,90,143	33,65,40,23,44,34,40,17,29,40,14,30	118,117,165,93,114,169,102,86,92,104,84,91	38,48,55,35,40,60,27,31,30,39,26,32	228	144	6.85527120564e-05	0.0130741498685	0.686,0.684,0.695,0.69,0.774,0.766,0.76,0.819,0.647,0.664,0.802,0.751	0.662,0.606,0.655,0.627,0.643,0.64,0.705,0.637,0.659,0.627,0.671,0.642	0.08
37054	ENSG00000198825	INPP5F	chr10	+	119759856	119760068	119781060	119781242	119751075	119751156	119781634	119781771	37054	1,0,3,1,5,1,1,1,3,3,1,2	5,1,7,0,8,9,4,6,8,8,1,3	0,1,0,3,0,2,2,0,0,0,0,1	3,7,47,3,3,3,6,5,4,3,1,3	312	282	5.05633449557e-05	0.0107702765393	0.153,0.0,0.279,1.0,0.361,0.091,0.184,0.131,0.253,0.253,0.475,0.376	0.0,0.114,0.0,0.475,0.0,0.376,0.232,0.0,0.0,0.0,0.0,0.232	0.177
37064	ENSG00000152332	UHMK1	chr1	+	162500912	162501104	162503753	162503848	162499954	162500247	162512499	162512576	37064	125,154,131,150,214,264,189,135,174,240,74,175	76,133,69,94,171,187,140,56,151,152,51,130	180,172,152,89,167,178,148,99,160,165,87,177	139,128,191,94,230,155,126,81,136,149,170,164	292	195	2.37404981117e-05	0.00633888018243	0.523,0.436,0.559,0.516,0.455,0.485,0.474,0.617,0.435,0.513,0.492,0.473	0.464,0.473,0.347,0.387,0.327,0.434,0.44,0.449,0.44,0.425,0.255,0.419	0.093
37092	ENSG00000123600	METTL8	chr2	-	171339183	171339554	171360421	171360513	171337452	171337502	171414602	171414726	37092	1,3,3,1,2,0,0,0,3,3,3,2	16,25,19,18,29,16,21,12,19,18,8,20	1,1,0,0,0,1,1,6,0,0,0,0	7,16,5,24,10,14,27,20,16,16,14,20	192	471	0.000328780249894	0.0365563142954	0.133,0.227,0.279,0.12,0.145,0.0,0.0,0.0,0.279,0.29,0.479,0.197	0.26,0.133,0.0,0.0,0.0,0.149,0.083,0.424,0.0,0.0,0.0,0.0	0.092
37094	ENSG00000123600	METTL8	chr2	-	171360421	171360513	171414602	171414726	171331803	171331867	171433882	171434087	37094	1,0,2,1,8,0,4,1,0,0,1,2	1,1,3,0,1,6,1,0,1,2,1,1	1,1,1,6,0,0,3,1,0,4,1,4	1,2,0,1,1,1,1,0,3,0,1,0	224	192	0.000437622176488	0.0432094917228	0.462,0.0,0.364,1.0,0.873,0.0,0.774,1.0,0.0,0.0,0.462,0.632	0.462,0.3,1.0,0.837,0.0,0.0,0.72,1.0,0.0,1.0,0.462,1.0	-0.101
37583	ENSG00000291158	LINC00869	chr1	+	149665081	149665133	149668299	149668458	149660853	149661089	149669188	149669310	37583	1,1,4,0,1,5,3,0,2,2,1,0	5,6,16,5,11,13,12,11,6,7,3,7	1,2,0,0,0,2,0,1,3,1,2,0	6,5,34,4,9,9,12,5,11,9,11,15	152	259	3.40608830074e-06	0.00146752088548	0.254,0.221,0.299,0.0,0.134,0.396,0.299,0.0,0.362,0.327,0.362,0.0	0.221,0.405,0.0,0.0,0.0,0.275,0.0,0.254,0.317,0.159,0.237,0.0	0.066
38121	ENSG00000172456	FGGY	chr1	+	59321535	59321750	59378748	59378837	59296980	59297150	59456960	59457076	38121	3,6,4,1,10,9,11,2,10,4,9,3	7,16,3,19,15,23,22,3,2,14,6,12	3,1,0,5,2,1,1,3,5,2,3,1	14,7,26,14,19,33,7,25,5,13,9,8	315	189	3.28213407419e-06	0.0014303691198	0.205,0.184,0.444,0.031,0.286,0.19,0.231,0.286,0.75,0.146,0.474,0.13	0.114,0.079,0.0,0.176,0.059,0.018,0.079,0.067,0.375,0.085,0.167,0.07	0.172
38296	ENSG00000187672	ERC2	chr3	-	55734770	55734918	55888388	55888549	55699377	55699512	55950424	55950560	38296	128,180,336,120,312,269,361,181,243,291,157,247	181,155,405,135,277,290,333,165,242,281,140,241	234,256,256,244,246,310,295,367,242,263,152,204	231,204,249,129,174,197,223,302,198,198,141,182	261	248	0.000125791554704	0.0199555932912	0.402,0.525,0.441,0.458,0.517,0.468,0.507,0.51,0.488,0.496,0.516,0.493	0.49,0.544,0.494,0.643,0.573,0.599,0.557,0.536,0.537,0.558,0.506,0.516	-0.061
38369	ENSG00000242759	LINC00882	chr3	-	107049796	107049902	107057669	107057932	107040074	107040116	107129887	107129992	38369	1,1,3,2,5,3,6,4,0,2,2,1	6,7,9,6,8,14,6,4,6,5,4,5	1,5,0,1,0,1,1,0,1,0,0,0	16,3,4,3,15,1,10,1,8,3,1,12	363	206	2.61657462042e-06	0.00122478304609	0.086,0.075,0.159,0.159,0.262,0.108,0.362,0.362,0.0,0.185,0.221,0.102	0.034,0.486,0.0,0.159,0.0,0.362,0.054,0.0,0.066,0.0,0.0,0.0	0.077
38630	ENSG00000291147	NA	chr2	+	242094886	242095027	242114638	242114741	242088658	242088801	242118964	242119057	38630	2,3,7,2,3,9,9,5,3,1,2,10	2,3,6,0,4,3,0,0,2,6,0,5	3,4,3,4,1,3,4,9,1,2,3,5	0,1,0,0,0,0,0,0,1,0,1,1	241	203	3.4938718585e-13	6.62350757575e-09	0.457,0.457,0.496,1.0,0.387,0.716,1.0,1.0,0.558,0.123,1.0,0.628	1.0,0.771,1.0,1.0,1.0,1.0,1.0,1.0,0.457,1.0,0.716,0.808	-0.244
38835	ENSG00000176261	ZBTB8OS	chr1	-	32627507	32627544	32633950	32634072	32621603	32621948	32650428	32650554	38835	2,2,1,2,11,7,8,4,6,6,2,6	15,13,33,16,30,68,55,25,44,54,12,17	0,8,10,5,2,2,1,0,0,1,5,0	55,33,106,24,37,51,34,34,25,39,46,31	222	137	0.000124578920913	0.0199020072718	0.076,0.087,0.018,0.072,0.185,0.06,0.082,0.09,0.078,0.064,0.093,0.179	0.0,0.13,0.055,0.114,0.032,0.024,0.018,0.0,0.0,0.016,0.063,0.0	0.053
38839	ENSG00000176261	ZBTB8OS	chr1	-	32627507	32627544	32633950	32634110	32621829	32621948	32634767	32634792	38839	2,8,2,3,10,1,5,5,4,6,4,7	14,17,35,17,30,64,59,24,47,54,13,22	1,1,5,0,3,2,3,2,2,2,4,2	56,34,106,27,37,52,29,37,30,40,46,39	260	137	6.46003693983e-07	0.000415139492498	0.07,0.199,0.029,0.085,0.149,0.008,0.043,0.099,0.043,0.055,0.14,0.144	0.009,0.015,0.024,0.0,0.041,0.02,0.052,0.028,0.034,0.026,0.044,0.026	0.062
39014	ENSG00000117016	RIMS3	chr1	-	40635915	40636057	40647667	40647842	40633068	40633181	40665393	40665682	39014	44,6,67,78,151,146,215,113,130,210,26,91	123,149,119,149,279,473,352,133,242,277,73,170	162,12,22,4,86,40,12,78,94,6,48,63	251,211,168,92,258,113,269,158,129,171,134,198	275	242	3.7378943909e-06	0.00157469184257	0.239,0.034,0.331,0.315,0.323,0.214,0.35,0.428,0.321,0.4,0.239,0.32	0.362,0.048,0.103,0.037,0.227,0.238,0.038,0.303,0.391,0.03,0.24,0.219	0.106
39139	ENSG00000182400	TRAPPC6B	chr14	-	39154210	39154294	39158284	39158402	39151745	39151839	39159482	39159550	39139	142,101,60,108,138,142,163,91,157,144,55,111	149,130,113,130,175,207,190,107,203,240,75,148	144,158,310,182,64,251,136,156,154,216,77,124	159,162,270,155,61,195,155,143,158,167,68,159	218	184	9.91599816258e-07	0.000596769952911	0.446,0.396,0.309,0.412,0.4,0.367,0.42,0.418,0.395,0.336,0.382,0.388	0.433,0.452,0.492,0.498,0.47,0.521,0.425,0.479,0.451,0.522,0.489,0.397	-0.08
39376	ENSG00000118181	RPS25	chr11	-	119017361	119017433	119017957	119018053	119015840	119015939	119018281	119018678	39376	1670,2105,1709,946,2301,2254,2109,1482,1858,2140,976,1337	612,787,410,461,715,567,681,395,581,723,225,474	1903,1909,2428,871,635,2077,1606,1615,1490,1745,1306,1351	699,810,1072,714,349,1097,655,685,477,836,497,605	196	172	1.86514480527e-08	2.43851604455e-05	0.705,0.701,0.785,0.643,0.739,0.777,0.731,0.767,0.737,0.722,0.792,0.712	0.705,0.674,0.665,0.517,0.615,0.624,0.683,0.674,0.733,0.647,0.698,0.662	0.076
39377	ENSG00000118181	RPS25	chr11	-	119017361	119017545	119017957	119018053	119015840	119015939	119018281	119018343	39377	1670,2105,1709,946,2301,2254,2109,1482,1858,2140,976,1337	783,1089,601,606,1004,803,981,536,745,1051,337,659	1903,1909,2428,871,635,2077,1606,1615,1490,1745,1306,1351	926,1082,1424,876,565,1414,976,931,646,1093,763,855	196	284	2.64192223653e-10	7.70526781523e-07	0.756,0.737,0.805,0.693,0.769,0.803,0.757,0.8,0.783,0.747,0.808,0.746	0.749,0.719,0.712,0.59,0.62,0.68,0.705,0.715,0.77,0.698,0.713,0.696	0.07
39528	ENSG00000049167	ERCC8	chr5	-	60904791	60904873	60918264	60918388	60903647	60903716	60944931	60945008	39528	1,0,2,0,3,1,5,0,0,3,3,5	7,21,7,7,9,20,19,10,14,26,9,20	1,0,0,0,0,0,2,1,3,2,0,0	10,21,17,12,17,17,13,14,21,19,7,17	224	182	0.000368320373743	0.0387641544861	0.104,0.0,0.188,0.0,0.213,0.039,0.176,0.0,0.0,0.086,0.213,0.169	0.075,0.0,0.0,0.0,0.0,0.0,0.111,0.055,0.104,0.079,0.0,0.0	0.064
40062	ENSG00000095794	CREM	chr10	+	35148367	35148491	35179133	35179276	35127062	35127193	35188199	35188388	40062	9,20,12,8,20,25,24,11,19,14,9,13	2,6,1,1,3,2,0,2,2,2,0,5	13,24,15,14,11,16,24,11,16,29,14,22	0,1,0,0,5,0,1,0,0,2,0,3	224	243	0.000227900764898	0.0280747874135	0.83,0.783,0.929,0.897,0.879,0.931,1.0,0.856,0.912,0.884,1.0,0.738	1.0,0.963,1.0,1.0,0.705,1.0,0.963,1.0,1.0,0.94,1.0,0.888	-0.068
40063	ENSG00000095794	CREM	chr10	+	35148367	35148491	35188199	35188388	35127062	35127193	35206894	35207051	40063	14,24,12,10,26,35,25,13,21,24,11,20	4,4,6,2,6,6,11,1,5,5,5,4	19,27,52,21,18,21,27,15,23,34,20,27	3,1,0,0,2,1,6,4,5,8,1,4	224	289	0.000375904339194	0.0388349128625	0.819,0.886,0.721,0.866,0.848,0.883,0.746,0.944,0.844,0.861,0.739,0.866	0.891,0.972,1.0,1.0,0.921,0.964,0.853,0.829,0.856,0.846,0.963,0.897	-0.081
40371	ENSG00000148834	GSTO1	chr10	+	104259575	104259798	104262978	104263077	104254985	104255271	104266083	104266190	40371	166,193,153,148,254,268,296,149,232,294,92,197	133,193,74,133,158,170,101,110,169,199,55,148	231,177,209,103,113,236,190,126,166,207,117,196	213,115,186,111,117,302,120,96,139,191,193,219	323	199	0.00020940360675	0.0270973984639	0.435,0.381,0.56,0.407,0.498,0.493,0.644,0.455,0.458,0.476,0.508,0.451	0.401,0.487,0.409,0.364,0.373,0.325,0.494,0.447,0.424,0.4,0.272,0.355	0.085
40466	ENSG00000135720	DYNC1LI2	chr16	-	66725827	66725944	66727687	66727805	66720892	66723822	66728200	66728242	40466	179,501,227,160,422,393,335,220,230,338,179,248	171,512,130,142,305,266,280,158,208,308,155,244	239,186,193,107,316,292,202,176,147,267,153,173	229,188,369,153,255,320,244,186,171,250,124,182	218	217	0.000263935425033	0.0315020340715	0.51,0.493,0.635,0.529,0.579,0.595,0.544,0.581,0.524,0.522,0.535,0.503	0.51,0.496,0.342,0.41,0.552,0.476,0.452,0.485,0.461,0.515,0.551,0.486	0.068
40627	ENSG00000133943	DGLUCY	chr14	+	91167224	91167378	91170002	91170186	91160265	91160397	91173288	91173439	40627	25,65,71,28,77,82,65,37,39,70,18,60	0,30,21,0,22,3,0,0,20,21,0,0	43,44,7,34,80,59,68,69,31,48,50,65	25,34,0,27,0,20,38,39,11,26,14,0	254	284	6.27321366214e-05	0.0126071316411	1.0,0.708,0.791,1.0,0.796,0.968,1.0,1.0,0.686,0.788,1.0,1.0	0.658,0.591,1.0,0.585,1.0,0.767,0.667,0.664,0.759,0.674,0.8,1.0	0.131
40657	ENSG00000169231	THBS3	chr1	-	155203512	155203539	155205059	155205316	155203222	155203305	155206199	155206406	40657	1,8,5,4,5,19,14,3,5,7,1,2	2,4,1,0,2,5,2,4,0,3,2,0	9,3,9,1,4,2,14,4,2,11,10,4	1,1,0,0,3,0,1,0,3,1,0,0	357	127	3.88116910865e-06	0.0016084171117	0.151,0.416,0.64,1.0,0.471,0.575,0.713,0.211,1.0,0.454,0.151,1.0	0.762,0.516,1.0,1.0,0.322,1.0,0.833,1.0,0.192,0.796,1.0,1.0	-0.22
40735	ENSG00000145743	FBXL17	chr5	-	108020924	108021001	108186116	108186247	107878236	107881179	108224120	108224228	40735	112,142,132,113,189,237,215,105,177,231,68,146	72,94,99,80,166,195,169,77,125,175,71,85	224,196,230,149,149,230,241,145,177,184,115,230	140,127,156,75,85,105,135,82,110,127,66,119	231	177	0.000161963836756	0.0236186879639	0.544,0.537,0.505,0.52,0.466,0.482,0.494,0.511,0.52,0.503,0.423,0.568	0.551,0.542,0.53,0.604,0.573,0.627,0.578,0.575,0.552,0.526,0.572,0.597	-0.063
40831	ENSG00000157388	CACNA1D	chr3	+	53762550	53762634	53769972	53770017	53761997	53762081	53770423	53770552	40831	0,2,8,3,5,5,5,5,3,0,0,5	5,10,20,11,22,17,17,8,29,27,3,7	2,1,0,0,3,3,0,0,2,3,0,3	13,15,1,14,23,12,20,30,16,8,8,18	184	145	2.73508572675e-05	0.00691338502198	0.0,0.136,0.24,0.177,0.152,0.188,0.188,0.33,0.075,0.0,0.0,0.36	0.108,0.05,0.0,0.0,0.093,0.165,0.0,0.0,0.09,0.228,0.0,0.116	0.083
40952	ENSG00000166012	TAF1D	chr11	-	93733349	93733397	93734624	93734660	93732799	93733121	93736140	93736239	40952	2,6,11,0,4,5,4,1,0,5,1,1	26,40,41,22,43,72,57,21,34,65,20,31	5,1,60,4,1,6,5,4,5,5,3,5	41,43,86,28,17,44,36,30,33,33,14,33	136	148	0.000202173468582	0.0266159967406	0.077,0.14,0.226,0.0,0.092,0.07,0.071,0.049,0.0,0.077,0.052,0.034	0.117,0.025,0.432,0.135,0.06,0.129,0.131,0.127,0.142,0.142,0.189,0.142	-0.074
41323	ENSG00000164733	CTSB	chr8	-	11857857	11857940	11861405	11861479	11853328	11853479	11864375	11864463	41323	2,3,1,3,0,1,4,2,8,3,0,1	2,3,2,0,3,1,0,0,0,2,1,3	3,4,2,5,5,3,6,2,2,1,5,4	0,1,0,1,0,3,3,1,2,0,0,0	174	183	0.000289133060141	0.0333337792866	0.513,0.513,0.345,1.0,0.0,0.513,1.0,1.0,1.0,0.612,0.0,0.26	1.0,0.808,1.0,0.84,1.0,0.513,0.678,0.678,0.513,1.0,1.0,1.0	-0.273
41460	ENSG00000105499	PLA2G4C	chr19	-	48077770	48077824	48085058	48085112	48074766	48074874	48090363	48090409	41460	13,1,1,4,1,2,0,0,0,7,0,2	9,41,10,14,30,28,22,13,18,25,6,14	0,1,0,0,1,1,0,0,0,4,0,0	19,21,50,7,21,42,14,26,9,13,14,19	154	154	8.27181100949e-07	0.000514140515451	0.591,0.024,0.091,0.222,0.032,0.067,0.0,0.0,0.0,0.219,0.0,0.125	0.0,0.045,0.0,0.0,0.045,0.023,0.0,0.0,0.0,0.235,0.0,0.0	0.085
41467	ENSG00000105499	PLA2G4C	chr19	-	48085058	48085112	48090363	48090417	48077770	48077824	48095463	48095604	41467	21,37,11,18,51,48,22,13,24,21,16,31	11,25,3,4,23,27,10,1,7,17,7,8	21,16,46,13,14,39,17,12,20,19,8,29	17,18,84,5,12,23,13,15,13,21,6,15	154	154	0.00015658732654	0.0234664367026	0.656,0.597,0.786,0.818,0.689,0.64,0.688,0.929,0.774,0.553,0.696,0.795	0.553,0.471,0.354,0.722,0.538,0.629,0.567,0.444,0.606,0.475,0.571,0.659	0.169
41723	ENSG00000066032	CTNNA2	chr2	+	79373830	79374013	79505053	79505182	79197958	79198076	79651551	79651658	41723	1,0,0,0,0,0,1,0,2,0,0,1	18,65,8,6,28,30,25,22,14,20,10,11	0,1,18,0,0,0,1,0,1,4,1,3	24,17,22,5,24,53,13,10,25,20,8,7	283	229	1.37649675014e-05	0.00439481995292	0.043,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.104,0.0,0.0,0.069	0.0,0.045,0.398,0.0,0.0,0.0,0.059,0.0,0.031,0.139,0.092,0.257	-0.065
41888	ENSG00000290921	NA	chr10	-	45953122	45953206	45962810	45962994	45946836	45946911	45972216	45972337	41888	4,22,22,3,16,18,16,16,8,12,6,8	72,114,60,51,111,108,91,58,50,108,45,79	19,11,7,7,18,14,35,17,19,37,3,18	70,66,82,77,35,92,38,32,75,35,35,44	284	184	0.000182175983166	0.0246685800062	0.035,0.111,0.192,0.037,0.085,0.097,0.102,0.152,0.094,0.067,0.08,0.062	0.15,0.097,0.052,0.056,0.25,0.09,0.374,0.256,0.141,0.406,0.053,0.21	-0.085
42121	ENSG00000188517	COL25A1	chr4	-	108819251	108819329	108819811	108819898	108817396	108817435	108824173	108824227	42121	0,0,0,0,0,1,0,1,0,0,0,0	11,2,5,11,18,23,21,8,22,27,6,17	0,0,25,2,0,0,1,2,0,0,0,3	17,21,20,23,9,18,19,18,16,11,13,9	187	178	6.35094855189e-05	0.0126071316411	0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.106,0.0,0.0,0.0,0.0	0.0,0.0,0.543,0.076,0.0,0.0,0.048,0.096,0.0,0.0,0.0,0.241	-0.072
42206	ENSG00000138326	RPS24	chr10	+	78035510	78035720	78037193	78037304	78035351	78035417	78040203	78040225	42206	1851,2778,3210,1264,3123,3253,3435,2114,2409,2887,1545,2375	932,1520,1254,776,1668,1172,1523,878,1231,1243,896,1207	2473,2326,2941,1615,1555,2657,2735,2939,2381,2610,2417,2159	1037,1230,1650,1319,1040,2026,1539,1916,1265,1663,1326,1338	310	211	3.22147543395e-05	0.00782963083835	0.575,0.554,0.635,0.526,0.56,0.654,0.606,0.621,0.571,0.613,0.54,0.573	0.619,0.563,0.548,0.455,0.504,0.472,0.547,0.511,0.562,0.516,0.554,0.523	0.054
42604	ENSG00000099330	OCEL1	chr19	+	17226692	17227199	17228255	17228309	17226242	17226316	17228802	17229202	42604	5,4,7,6,3,4,12,7,4,4,5,7	4,3,4,5,22,14,9,8,6,9,3,5	4,0,0,0,6,0,2,5,0,1,3,2	11,7,14,7,6,17,9,8,6,5,4,8	607	154	9.60748202106e-08	9.10669202071e-05	0.241,0.253,0.307,0.233,0.033,0.068,0.253,0.182,0.145,0.101,0.297,0.262	0.084,0.0,0.0,0.0,0.202,0.0,0.053,0.137,0.0,0.048,0.16,0.06	0.136
42622	ENSG00000125648	SLC25A23	chr19	-	6452311	6452479	6453980	6454088	6444150	6444301	6454322	6454475	42622	97,120,148,67,182,223,133,93,120,189,60,158	91,101,218,95,211,332,183,103,154,252,99,199	119,130,204,88,179,101,196,149,120,150,62,94	95,103,133,64,150,83,242,151,143,118,93,101	208	268	0.000222180315099	0.0278391828055	0.579,0.605,0.467,0.476,0.526,0.464,0.484,0.538,0.501,0.491,0.438,0.506	0.617,0.619,0.664,0.639,0.606,0.611,0.511,0.56,0.52,0.621,0.462,0.545	-0.075
42825	ENSG00000188004	SNHG28	chr1	-	159841125	159841235	159842226	159842314	159837916	159838027	159854756	159854904	42825	1,1,2,0,8,1,2,0,5,1,1,2	13,15,15,18,15,30,21,19,28,35,17,24	0,0,0,0,0,0,0,0,0,0,0,0	12,10,14,15,19,15,20,8,13,15,8,18	188	210	7.58585626004e-06	0.00268801626261	0.079,0.069,0.13,0.0,0.373,0.036,0.096,0.0,0.166,0.031,0.062,0.085	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.094
42852	ENSG00000100379	KCTD17	chr22	+	37060822	37060922	37061103	37061175	37059312	37059438	37061538	37061629	42852	25,34,39,24,59,48,56,25,47,42,24,36	6,2,17,10,13,18,10,5,16,17,10,9	49,55,78,38,42,64,60,68,46,59,22,46	7,4,13,7,7,11,6,14,7,8,4,6	200	172	6.67283880026e-05	0.012908198118	0.782,0.936,0.664,0.674,0.796,0.696,0.828,0.811,0.716,0.68,0.674,0.775	0.858,0.922,0.838,0.824,0.838,0.833,0.896,0.807,0.85,0.864,0.825,0.868	-0.099
42857	ENSG00000119397	CNTRL	chr9	+	121110514	121110571	121113501	121113724	121107801	121107995	121115090	121115200	42857	0,2,1,1,2,2,1,4,1,1,0,0	16,28,10,3,20,21,21,11,10,16,10,13	4,5,3,1,2,1,2,2,1,1,0,4	15,8,0,12,8,9,7,17,8,9,5,11	157	323	0.000219390006929	0.0277308865708	0.0,0.128,0.171,0.407,0.171,0.164,0.089,0.428,0.171,0.114,0.0,0.0	0.354,0.563,1.0,0.146,0.34,0.186,0.37,0.195,0.205,0.186,0.0,0.428	-0.177
42954	ENSG00000175224	ATG13	chr11	+	46618259	46618375	46621041	46621157	46617556	46617890	46644278	46644360	42954	13,23,22,3,24,20,18,11,9,15,7,18	0,0,2,1,2,1,0,2,0,0,0,2	10,19,8,4,33,23,12,8,10,16,8,17	1,0,14,0,3,1,4,0,0,0,1,5	216	216	6.5672983465e-05	0.0127731483054	1.0,1.0,0.917,0.75,0.923,0.952,1.0,0.846,1.0,1.0,1.0,0.9	0.909,1.0,0.364,1.0,0.917,0.958,0.75,1.0,1.0,1.0,0.889,0.773	0.061
