ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
20535	ENSG00000131398	KCNC3	chr19	-	50316032	50316091	50311936	50314990	50320592	50320784	20535	3,8,19,7,14,26,14,6,18,11,9,9	0,0,0,3,1,7,1,1,5,2,0,0	13,9,5,1,9,9,13,24,9,8,4,9	2,0,0,0,1,0,0,1,0,2,0,0	159	100	0.000148804154618	0.0337187537228	1.0,1.0,1.0,0.595,0.898,0.7,0.898,0.791,0.694,0.776,1.0,1.0	0.803,1.0,1.0,1.0,0.85,1.0,1.0,0.938,1.0,0.716,1.0,1.0	-0.08
20694	ENSG00000128829	EIF2AK4	chr15	+	40032756	40032801	40030358	40030456	40034325	40034444	20694	8,12,10,4,13,26,12,5,7,10,1,11	0,2,1,2,1,2,3,1,1,1,0,0	11,8,7,15,9,22,8,10,6,17,6,18	3,3,0,2,4,1,2,1,2,0,2,3	145	100	0.00011833560085	0.0282514449099	1.0,0.805,0.873,0.58,0.9,0.9,0.734,0.775,0.828,0.873,1.0,1.0	0.717,0.648,1.0,0.838,0.608,0.938,0.734,0.873,0.674,1.0,0.674,0.805	0.063
21009	ENSG00000184672	RALYL	chr8	+	84804769	84804802	84774578	84774654	84849979	84850027	21009	63,121,93,69,116,158,84,64,76,131,39,108	2,4,11,5,6,6,41,3,41,8,1,7	119,96,121,93,87,106,120,100,102,104,41,84	9,9,0,3,3,3,3,1,7,6,3,4	133	100	4.10658005893e-05	0.0128503647347	0.959,0.958,0.864,0.912,0.936,0.952,0.606,0.941,0.582,0.925,0.967,0.921	0.909,0.889,1.0,0.959,0.956,0.964,0.968,0.987,0.916,0.929,0.911,0.94	-0.067
21033	ENSG00000151276	MAGI1	chr3	-	65387142	65387226	65383531	65383623	65391141	65391358	21033	69,71,92,69,125,144,206,89,185,169,76,135	6,19,15,4,12,2,10,5,2,5,3,5	121,136,250,153,84,115,186,182,140,130,56,108	1,4,3,2,1,8,4,8,3,7,2,2	184	100	6.04999598686e-06	0.00291210969252	0.862,0.67,0.769,0.904,0.85,0.975,0.918,0.906,0.98,0.948,0.932,0.936	0.985,0.949,0.978,0.977,0.979,0.887,0.962,0.925,0.962,0.91,0.938,0.967	-0.064
21059	ENSG00000116852	KIF21B	chr1	-	200983055	200983094	200980959	200981096	200984858	200984972	21059	18,22,117,14,55,53,46,27,60,31,36,51	2,14,32,7,11,11,13,6,5,6,6,7	29,23,23,48,53,22,82,181,46,45,16,20	4,8,0,2,3,3,4,9,3,10,4,2	139	100	1.73166734388e-05	0.00667668199034	0.866,0.531,0.725,0.59,0.782,0.776,0.718,0.764,0.896,0.788,0.812,0.84	0.839,0.674,1.0,0.945,0.927,0.841,0.937,0.935,0.917,0.764,0.742,0.878	-0.109
21621	ENSG00000230590	FTX	chrX	-	74284742	74284944	74281701	74281848	74285914	74286326	21621	3,11,7,4,7,3,7,4,3,5,5,1	2,2,1,0,0,1,1,1,1,0,0,0	6,10,17,1,8,9,9,8,1,9,3,9	0,3,14,1,1,2,1,1,1,1,0,0	302	100	0.000246743946056	0.0488129931294	0.332,0.646,0.699,1.0,1.0,0.498,0.699,0.57,0.498,1.0,1.0,1.0	1.0,0.525,0.287,0.249,0.726,0.598,0.749,0.726,0.249,0.749,1.0,1.0	0.09
21626	ENSG00000230590	FTX	chrX	-	74284742	74284948	74281701	74281848	74285914	74286170	21626	3,16,16,3,8,5,10,5,4,7,5,2	2,2,1,0,0,1,1,1,1,0,0,0	7,12,20,1,7,13,9,9,4,10,4,8	0,3,14,1,1,2,1,1,1,1,0,0	306	100	2.18288556897e-06	0.00141598072008	0.329,0.723,0.839,1.0,1.0,0.62,0.766,0.62,0.567,1.0,1.0,1.0	1.0,0.567,0.318,0.246,0.696,0.68,0.746,0.746,0.567,0.766,1.0,1.0	0.094
21677	ENSG00000007047	MARK4	chr19	+	45298142	45298222	45297675	45297954	45299810	45299855	21677	26,34,100,50,74,169,91,49,98,90,53,79	1,7,12,0,8,5,5,4,1,4,6,4	61,51,39,23,59,34,64,95,43,92,10,37	1,0,0,0,3,7,3,1,1,5,0,0	180	100	0.00022868919222	0.0462790015423	0.935,0.73,0.822,1.0,0.837,0.949,0.91,0.872,0.982,0.926,0.831,0.916	0.971,1.0,1.0,1.0,0.916,0.73,0.922,0.981,0.96,0.911,1.0,1.0	-0.057
22077	ENSG00000291207	NA	chr7	-	45724352	45724480	45723779	45724023	45728177	45728313	22077	1,10,7,1,16,10,7,6,9,7,1,4	2,0,5,1,0,2,2,1,2,2,0,0	7,5,5,5,4,6,8,7,5,7,2,4	1,0,0,2,0,0,1,0,2,0,0,0	228	100	7.02206964597e-05	0.0192617536908	0.18,1.0,0.38,0.305,1.0,0.687,0.606,0.725,0.664,0.606,1.0,1.0	0.754,1.0,1.0,0.523,1.0,1.0,0.778,1.0,0.523,1.0,1.0,1.0	-0.202
22079	ENSG00000291207	NA	chr7	-	45724352	45725715	45723786	45724023	45728177	45728313	22079	1,10,7,1,16,11,7,6,9,3,1,4	2,0,5,1,0,2,2,1,2,2,0,0	7,4,5,5,4,6,8,7,5,7,2,3	1,0,0,2,0,0,1,0,2,0,0,0	1463	100	7.37817485996e-08	0.000103865839171	0.033,1.0,0.087,0.064,1.0,0.273,0.193,0.291,0.235,0.093,1.0,1.0	0.324,1.0,1.0,0.146,1.0,1.0,0.354,1.0,0.146,1.0,1.0,1.0	-0.308
22314	ENSG00000102125	TAFAZZIN	chrX	+	154419704	154419746	154419542	154419623	154420031	154420094	22314	3,6,0,3,11,15,6,3,7,4,5,5	0,1,2,1,2,3,5,0,0,1,2,3	7,4,3,3,11,14,6,6,6,7,3,3	0,1,0,0,0,1,0,0,0,0,0,0	142	100	6.65752432738e-07	0.000562136806908	1.0,0.809,0.0,0.679,0.795,0.779,0.458,1.0,1.0,0.738,0.638,0.54	1.0,0.738,1.0,1.0,1.0,0.908,1.0,1.0,1.0,1.0,1.0,1.0	-0.268
22520	ENSG00000092330	TINF2	chr14	-	24241889	24241921	24241729	24241776	24242140	24242635	22520	5,11,10,10,7,8,11,6,11,9,3,13	0,4,5,1,0,0,4,1,1,1,1,2	9,8,11,6,5,8,12,10,5,7,3,10	0,0,0,3,0,1,1,0,1,1,0,0	132	100	3.66255571939e-05	0.0118535831688	1.0,0.676,0.602,0.883,1.0,1.0,0.676,0.82,0.893,0.872,0.694,0.831	1.0,1.0,1.0,0.602,1.0,0.858,0.901,1.0,0.791,0.841,1.0,1.0	-0.087
22628	ENSG00000144426	NBEAL1	chr2	+	203193794	203193911	203190291	203190389	203197301	203197391	22628	19,62,27,18,36,41,39,21,24,46,15,39	0,0,5,1,0,2,1,2,1,0,0,1	37,26,49,24,13,33,37,25,23,24,26,33	3,2,0,5,1,1,1,2,5,6,1,2	217	100	4.45153336975e-05	0.0136472455383	1.0,1.0,0.713,0.892,1.0,0.904,0.947,0.829,0.917,1.0,1.0,0.947	0.85,0.857,1.0,0.689,0.857,0.938,0.945,0.852,0.679,0.648,0.923,0.884	0.086
22796	ENSG00000138380	CARF	chr2	+	202924296	202924415	202917876	202918043	202942739	202942867	22796	3,4,0,3,3,6,7,1,4,1,1,6	1,0,2,2,1,1,4,1,1,1,0,2	5,6,2,5,5,7,3,1,3,3,1,2	0,0,0,0,0,0,1,0,2,2,0,1	219	100	2.68133430692e-06	0.00160151975467	0.578,1.0,0.0,0.407,0.578,0.733,0.444,0.313,0.646,0.313,1.0,0.578	1.0,1.0,1.0,1.0,1.0,1.0,0.578,1.0,0.407,0.407,1.0,0.477	-0.273
22815	ENSG00000138380	CARF	chr2	+	202942762	202942967	202941859	202941980	202952558	202952679	22815	30,52,40,13,47,53,43,31,28,38,19,37	0,0,0,1,0,1,1,2,0,1,2,2	40,29,66,25,22,30,23,36,32,38,21,21	1,3,0,2,2,3,1,1,1,4,3,1	305	100	0.000123221667318	0.0289451378269	1.0,1.0,1.0,0.81,1.0,0.946,0.934,0.836,1.0,0.926,0.757,0.858	0.929,0.76,1.0,0.804,0.783,0.766,0.883,0.922,0.913,0.757,0.697,0.873	0.082
23671	ENSG00000168297	PXK	chr3	+	58382513	58382700	58332897	58333090	58390581	58390659	23671	120,493,47,73,279,94,125,106,105,98,75,167	3,19,3,4,10,6,7,1,3,2,7,3	78,136,311,50,164,289,61,50,76,175,79,81	2,0,0,5,2,6,1,0,0,1,0,2	287	100	1.3974059021e-08	2.65942140039e-05	0.933,0.9,0.845,0.864,0.907,0.845,0.862,0.974,0.924,0.945,0.789,0.951	0.931,1.0,1.0,0.777,0.966,0.944,0.955,1.0,1.0,0.984,1.0,0.934	-0.063
24067	ENSG00000115392	FANCL	chr2	-	58226727	58226775	58221941	58222042	58229813	58229874	24067	37,85,15,22,46,20,24,15,16,29,12,36	0,24,1,0,0,0,21,19,10,0,0,1	29,39,90,14,25,61,32,20,39,56,13,23	0,0,0,0,0,2,0,0,1,0,0,0	148	100	1.03469455226e-11	6.59587699227e-08	1.0,0.705,0.91,1.0,1.0,1.0,0.436,0.348,0.519,1.0,1.0,0.961	1.0,1.0,1.0,1.0,1.0,0.954,1.0,1.0,0.963,1.0,1.0,1.0	-0.17
24068	ENSG00000115392	FANCL	chr2	-	58226727	58226782	58221941	58222042	58229813	58229874	24068	42,101,18,30,59,30,36,21,21,46,20,42	0,24,1,0,0,0,21,19,10,0,0,1	46,50,115,18,35,71,42,23,51,65,26,36	0,0,0,0,0,2,0,0,1,0,0,0	155	100	5.32796029518e-13	9.43223670774e-09	1.0,0.731,0.921,1.0,1.0,1.0,0.525,0.416,0.575,1.0,1.0,0.964	1.0,1.0,1.0,1.0,1.0,0.958,1.0,1.0,0.971,1.0,1.0,1.0	-0.15
24069	ENSG00000115392	FANCL	chr2	-	58226727	58226784	58220593	58222042	58229813	58229874	24069	113,285,48,86,163,103,114,64,55,126,47,160	0,24,1,0,0,0,21,19,10,0,0,1	114,128,147,44,84,211,123,68,123,180,78,108	0,0,0,0,0,2,0,0,1,0,0,0	157	100	7.77156117238e-16	1.17460152715e-10	1.0,0.883,0.968,1.0,1.0,1.0,0.776,0.682,0.778,1.0,1.0,0.99	1.0,1.0,1.0,1.0,1.0,0.985,1.0,1.0,0.987,1.0,1.0,1.0	-0.075
24326	ENSG00000253710	ALG11	chr13	+	52018912	52019147	52012397	52012462	52024005	52024937	24326	30,43,23,17,48,45,49,28,32,40,7,37	3,1,0,0,0,0,3,1,3,3,0,1	37,25,60,27,17,37,44,23,35,32,34,27	3,1,0,6,2,5,3,1,3,5,1,2	335	100	6.46659573101e-05	0.0180659472344	0.749,0.928,1.0,1.0,1.0,1.0,0.83,0.893,0.761,0.799,1.0,0.917	0.786,0.882,1.0,0.573,0.717,0.688,0.814,0.873,0.777,0.656,0.91,0.801	0.117
25063	ENSG00000134775	FHOD3	chr18	+	36709094	36709391	36692975	36693423	36717831	36717971	25063	51,45,88,64,91,119,117,59,71,109,44,85	1,2,6,3,4,0,2,0,0,2,2,0	75,76,101,75,68,51,110,97,54,72,62,79	0,3,0,0,1,0,1,2,0,1,0,0	397	100	0.000227804836654	0.0462156386802	0.928,0.85,0.787,0.843,0.851,1.0,0.936,1.0,1.0,0.932,0.847,1.0	1.0,0.865,1.0,1.0,0.945,1.0,0.965,0.924,1.0,0.948,1.0,1.0	-0.056
25114	ENSG00000117280	RAB29	chr1	-	205772495	205772567	205771471	205771653	205774832	205775086	25114	13,28,22,17,50,43,37,16,27,33,14,27	2,0,10,1,2,1,4,1,1,2,3,0	26,23,3,9,24,25,33,33,21,30,18,36	0,1,0,0,0,0,1,0,0,1,1,2	172	100	2.38179994061e-07	0.000251739597779	0.791,1.0,0.561,0.908,0.936,0.962,0.843,0.903,0.94,0.906,0.731,1.0	1.0,0.93,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.946,0.913,0.913	-0.098
25281	ENSG00000137269	LRRC1	chr6	+	53878992	53879071	53842109	53842227	53882886	53882976	25281	14,65,18,2,34,16,7,9,10,11,3,14	0,3,0,0,7,1,2,4,0,6,2,1	19,16,8,6,27,29,12,17,18,17,18,18	0,0,0,2,1,2,2,0,0,1,0,2	179	100	2.75433189145e-07	0.00028319216082	1.0,0.924,1.0,1.0,0.731,0.899,0.662,0.557,1.0,0.506,0.456,0.887	1.0,1.0,1.0,0.626,0.938,0.89,0.77,1.0,1.0,0.905,1.0,0.834	-0.112
25283	ENSG00000182263	FIGN	chr2	-	163734902	163735072	163602610	163611806	163735837	163736008	25283	10,27,12,11,25,37,19,18,13,22,12,14	2,5,4,3,5,9,3,1,2,4,3,0	21,15,5,8,23,14,21,8,18,11,15,26	3,0,0,1,3,1,1,1,1,0,0,0	270	100	7.47332074003e-09	1.61360738567e-05	0.649,0.667,0.526,0.576,0.649,0.604,0.701,0.87,0.707,0.671,0.597,1.0	0.722,1.0,1.0,0.748,0.74,0.838,0.886,0.748,0.87,1.0,1.0,1.0	-0.195
25407	ENSG00000120451	SNX19	chr11	-	130880621	130880806	130879623	130879711	130903254	130903384	25407	105,205,117,79,189,192,181,93,105,168,60,118	0,0,2,4,0,6,19,0,11,13,6,25	129,142,156,75,181,154,141,105,100,137,107,135	0,0,0,0,0,0,9,0,0,9,0,0	285	100	2.03624894723e-11	1.1836950082e-07	1.0,1.0,0.954,0.874,1.0,0.918,0.77,1.0,0.77,0.819,0.778,0.624	1.0,1.0,1.0,1.0,1.0,1.0,0.846,1.0,1.0,0.842,1.0,1.0	-0.098
26401	ENSG00000196653	ZNF502	chr3	+	44714590	44714688	44712659	44712740	44720202	44720316	26401	0,0,0,0,1,4,0,0,0,0,0,1	7,5,3,2,8,5,11,4,5,3,5,7	0,3,42,3,1,0,1,0,0,6,0,0	18,9,0,6,3,8,1,14,10,9,8,1	198	100	0.000220075337927	0.0450100225299	0.0,0.0,0.0,0.0,0.059,0.288,0.0,0.0,0.0,0.0,0.0,0.067	0.0,0.144,1.0,0.202,0.144,0.0,0.336,0.0,0.0,0.252,0.0,0.0	-0.139
26744	ENSG00000215196	BASP1-AS1	chr5	-	17117360	17117486	17106962	17107310	17162468	17162565	26744	10,7,16,8,26,40,50,12,26,35,16,13	1,0,2,2,0,1,1,3,0,11,0,2	7,18,29,18,27,17,30,9,7,15,12,7	4,1,0,1,1,1,0,0,0,0,0,1	226	100	1.72738425402e-05	0.00667668199034	0.816,1.0,0.78,0.639,1.0,0.947,0.957,0.639,1.0,0.585,1.0,0.742	0.436,0.888,1.0,0.888,0.923,0.883,1.0,1.0,1.0,1.0,1.0,0.756	-0.056
26828	ENSG00000134905	CARS2	chr13	-	110650636	110651100	110645966	110647239	110663450	110663530	26828	9,17,15,11,21,19,27,11,16,14,16,13	0,1,3,0,2,1,2,1,3,3,0,0	22,23,24,9,17,24,20,12,15,24,17,16	1,0,0,1,0,0,1,1,0,0,0,0	564	100	9.62094845133e-05	0.0241548134532	1.0,0.751,0.47,1.0,0.651,0.771,0.705,0.661,0.486,0.453,1.0,1.0	0.796,1.0,1.0,0.615,1.0,1.0,0.78,0.68,1.0,1.0,1.0,1.0	-0.16
26979	ENSG00000152217	SETBP1	chr18	+	45038484	45038655	44949880	44953340	45063078	45064808	26979	10,12,48,24,34,47,37,19,14,23,22,24	0,1,5,0,4,8,5,3,3,2,3,2	40,16,42,21,26,7,30,54,25,21,11,11	2,0,0,2,1,2,4,2,0,3,0,0	271	100	0.000204697499441	0.0425822083198	1.0,0.816,0.78,1.0,0.758,0.684,0.732,0.7,0.633,0.809,0.73,0.816	0.881,1.0,1.0,0.795,0.906,0.564,0.735,0.909,1.0,0.721,1.0,1.0	-0.088
30347	ENSG00000261740	BOLA2-SMG1P6	chr16	-	29452108	29454113	29446801	29446922	29454190	29454356	30347	12,27,11,16,32,18,30,13,15,41,18,20	1,0,3,1,0,1,3,0,2,3,0,1	24,11,29,24,16,24,27,15,20,23,22,3	2,0,0,1,0,3,1,0,0,2,0,0	2105	100	8.54485555757e-07	0.000690629953918	0.363,1.0,0.148,0.432,1.0,0.461,0.322,1.0,0.263,0.394,1.0,0.487	0.363,1.0,1.0,0.533,1.0,0.275,0.562,1.0,1.0,0.353,1.0,1.0	-0.185
30541	ENSG00000138942	RNF185	chr22	+	31195468	31195581	31192683	31192702	31201497	31201615	30541	22,12,39,16,30,27,34,16,23,32,10,20	0,0,6,3,5,4,2,1,2,0,0,2	19,19,23,14,12,27,34,25,22,35,16,22	2,0,4,0,1,1,2,0,1,0,0,0	213	100	0.000122487207355	0.0289263109482	1.0,1.0,0.753,0.715,0.738,0.76,0.889,0.883,0.844,1.0,1.0,0.824	0.817,1.0,0.73,1.0,0.849,0.927,0.889,1.0,0.912,1.0,1.0,1.0	-0.06
31081	ENSG00000121775	TMEM39B	chr1	+	32095659	32095762	32094783	32094971	32100441	32100562	31081	1,13,3,1,4,11,7,3,6,2,6,5	2,3,4,7,9,22,12,3,7,11,2,13	0,4,0,2,3,3,2,4,0,2,4,0	6,6,8,6,17,10,16,14,9,8,6,10	203	100	1.42162805243e-05	0.00576049022714	0.198,0.681,0.27,0.066,0.18,0.198,0.223,0.33,0.297,0.082,0.596,0.159	0.0,0.247,0.0,0.141,0.08,0.129,0.058,0.123,0.0,0.11,0.247,0.0	0.179
31642	ENSG00000286098	NA	chr19	+	12074360	12074421	12074030	12074157	12075311	12078106	31642	28,52,32,21,38,81,50,29,24,35,22,31	6,10,16,2,3,4,7,7,3,7,1,0	42,33,47,34,16,58,24,50,25,40,19,28	7,3,0,3,0,4,1,4,1,3,0,0	161	100	0.000111557318847	0.0271912622733	0.743,0.764,0.554,0.867,0.887,0.926,0.816,0.72,0.832,0.756,0.932,1.0	0.788,0.872,1.0,0.876,1.0,0.9,0.937,0.886,0.939,0.892,1.0,1.0	-0.108
31821	ENSG00000173898	SPTBN2	chr11	-	66721349	66721440	66721083	66721262	66728160	66728500	31821	20,31,68,32,71,111,71,36,68,80,53,65	0,4,0,0,1,2,1,1,1,4,1,1	70,52,12,34,58,45,64,83,49,36,21,38	8,1,11,0,6,1,1,2,2,1,2,0	191	100	4.17045716704e-05	0.0129696927301	1.0,0.802,1.0,1.0,0.974,0.967,0.974,0.95,0.973,0.913,0.965,0.971	0.821,0.965,0.364,1.0,0.835,0.959,0.971,0.956,0.928,0.95,0.846,1.0	0.075
31824	ENSG00000173898	SPTBN2	chr11	-	66721349	66721532	66721083	66721262	66728160	66728458	31824	19,29,72,32,71,108,69,37,66,80,51,65	0,4,0,0,1,2,1,1,1,4,1,1	68,49,13,34,57,45,63,83,47,37,20,38	8,1,11,0,6,1,1,2,2,1,2,0	283	100	8.05067586718e-05	0.0211615165433	1.0,0.719,1.0,1.0,0.962,0.95,0.961,0.929,0.959,0.876,0.947,0.958	0.75,0.945,0.295,1.0,0.77,0.941,0.957,0.936,0.893,0.929,0.779,1.0	0.089
32592	ENSG00000160226	CFAP410	chr21	-	44334060	44335804	44333032	44333262	44337648	44337667	32592	6,14,11,11,9,13,11,3,13,14,2,12	1,0,1,1,0,2,1,0,0,1,0,1	9,6,39,4,10,6,5,9,9,7,7,11	2,2,0,2,4,1,0,3,1,4,0,1	1844	100	3.84289325671e-05	0.0122557145957	0.245,1.0,0.374,0.374,1.0,0.261,0.374,1.0,1.0,0.432,1.0,0.394	0.196,0.14,1.0,0.098,0.119,0.245,1.0,0.14,0.328,0.087,1.0,0.374	0.227
32983	ENSG00000248309	MEF2C-AS1	chr5	+	88951873	88952005	88948135	88948215	88953880	88953941	32983	8,5,11,4,8,9,16,6,3,12,2,9	1,1,0,0,1,2,5,2,2,3,1,0	4,8,31,2,2,10,14,7,4,3,2,8	0,0,0,0,0,1,0,0,0,1,0,3	232	100	8.69248303403e-06	0.00393350472529	0.775,0.683,1.0,1.0,0.775,0.66,0.58,0.564,0.393,0.633,0.463,1.0	1.0,1.0,1.0,1.0,1.0,0.812,1.0,1.0,1.0,0.564,1.0,0.535	-0.199
33039	ENSG00000248309	MEF2C-AS1	chr5	+	89150723	89150773	89150532	89150595	89168249	89168680	33039	6,5,5,3,9,7,5,7,5,3,2,3	0,0,0,1,1,3,0,2,0,2,0,1	10,4,0,7,4,11,6,4,3,1,2,12	1,0,10,0,5,5,0,2,1,0,1,2	150	100	3.00328305558e-06	0.0017525838004	1.0,1.0,1.0,0.667,0.857,0.609,1.0,0.7,1.0,0.5,1.0,0.667	0.87,1.0,0.0,1.0,0.348,0.595,1.0,0.571,0.667,1.0,0.571,0.8	0.132
33043	ENSG00000248309	MEF2C-AS1	chr5	+	89150723	89150777	89150532	89150595	89168249	89168677	33043	9,6,6,7,10,10,8,9,8,4,2,3	0,0,0,1,1,3,0,2,0,2,0,1	10,5,0,8,7,16,7,8,6,1,4,14	1,0,10,0,5,5,0,2,1,0,1,2	154	100	2.34050262737e-06	0.00148632734287	1.0,1.0,1.0,0.82,0.867,0.684,1.0,0.745,1.0,0.565,1.0,0.661	0.867,1.0,0.0,1.0,0.476,0.675,1.0,0.722,0.796,1.0,0.722,0.82	0.105
33318	ENSG00000108474	PIGL	chr17	+	16233970	16234070	16217190	16217461	16299887	16299978	33318	18,62,38,22,49,52,33,31,37,53,25,24	0,1,4,1,0,1,2,1,2,3,0,0	39,20,23,26,28,42,40,43,22,43,22,33	2,3,27,2,1,0,1,1,3,2,1,0	200	100	0.000111721993845	0.0271912622733	1.0,0.969,0.826,0.917,1.0,0.963,0.892,0.939,0.902,0.898,1.0,1.0	0.907,0.769,0.299,0.867,0.933,1.0,0.952,0.956,0.786,0.915,0.917,1.0	0.084
33342	ENSG00000232973	CYP1B1-AS1	chr2	+	38121984	38122225	38075604	38076068	38131510	38131561	33342	13,11,21,4,12,25,22,18,10,21,6,8	2,0,0,0,2,9,4,6,1,3,0,3	22,21,17,9,4,16,32,8,32,6,4,16	2,0,0,0,2,0,1,0,0,2,0,0	341	100	3.40685923916e-10	1.47118889219e-06	0.656,1.0,1.0,1.0,0.638,0.449,0.617,0.468,0.746,0.672,1.0,0.439	0.763,1.0,1.0,1.0,0.37,1.0,0.904,1.0,1.0,0.468,1.0,1.0	-0.152
34125	ENSG00000245526	MIR9-2HG	chr5	-	88672964	88673028	88671035	88671085	88684657	88684681	34125	78,58,58,27,101,118,97,79,93,102,48,63	4,2,0,3,8,4,7,8,1,4,2,2	73,103,117,83,52,86,95,112,67,89,75,62	13,4,34,9,10,7,4,10,9,4,10,7	164	100	4.32787738536e-07	0.000408824822438	0.922,0.946,1.0,0.846,0.885,0.947,0.894,0.858,0.983,0.94,0.936,0.951	0.774,0.94,0.677,0.849,0.76,0.882,0.935,0.872,0.819,0.931,0.821,0.844	0.084
34128	ENSG00000245526	MIR9-2HG	chr5	-	88672964	88673090	88671035	88671085	88684657	88684746	34128	65,63,58,28,72,93,89,65,63,101,37,42	4,2,0,3,8,4,7,8,1,4,2,2	63,70,73,65,52,59,82,107,57,67,59,46	13,4,34,9,10,7,4,10,9,4,10,7	226	100	1.77084169994e-06	0.00122505617617	0.878,0.933,1.0,0.805,0.799,0.911,0.849,0.782,0.965,0.918,0.891,0.903	0.682,0.886,0.487,0.762,0.697,0.789,0.901,0.826,0.737,0.881,0.723,0.744	0.127
34227	ENSG00000214941	ZSWIM7	chr17	-	15977578	15977913	15976568	15977092	15978043	15978163	34227	23,39,19,29,33,45,37,28,22,53,17,33	5,3,2,0,1,3,1,0,1,3,0,3	29,39,63,22,13,50,53,18,20,41,39,15	0,2,0,1,0,2,1,1,0,1,0,2	435	100	4.3781391731e-05	0.0135320313448	0.514,0.749,0.686,1.0,0.884,0.775,0.895,1.0,0.835,0.802,1.0,0.717	1.0,0.818,1.0,0.835,1.0,0.852,0.924,0.805,1.0,0.904,1.0,0.633	-0.076
34228	ENSG00000214941	ZSWIM7	chr17	-	15977799	15977913	15976559	15977092	15978043	15978163	34228	14,34,13,26,22,27,32,25,19,46,16,23	5,3,2,0,1,3,1,0,1,3,0,3	27,38,62,19,11,46,47,16,12,38,26,12	0,2,0,1,0,2,1,1,0,1,0,2	214	100	0.000172259890561	0.0377326552453	0.567,0.841,0.752,1.0,0.911,0.808,0.937,1.0,0.899,0.878,1.0,0.782	1.0,0.899,1.0,0.899,1.0,0.915,0.956,0.882,1.0,0.947,1.0,0.737	-0.072
37030	ENSG00000163517	HDAC11	chr3	+	13496735	13496852	13483463	13483564	13501870	13501933	37030	31,72,19,32,60,38,51,25,37,46,20,38	1,0,0,1,3,0,0,0,0,1,0,3	53,53,67,14,62,68,19,31,26,58,28,32	0,0,9,0,6,4,1,0,2,1,1,3	217	100	1.28653065349e-05	0.00532732957532	0.935,1.0,1.0,0.936,0.902,1.0,1.0,1.0,1.0,0.955,1.0,0.854	1.0,1.0,0.774,1.0,0.826,0.887,0.897,1.0,0.857,0.964,0.928,0.831	0.051
37817	ENSG00000088367	EPB41L1	chr20	+	36173763	36173954	36154739	36154896	36175550	36175715	37817	78,154,297,125,243,496,219,170,199,272,93,154	14,29,18,6,27,23,19,14,9,22,10,11	229,119,139,94,265,101,236,274,104,123,89,112	9,6,15,2,19,8,7,8,1,2,7,5	291	100	7.78256252196e-05	0.0205640608764	0.657,0.646,0.85,0.877,0.756,0.881,0.798,0.807,0.884,0.809,0.762,0.828	0.897,0.872,0.761,0.942,0.827,0.813,0.921,0.922,0.973,0.955,0.814,0.885	-0.086
37882	ENSG00000154065	ANKRD29	chr18	-	23612091	23612190	23598925	23601309	23629852	23629920	37882	8,13,15,12,12,24,24,23,3,17,4,16	1,1,1,2,3,2,0,4,0,9,1,1	22,21,36,12,14,12,9,15,8,16,12,16	1,0,0,1,1,0,3,1,0,1,0,2	199	100	6.46115126657e-06	0.00309033184677	0.801,0.867,0.883,0.751,0.668,0.858,1.0,0.743,1.0,0.487,0.668,0.889	0.917,1.0,1.0,0.858,0.876,1.0,0.601,0.883,1.0,0.889,1.0,0.801	-0.101
37884	ENSG00000154065	ANKRD29	chr18	-	23617731	23617827	23600459	23601309	23629852	23629920	37884	4,4,5,4,6,9,5,7,10,7,3,0	1,1,1,2,3,2,0,4,0,9,1,1	9,6,14,4,5,4,3,6,3,2,1,3	1,0,0,1,1,0,3,1,0,1,0,2	196	100	3.79309811316e-06	0.00209230891212	0.671,0.671,0.718,0.505,0.505,0.697,1.0,0.472,1.0,0.284,0.605,0.0	0.821,1.0,1.0,0.671,0.718,1.0,0.338,0.754,1.0,0.505,1.0,0.434	-0.176
38727	ENSG00000132275	RRP8	chr11	-	6600925	6601055	6600668	6600775	6603403	6603616	38727	19,28,8,12,15,18,21,12,16,21,13,12	0,1,1,0,1,0,2,0,3,0,0,1	18,19,14,16,22,18,13,29,13,15,21,18	0,0,15,1,0,1,4,3,0,0,3,0	230	100	0.000115784233991	0.027878589977	1.0,0.924,0.777,1.0,0.867,1.0,0.82,1.0,0.699,1.0,1.0,0.839	1.0,1.0,0.289,0.874,1.0,0.887,0.586,0.808,1.0,1.0,0.753,1.0	0.061
38729	ENSG00000132275	RRP8	chr11	-	6600925	6601602	6600668	6600775	6603403	6603604	38729	19,28,8,12,15,18,21,12,16,21,13,12	0,1,1,0,1,0,2,0,3,0,0,1	20,20,14,17,22,18,13,27,13,15,21,18	0,0,15,1,0,1,4,3,0,0,3,0	777	100	1.01360000054e-05	0.0044558186528	1.0,0.783,0.507,1.0,0.659,1.0,0.575,1.0,0.407,1.0,1.0,0.607	1.0,1.0,0.107,0.686,1.0,0.698,0.295,0.537,1.0,1.0,0.474,1.0	0.062
